,x,y,year,in_drugbank
CHEMBL1000,3.42420619516,14.2307894308,0,True
CHEMBL1004,-3.1685550771,9.13019375999,0,True
CHEMBL1005,2.81033220025,29.7025929662,0,True
CHEMBL1006,-4.13345113841,-18.7373544079,0,True
CHEMBL1008,6.76070121571,12.3883397874,0,True
CHEMBL1009,-24.6863792004,-3.22111897619,0,True
CHEMBL101,-14.053162258,5.99021751272,0,True
CHEMBL101008,-11.6964323151,-18.6844058364,1996,False
CHEMBL1013,-13.7424703447,-30.2438725934,0,True
CHEMBL1016,-15.7610763845,-0.251467625392,0,True
CHEMBL1017,-15.5955529589,1.06515735433,0,True
CHEMBL1018,-17.5578119381,-6.39614566964,0,True
CHEMBL1020,-5.32186953426,-11.0046928153,0,True
CHEMBL1021,-5.22320178509,-10.1988998178,0,True
CHEMBL1023,0.707317427082,-12.4083408749,0,True
CHEMBL102347,10.7569285942,17.8567524144,1997,False
CHEMBL1024,-32.6906744979,3.76078655934,0,True
CHEMBL1025,-22.6842605761,4.47471746131,0,True
CHEMBL1027,10.6895496564,24.649563665,0,True
CHEMBL1029,3.38259613811,2.86320423866,0,True
CHEMBL102970,29.2452857139,4.11262945142,0,True
CHEMBL103,-32.5003115959,23.182213147,0,True
CHEMBL103479,-9.80717471065,-8.09122442533,2003,False
CHEMBL1037,-0.958673112451,16.1990182949,0,True
CHEMBL104,27.8560961476,18.1393776953,0,True
CHEMBL1042,-29.0247813597,21.0331468912,0,True
CHEMBL1043,10.493334636,-13.2521512852,0,True
CHEMBL1046,-17.9785773148,14.1949369768,0,True
CHEMBL105,-22.9572179388,7.45862014988,0,True
CHEMBL105261,-10.0611547987,-8.0369685263,2003,False
CHEMBL1054,24.0074951266,3.56486704811,0,True
CHEMBL1055,25.5399035854,4.36690734777,0,True
CHEMBL1059,-15.4317237578,16.3461132678,0,True
CHEMBL106,-7.13011634293,-15.6852035127,0,True
CHEMBL1064,-25.2060935545,21.98635767,0,True
CHEMBL1065,-25.1571463088,-15.6204725484,2013,True
CHEMBL1067,4.89070441661,-6.3964775341,2010,False
CHEMBL1068,0.754291700344,-8.48197484679,0,True
CHEMBL1069,-14.3625630143,1.46851257703,0,True
CHEMBL107,8.47130439477,4.51536013354,0,True
CHEMBL1070,-3.08635938062,-5.85166061092,0,True
CHEMBL1071,1.52503635775,7.0649324099,0,True
CHEMBL1072,-2.7936261514,-13.1903400979,0,True
CHEMBL1073,9.09142836839,-19.8570501095,0,True
CHEMBL1075,-12.0258385497,17.9747204244,0,True
CHEMBL1077,-3.8865439484,-9.30024939179,0,True
CHEMBL1077896,-10.9964494619,3.02744827927,0,True
CHEMBL1078,3.10145060835,-16.8139387943,0,True
CHEMBL1078745,10.0723891518,14.6919940305,2009,False
CHEMBL1078896,12.7227157116,14.9339196105,2009,False
