,x,y,year,in_drugbank
CHEMBL1000,-22.8509107198,-7.17465099188,0,True
CHEMBL100088,-29.3482482644,28.2728545266,1999,False
CHEMBL100199,-33.4150483673,29.429634078,1999,False
CHEMBL100313,-33.5094955554,28.1023439292,1999,False
CHEMBL100317,-31.1398109963,29.62255959,1999,False
CHEMBL1004,-19.9365558048,-9.36220593117,0,True
CHEMBL1005,-34.2577645479,0.156910822254,0,True
CHEMBL1006,-29.2077947759,-32.4343769208,0,True
CHEMBL1008,-16.6007871404,-24.0507891504,0,True
CHEMBL1009,7.90570692994,-25.6658358857,0,True
CHEMBL101,-17.4443246065,7.93966748463,0,True
CHEMBL1013,0.0325255678661,-35.9216801632,0,True
CHEMBL1016,3.56135237722,25.0379478022,0,True
CHEMBL1017,3.95106050072,23.3344608407,0,True
CHEMBL1018,-21.5698948348,-28.2297731011,0,True
CHEMBL1020,-25.0626637382,-13.9064919637,0,True
CHEMBL1021,-25.8911079831,-13.4003139033,0,True
CHEMBL1023,-2.30847715465,-5.19755402653,0,True
CHEMBL1024,3.01829481881,11.9258366995,0,True
CHEMBL1025,-14.9740225208,5.55307046876,0,True
CHEMBL1027,-22.8329603132,12.9413516772,0,True
CHEMBL1029,21.6456026889,11.5284056427,0,True
CHEMBL102970,-19.8834508932,-35.0597647582,0,True
CHEMBL103,41.1883565375,-9.69491235151,0,True
CHEMBL103479,17.0049520013,1.04491232211,2003,False
CHEMBL1037,-29.6597812776,-2.3494647804,0,True
CHEMBL104,-18.9053274166,-0.939172215156,0,True
CHEMBL1042,36.3575515686,-6.71852653319,0,True
CHEMBL1043,4.67092865841,-11.5609900018,0,True
CHEMBL1046,13.0278003797,-19.1211109091,0,True
CHEMBL105,-12.2754955631,3.01094259344,0,True
CHEMBL105261,17.2044504199,-2.59591726797,2003,False
CHEMBL1054,4.18891072925,-7.26615881228,0,True
CHEMBL1055,3.09917078972,-2.56252993593,0,True
CHEMBL1059,15.8453281424,-21.67500384,0,True
CHEMBL106,4.41318147212,4.71155687552,0,True
CHEMBL1064,26.6972138678,-7.56273556554,0,True
CHEMBL1065,32.9948690365,-21.46798735,0,True
CHEMBL1068,-10.1346908735,-6.10073233599,0,True
CHEMBL1069,4.02282893246,25.0685912006,0,True
CHEMBL107,16.8227944372,5.7424993053,0,True
CHEMBL1070,10.7743498202,3.29891201568,0,True
CHEMBL1071,-11.0160477961,-16.8064678808,0,True
CHEMBL1072,-0.351408100899,-7.7862536301,0,True
CHEMBL1073,-5.40520175822,-30.567714317,0,True
CHEMBL1075,-37.5820371657,-5.1327500516,0,True
CHEMBL1077,-24.9641711035,-14.2415174767,0,True
CHEMBL1077896,-8.16188634066,-18.5873903762,0,True
CHEMBL1078,20.6637842757,27.7058810374,0,True
CHEMBL1079,3.53209456079,-16.7243558545,0,True
CHEMBL1079604,-4.72570849904,-22.4937955218,0,True
CHEMBL108,-11.8924622394,-5.56541692256,0,True
CHEMBL1082,18.8086764971,-25.7427295912,0,True
CHEMBL1082407,0.15899858987,2.69796610973,0,True
CHEMBL1083659,10.1153947383,8.41419087181,0,True
CHEMBL1083787,-4.1396738637,20.25668184,2010,False
CHEMBL1085,-33.4296656482,-10.3461739027,0,True
CHEMBL1087,-8.12259360601,-19.8335782394,0,True
CHEMBL10878,12.2371291606,2.67241208456,0,True
CHEMBL1088,-34.8976289095,-12.6433268107,0,True
CHEMBL1088977,13.5668633538,12.3582433418,0,True
CHEMBL1089,-17.4758173746,-20.219939916,0,True
CHEMBL109,-6.6985937791,4.22136219038,0,True
CHEMBL1090,15.956959544,13.0655296317,0,True
CHEMBL1094,-12.541537745,3.4378495208,0,True
CHEMBL1094966,-22.4707038584,-31.2293775277,0,True
CHEMBL1095,-10.9508000586,-24.0022770562,0,True
CHEMBL1095097,40.7509683685,-8.72145931816,0,True
CHEMBL1095280,11.8781317604,13.7512962646,0,True
CHEMBL1095282,-23.0281735367,5.63357577252,0,True
CHEMBL1095777,-26.8356413694,-25.1738046221,0,True
CHEMBL1096,-2.20018704737,-8.82230401667,0,True
CHEMBL1096562,-11.5145062564,8.55213545132,0,True
CHEMBL1096885,23.1010560124,1.45718270188,0,True
CHEMBL1098,-7.21254942695,-18.4282175725,0,True
CHEMBL11,-30.8133648567,-14.5495218136,0,True
CHEMBL1100,-5.44893229396,8.42676924787,0,True
CHEMBL1101,-30.3630863511,-4.32600521134,0,True
CHEMBL1102,-9.86192317785,-18.7709761669,0,True
CHEMBL1103,-0.845299325137,-17.0812985445,0,True
CHEMBL1104,-20.3756744183,-29.2366887304,0,True
CHEMBL1106,-12.6900013753,-6.18137349542,0,True
CHEMBL1107,3.7920503397,32.0683853495,0,True
CHEMBL1108,-26.3130320835,9.9552761213,0,True
CHEMBL1109,7.71237703028,-12.0617106194,0,True
CHEMBL111,-15.120476438,19.3081317684,0,True
CHEMBL1110,4.53740183552,29.4805279655,0,True
CHEMBL1111,-12.9102338901,-16.5957076272,0,True
CHEMBL1112,-12.5851105099,-0.839398882406,0,True
CHEMBL1113,-25.9286025145,-0.86771483198,0,True
CHEMBL1114,11.7799468796,20.464301397,0,True
CHEMBL1115,-18.7451880499,-30.8721530157,0,True
CHEMBL1117,23.2257598784,0.646487502805,0,True
CHEMBL1118,-32.5440038174,-21.4524966609,0,True
CHEMBL112,-20.5982437042,-26.2620642609,0,True
CHEMBL1121,31.8003706385,-26.3397493576,0,True
CHEMBL1123,-35.8615530513,9.43883290015,0,True
CHEMBL1129,15.3989992091,16.6399789543,0,True
CHEMBL11298,9.70335270014,-26.5209587118,0,True
CHEMBL113,8.94962952435,20.40544997,0,True
CHEMBL1131,32.145102755,0.297093024351,0,True
CHEMBL1136,26.3984421162,2.1717371717,0,True
CHEMBL1138,-23.9482576922,-24.9527827866,0,True
CHEMBL1139,25.2197981641,-10.9756287431,0,True
CHEMBL114,24.9641271929,-19.8473957291,0,True
CHEMBL114112,-23.3562942627,23.1776425626,2010,False
CHEMBL1144,27.3951368776,-6.95717765963,0,True
CHEMBL1146,-1.29781971109,-36.2113688342,0,True
CHEMBL1148,-4.49643052865,-30.387131166,0,True
CHEMBL1149,10.3392658031,-22.4700426244,0,True
CHEMBL115,25.5448727328,-19.462335112,0,True
CHEMBL1159650,43.1396636483,-16.7552635146,0,True
CHEMBL1159655,26.9896499733,-19.6188359561,0,True
CHEMBL116,12.1486207982,-15.5282538466,0,True
CHEMBL1162,38.1224614589,-6.72677511167,0,True
CHEMBL1162955,-41.1728121734,23.3746150396,2007,False
CHEMBL1163,26.2429334739,-20.9854139607,0,True
CHEMBL1163015,28.535529732,14.798937894,2009,False
CHEMBL116448,-17.8029009093,20.3937523759,2000,False
CHEMBL1164729,-18.410262859,28.2380828078,0,True
CHEMBL1165,21.8112563979,-34.4552831814,0,True
CHEMBL1165268,1.91264089242,-16.3539414083,0,True
CHEMBL1166,23.669264066,-31.8776594013,0,True
CHEMBL1167,23.7554266864,7.79065396953,0,True
CHEMBL1168,20.8413334914,-33.9342402049,0,True
CHEMBL1169,-1.38252940608,-10.5757847574,0,True
CHEMBL116913,39.0188706459,12.8557001503,2003,False
CHEMBL1170,39.7343224359,-7.79576765576,0,True
CHEMBL1171837,-1.77018504243,-2.22769226239,0,True
CHEMBL1172,-21.5638044933,-0.333510795572,0,True
CHEMBL117287,36.1937678145,9.85459398545,2003,False
CHEMBL1173655,-28.2172980162,16.7071186458,0,True
CHEMBL1174,29.4305233402,-28.3676363603,0,True
CHEMBL1175,-26.2193477102,-21.0213666247,0,True
CHEMBL117785,-14.7983279648,11.8150953077,0,True
CHEMBL1179,-21.2292908069,-22.1424015518,0,True
CHEMBL1179716,-30.2181660775,30.8397854317,1999,False
CHEMBL1179748,-30.1421014738,30.7020764565,1999,False
CHEMBL1179774,-29.9749019738,31.0116608675,1999,False
CHEMBL118,3.31589427296,-9.54845588684,0,True
CHEMBL1180725,-17.761804079,-13.1488995199,0,True
CHEMBL1181946,34.8242852649,17.9996155345,2006,False
CHEMBL1182833,-13.7515625382,11.5853711437,0,True
CHEMBL1183349,4.57086959551,5.03703444584,0,True
CHEMBL1183717,-12.3902928915,0.500969356544,0,True
CHEMBL1185,13.9821860364,-1.54685863853,0,True
CHEMBL1186579,-36.7152720006,-26.5960137925,0,True
CHEMBL1186610,-13.7510147665,-13.7688867976,0,True
CHEMBL1188501,-24.7010746294,-2.72331959318,2013,False
CHEMBL1189432,-29.3951564429,-11.6066230194,0,True
CHEMBL1189679,12.2884899779,30.835845358,0,True
CHEMBL119,-10.5744699505,12.5515481327,0,True
CHEMBL1190,-11.1611688649,7.0030287029,0,True
CHEMBL1191,8.57697716382,-12.210692871,0,True
CHEMBL1193,-18.1987686581,-9.14149002216,0,True
CHEMBL1194,-7.95001779085,-20.1964280221,0,True
CHEMBL1194287,-16.3707720155,-6.31529429482,0,True
CHEMBL119443,32.8020279239,-21.6949970555,0,True
CHEMBL1194666,-27.0781564907,1.12143104229,0,True
CHEMBL1195,-36.2751913057,10.6093999769,0,True
CHEMBL1196,-36.0225174979,10.9161873143,0,True
CHEMBL1197,-32.8268849982,7.98946682733,0,True
CHEMBL1199080,-18.9503476531,-6.30827213024,0,True
CHEMBL12,-23.6870829949,4.95547872933,0,True
CHEMBL1200356,19.2498839609,-26.2818358812,0,True
CHEMBL1200368,-2.85143143851,-6.1707442019,0,True
CHEMBL1200370,-30.3247518141,8.96247518131,0,True
CHEMBL1200374,41.7571602733,-12.4128292773,0,True
CHEMBL1200386,42.8824828156,-14.3867288588,0,True
CHEMBL1200394,-6.27763717814,4.26907895832,0,True
CHEMBL1200412,39.0895924379,-8.96196133308,0,True
CHEMBL1200436,38.83092162,-10.8470708489,0,True
CHEMBL1200438,-19.9569819023,-0.644347699252,0,True
CHEMBL1200453,-7.81425980633,3.61833634669,0,True
CHEMBL1200455,21.1848632078,22.4053096131,0,True
CHEMBL1200468,8.67586548072,-18.1334195256,0,True
CHEMBL1200472,-23.7056992078,6.47521969519,0,True
CHEMBL1200490,27.8909989755,-32.3722200478,0,True
CHEMBL1200500,43.3440646922,-17.2140932883,0,True
CHEMBL1200507,22.3971042631,20.8969729554,0,True
CHEMBL1200515,27.6406121242,20.7129851627,0,True
CHEMBL1200522,-11.407182022,-10.2579223796,0,True
CHEMBL1200558,31.2865096874,-30.1515677388,0,True
CHEMBL1200572,-3.5581473555,1.65647719747,0,True
CHEMBL1200585,37.8393029218,-11.1514611183,0,True
CHEMBL1200596,-5.56176263444,-13.3347608062,0,True
CHEMBL1200600,43.8480683664,-15.0123640749,0,True
