,x,y,year,in_drugbank
CHEMBL1000,3.97124798328,23.5231710983,0,True
CHEMBL1004,10.3373430855,32.7316289989,0,True
CHEMBL1005,17.395842639,14.5664498788,0,True
CHEMBL1006,3.7545009937,59.3230816284,0,True
CHEMBL1008,-18.2671546686,35.0989510627,0,True
CHEMBL1009,27.1988130864,43.5256938992,0,True
CHEMBL101,-33.128547991,22.0184313732,0,True
CHEMBL1013,43.9184111873,43.9072670908,0,True
CHEMBL1016,-30.3314718498,13.6524584679,0,True
CHEMBL1017,-25.931377586,13.3481720553,0,True
CHEMBL1018,-25.948211419,36.4349463385,0,True
CHEMBL1020,-14.1322736557,20.4437206911,0,True
CHEMBL1021,-8.24548450742,13.8523946829,0,True
CHEMBL1023,-19.1161321236,9.00820672475,0,True
CHEMBL1024,64.6056041814,7.48446251058,0,True
CHEMBL1025,-5.83700125822,47.9017316337,0,True
CHEMBL1027,14.5868165256,35.1660081041,0,True
CHEMBL1029,-17.0637740083,-20.1643100526,0,True
CHEMBL102970,36.0466599615,22.5118115928,0,True
CHEMBL103,-64.8567834382,-21.5838619756,0,True
CHEMBL1037,17.3941848071,18.3486016251,0,True
CHEMBL104,25.402093534,22.6072362157,0,True
CHEMBL1042,-54.8796289488,-17.169204132,0,True
CHEMBL1043,-10.383047153,-31.1461676103,2013,True
CHEMBL1046,13.3251532787,45.8477574129,0,True
CHEMBL105,0.670724592996,50.8540547024,0,True
CHEMBL1054,-35.1501327106,2.58659186657,0,True
CHEMBL1055,-26.019128472,4.73552353385,0,True
CHEMBL1059,15.414226384,37.1725568252,0,True
CHEMBL106,-17.9744601511,-45.6892172273,0,True
CHEMBL1064,-41.5022677884,-22.1543349696,0,True
CHEMBL1065,37.8926637855,-54.6293649869,0,True
CHEMBL1068,-19.9394620996,20.570004057,0,True
CHEMBL1069,-25.8737933317,16.4408838348,0,True
CHEMBL107,-19.1966862573,-3.90811495084,0,True
CHEMBL1070,-6.88612302564,-24.0318081142,0,True
CHEMBL1071,16.5609527237,39.2442503297,0,True
CHEMBL1072,-25.6838294406,8.87530305485,0,True
CHEMBL1073,-45.344906585,53.9161934161,0,True
CHEMBL1075,3.94063177846,19.9918950393,0,True
CHEMBL1076583,-66.337044637,3.79868352975,2009,False
CHEMBL1076665,-67.5058960422,6.71476205981,2009,False
CHEMBL1076684,-72.7236270278,5.74994230562,2009,False
CHEMBL1076687,-68.410980075,11.5843527082,2009,False
CHEMBL1077,-8.86830624859,12.2959909945,0,True
CHEMBL1077896,7.52750130536,12.5104056385,0,True
CHEMBL1078,-29.2369676943,-41.8376993748,0,True
CHEMBL1078207,-59.611078835,14.8492256366,2009,False
CHEMBL1078208,-57.9313068687,15.1527213706,2009,False
CHEMBL1078491,-57.6643244,14.6863474725,2009,False
CHEMBL1078492,-58.725087466,13.8235680053,2009,False
CHEMBL1078595,-58.347766182,15.9438732912,2009,False
CHEMBL1079,32.8394177524,6.49551687599,0,True
