,x,y,year,in_drugbank
CHEMBL1000,11.9050502506,-16.5892182178,0,True
CHEMBL1004,5.7014566375,-10.943935322,0,True
CHEMBL1005,-1.10603931717,-32.8779105981,0,True
CHEMBL1006,24.6656697062,42.4695662799,0,True
CHEMBL1008,5.64415702515,-22.4455675301,0,True
CHEMBL1009,-14.3007145365,23.9818918727,0,True
CHEMBL101,-17.5715805129,-29.3131439766,0,True
CHEMBL101138,37.2990022359,36.7457507065,1994,False
CHEMBL1013,-41.8743696911,30.197739183,0,True
CHEMBL1016,10.3897727302,-41.5036635536,0,True
CHEMBL1017,8.86310677115,-42.1548868664,0,True
CHEMBL1018,-5.73342573065,16.5500887044,0,True
CHEMBL1020,-0.96876768613,5.63904106149,0,True
CHEMBL1021,-1.4402735507,2.71108078566,0,True
CHEMBL1023,18.7297818649,6.29578654801,0,True
CHEMBL1024,48.4381335594,-1.84597149135,0,True
CHEMBL1025,-30.1338224643,-13.7613444957,0,True
CHEMBL102548,40.3908789102,36.2737894944,1994,False
CHEMBL102586,41.7815632867,35.6931086827,1994,False
CHEMBL102645,39.2154277523,37.1490922321,1994,False
CHEMBL1027,-34.0131630066,-6.94238831891,0,True
CHEMBL1029,-19.1432519434,-35.0747076651,0,True
CHEMBL102970,-13.4208122248,33.7678187585,0,True
CHEMBL103,-45.2260525951,-21.2010147328,0,True
CHEMBL103205,40.9450673965,35.214808968,1994,False
CHEMBL103371,38.8453512298,32.4290731962,1994,False
CHEMBL103388,40.9119122426,37.1788081338,1994,False
CHEMBL103549,39.5245955798,34.1938885553,1994,False
CHEMBL1037,4.06613576099,-29.2385311102,0,True
CHEMBL103854,41.8505818459,35.6366206575,1994,False
CHEMBL104,33.7143026713,-11.9320591778,0,True
CHEMBL1042,-44.1192381806,-13.9499086752,0,True
CHEMBL1043,7.77677814201,6.84545435001,0,True
CHEMBL1046,-29.8760052643,1.01292924533,0,True
CHEMBL105,-27.2112265602,-18.2770788167,0,True
CHEMBL1054,32.3130682091,-29.6498805877,0,True
CHEMBL1055,31.3513234554,-25.5327443793,0,True
CHEMBL1059,-34.0070912581,-5.13603939745,0,True
CHEMBL106,18.9317260078,-27.7881623874,0,True
CHEMBL1064,-31.6202979103,13.8321219333,0,True
CHEMBL1065,-11.0117422366,49.0604983277,0,True
CHEMBL1068,-16.6623139366,-21.3953133952,0,True
CHEMBL1069,11.2553565107,-43.306817349,0,True
CHEMBL107,4.22753479863,18.9752434761,0,True
CHEMBL1070,27.0880211222,20.5658168705,0,True
CHEMBL1071,-26.8753740188,-3.4075041614,0,True
CHEMBL1072,13.3220532044,8.47003600151,0,True
CHEMBL1073,23.5246265292,28.5423292256,0,True
CHEMBL1075,4.60561004408,-23.7206516908,0,True
CHEMBL1077,-2.75043812093,0.697819668301,0,True
CHEMBL1077896,-4.54373911848,-29.9696215591,0,True
CHEMBL1078,5.50373154223,-6.32453743256,0,True
CHEMBL1079,44.3483242081,-12.3267123067,0,True
CHEMBL1079604,14.1592151551,17.9709162052,0,True
CHEMBL108,-16.201589101,-20.3916097963,0,True
CHEMBL1082,-53.6316824817,3.61935688821,0,True
CHEMBL1082407,42.2283396321,-5.94426495139,0,True
CHEMBL1083659,16.2234126692,-4.75526716738,0,True
CHEMBL1085,2.82165078788,-17.2753967153,0,True
CHEMBL1087,-6.48070662332,-29.3764653312,0,True
CHEMBL10878,28.748123296,21.6311794199,0,True
CHEMBL1088,4.72472406784,-22.012980389,0,True
CHEMBL1088977,-15.2401487486,-36.7906481358,0,True
CHEMBL1089,-1.85421381386,-5.98712989991,0,True
CHEMBL109,-23.5861297721,3.21998790989,0,True
CHEMBL1090,-13.4111703952,-38.1198992436,0,True
CHEMBL1094,-28.0660814902,-17.4294806242,0,True
CHEMBL1094966,-7.46570137084,26.2637431755,0,True
CHEMBL1095,-15.5319247719,-24.9235381377,0,True
CHEMBL1095097,-47.4906465454,-21.1502952732,0,True
CHEMBL1095280,-16.9087851478,-11.5296752402,0,True
CHEMBL1095282,16.0714145345,35.2472644881,0,True
