,x,y,year,in_drugbank
CHEMBL1000,-10.0464584652,-14.1600994284,0,True
CHEMBL1004,-6.63368229674,-11.8655064196,0,True
CHEMBL1005,-15.0649949384,-27.775413591,0,True
CHEMBL1006,2.28257893416,2.94999281776,0,True
CHEMBL1008,2.47249492443,-15.573043383,0,True
CHEMBL1009,8.26432200484,0.556121123023,0,True
CHEMBL101,4.98243402418,16.5996890802,0,True
CHEMBL1013,14.3435509463,35.9310718136,0,True
CHEMBL1016,-29.2378034745,39.2815651121,0,True
CHEMBL101686,27.7867044966,29.6150641851,2003,False
CHEMBL101690,20.7775679877,-10.1183143336,2003,False
CHEMBL1017,-28.1331466937,37.7158614196,0,True
CHEMBL1018,12.4229383303,-3.75211300077,0,True
CHEMBL1020,-0.0166727402422,-19.0809622264,0,True
CHEMBL1021,-1.8847133421,-17.7825842376,0,True
CHEMBL102250,27.9512983102,27.8179956515,2003,False
CHEMBL1023,-15.1081280291,5.21649887936,0,True
CHEMBL1024,-9.26532060119,21.6292887517,0,True
CHEMBL1025,4.54644491123,13.22378299,0,True
CHEMBL1027,-1.19323322801,7.20633763761,0,True
CHEMBL1029,23.5657264848,19.9005872768,0,True
CHEMBL102970,11.673662785,29.8422989035,0,True
CHEMBL103,-0.145414964976,36.6697183164,0,True
CHEMBL103424,22.5638869277,-7.33002450968,2003,False
CHEMBL103503,20.1005620257,-9.484074557,2003,False
CHEMBL1037,-3.51839616763,-6.4281865727,0,True
CHEMBL104,-10.9139219954,-18.1011244744,0,True
CHEMBL1042,-0.368186580524,31.7685502364,0,True
CHEMBL1043,-22.9959045104,3.77809512598,0,True
CHEMBL104374,26.026328568,29.1743846574,2003,False
CHEMBL104484,28.3672039692,26.8675731183,2003,False
CHEMBL1046,1.99918677562,6.0911341167,0,True
CHEMBL104692,29.1374305104,27.4141941478,2003,False
CHEMBL104753,28.2963078461,28.0460397339,2003,False
CHEMBL105,6.92086278591,14.9815617186,0,True
CHEMBL105025,28.7982421071,27.5557023726,2003,False
CHEMBL105118,29.1748379594,27.3896319944,2003,False
CHEMBL105261,27.5935988493,29.4725784562,2003,False
CHEMBL105327,25.6719899944,28.6202725962,2003,False
CHEMBL105369,27.9001072559,29.0035010603,2003,False
CHEMBL1054,-21.2484846018,8.14843587217,0,True
CHEMBL1055,-17.4404840936,8.73066358409,0,True
CHEMBL105556,26.0618261388,29.2282639056,2003,False
CHEMBL105722,27.5055033613,27.5501656297,2003,False
CHEMBL105743,26.6376730928,27.6220662781,2003,False
CHEMBL1059,-0.275890994259,7.48843759575,0,True
CHEMBL105958,27.9387121248,27.5855050364,2003,False
CHEMBL106,-4.67787451896,-26.2565273357,0,True
CHEMBL1064,3.39447630303,28.5125970409,0,True
CHEMBL1065,22.2484223464,24.174393511,0,True
CHEMBL1068,-7.42188249523,-0.234774782226,0,True
CHEMBL1069,-28.3544640413,39.5886432812,0,True
CHEMBL107,22.4951309378,11.5908961489,0,True
CHEMBL1070,1.50568236598,0.0126883258684,0,True
CHEMBL1071,2.35356527114,5.79779472922,0,True
CHEMBL1072,-18.9442078669,4.80753986159,0,True
CHEMBL1073,-10.3982780483,6.16143812953,0,True
CHEMBL107487,31.7433744298,-26.9943791198,1996,False
CHEMBL1075,-8.00942235132,-20.1360819556,0,True
CHEMBL107511,26.7163838895,-20.2727366148,1996,False
CHEMBL107617,33.9944584843,-25.8708140875,1996,False
CHEMBL1077,-1.8592791861,-17.8277151608,0,True
CHEMBL1077896,-3.34247630769,-3.80073815846,0,True
CHEMBL1078,1.77041405139,-29.6521122771,0,True
CHEMBL1079,-1.86954048315,-26.6010404049,0,True
CHEMBL1079604,13.5446856928,-8.68547135098,0,True
CHEMBL108,-9.90425285457,0.378315043318,0,True
CHEMBL1082,-5.29798450334,19.4316554089,0,True
CHEMBL1082407,-5.75767422428,-22.2791700474,0,True
CHEMBL108337,29.8748966312,-29.3114230695,1996,False
CHEMBL1083659,-12.3450389652,-11.3896355464,0,True
CHEMBL1085,-23.3294062615,-7.66637407195,0,True
CHEMBL1087,-6.03387193332,-3.0899666834,0,True
CHEMBL10878,4.04628396328,0.00571889645743,0,True
CHEMBL1088,-26.0889563228,-6.12064622628,0,True
CHEMBL108818,30.2694382772,-30.2636134532,1996,False
CHEMBL1088977,32.8846913832,21.2341495183,0,True
CHEMBL1089,1.21125463071,-8.91995691779,0,True
CHEMBL109,5.84342256999,17.5672928183,0,True
CHEMBL1090,32.3826365486,18.4101109387,0,True
CHEMBL109360,28.5877739937,-22.9389261724,1996,False
CHEMBL1094,6.352270551,15.0309318114,0,True
CHEMBL1094966,10.4092972645,-9.37870801314,0,True
CHEMBL1095,-3.69872756671,1.28125922679,0,True
CHEMBL1095097,-0.637544006272,36.0811529199,0,True
CHEMBL109526,32.7464052867,-25.7481168738,1996,False
CHEMBL1095280,34.0145365949,21.8979121912,0,True
CHEMBL1095282,-16.4972198516,-13.9023148274,0,True
CHEMBL1095777,7.6242662285,-4.9209864679,0,True
CHEMBL1096,18.8140500159,-16.2346507446,0,True
CHEMBL1096562,5.58231899502,11.8804178618,0,True
CHEMBL1096885,19.4486763362,14.8230417895,0,True
CHEMBL1098,-4.28710198852,-3.48989807889,0,True
CHEMBL109839,32.6300887222,-26.5929256177,1996,False
CHEMBL11,-21.026551403,-3.64617755088,0,True
CHEMBL1100,5.84354552869,22.5127376444,0,True
CHEMBL1101,-4.58770268302,-8.14589841625,0,True
CHEMBL1102,-5.57365549574,2.87580591036,0,True
CHEMBL1103,-9.48146174297,23.5608548626,0,True
CHEMBL110317,32.8807182021,-22.1665483964,1996,False
CHEMBL110318,33.4343234437,-26.3295645397,1996,False
CHEMBL1104,11.4610243415,-4.70202092417,0,True
CHEMBL1106,-27.9743558886,5.49065999223,0,True
CHEMBL1107,-9.14009267499,-6.31943408175,0,True
CHEMBL1108,-16.236951278,-19.625019303,0,True
CHEMBL1109,-24.6206488196,1.39569129707,0,True
CHEMBL111,-11.9713498154,-5.91981248,0,True
CHEMBL1110,8.11153150269,-26.7587195455,0,True
CHEMBL1111,-3.18343079376,-14.5274987577,0,True
CHEMBL111107,30.3013771014,-28.2737337231,1996,False
CHEMBL111150,33.9943604639,-25.8704575038,1996,False
CHEMBL1112,-15.7338546354,31.4214793401,0,True
CHEMBL111283,33.6307272239,-26.5353522484,1996,False
CHEMBL111284,29.1452828859,-27.5003222885,1996,False
CHEMBL1113,-20.1410832673,-11.3491904895,0,True
CHEMBL111316,20.0650920919,-14.3127595525,1996,False
CHEMBL111376,32.4257995382,-26.6556849897,1996,False
CHEMBL1114,36.3349100965,16.0118440759,0,True
CHEMBL1115,-1.33961568194,-5.25856757355,0,True
CHEMBL1117,18.0329079737,14.8664675947,0,True
CHEMBL1118,5.66135902887,-1.15079649442,0,True
