,x,y,year,in_drugbank
CHEMBL1000,-37.6682572658,-17.9188559436,0,True
CHEMBL1004,-16.8284142993,-12.8231497171,0,True
CHEMBL1005,-26.6914505724,-6.06211438585,0,True
CHEMBL1006,-17.977720019,-21.9806440527,0,True
CHEMBL1008,-27.8948096072,22.1898957238,0,True
CHEMBL1009,2.7040608876,-22.5458956998,0,True
CHEMBL101,8.46369764941,0.230147939539,0,True
CHEMBL101008,34.4671338587,-26.4240736508,1996,False
CHEMBL101076,37.9271030631,55.5777763317,1999,False
CHEMBL101189,31.8062633808,-24.9010108977,1996,False
CHEMBL1013,50.3662752543,-24.7251176057,0,True
CHEMBL101367,-13.5303547422,-40.6504073961,2000,False
CHEMBL101593,36.1734732027,55.8364506397,1999,False
CHEMBL1016,26.2079648026,-28.475961793,0,True
CHEMBL1017,25.6679605653,-29.4332053228,0,True
CHEMBL1018,-5.16023915464,-18.7808780763,0,True
CHEMBL1020,-11.1047430502,-4.30614756017,0,True
CHEMBL1021,-15.0201536136,-2.56641590291,0,True
CHEMBL102268,-14.0894720957,-41.3954342437,2000,False
CHEMBL102274,-21.3188847884,-41.3769018703,2000,False
CHEMBL1023,50.1579377826,25.9419370078,0,True
CHEMBL102347,-23.7723900689,-44.3068637669,1997,False
CHEMBL1024,6.48809606851,22.8370468821,0,True
CHEMBL1025,5.41508025506,-7.69703840529,0,True
CHEMBL1027,-60.2801684119,-22.8784199098,0,True
CHEMBL1029,26.662170376,-7.14714831208,0,True
CHEMBL102970,5.80269418936,-36.6173231547,0,True
CHEMBL103,9.36884773457,67.8292981623,0,True
CHEMBL103028,-20.2949509627,-43.4181339269,2000,False
CHEMBL1037,-30.5779877681,17.9986756858,0,True
CHEMBL104,-51.3668343215,0.106108257348,0,True
CHEMBL104088,-18.5664474922,-37.9393112117,2000,False
CHEMBL104102,-15.1294989012,-42.4654012371,2000,False
CHEMBL1042,14.6910187333,62.2909135385,0,True
CHEMBL1043,-55.9938570673,14.9091621252,0,True
CHEMBL104308,-44.3370189563,-12.5148058891,2002,False
CHEMBL104362,-14.2057392411,-45.5738716685,2000,False
CHEMBL1046,11.464656504,-17.7601294517,0,True
CHEMBL104636,-42.1126799311,-13.5311284617,2002,False
CHEMBL104709,-45.297077132,-12.0033711304,2002,False
CHEMBL104715,-14.4289138178,-42.5718891559,2000,False
CHEMBL104903,-43.754292425,-12.467639373,2002,False
CHEMBL105,8.41883662463,-7.9784215683,0,True
CHEMBL105152,-15.4874139368,-42.612893183,2000,False
CHEMBL105292,-13.86584366,-41.8031561863,2000,False
CHEMBL105372,-43.9231557255,-12.2533780948,2002,False
CHEMBL105381,-14.3077529373,-43.3194851297,2000,False
CHEMBL1054,70.4899446228,14.67497136,0,True
CHEMBL1055,70.2137725086,10.619111202,0,True
CHEMBL105580,-14.4649534147,-43.6225248141,2000,False
CHEMBL1059,11.0253887418,-19.2275105057,0,True
CHEMBL106,-54.3801664799,-5.75230559705,0,True
CHEMBL106176,-45.8775412889,-12.9641915887,2002,False
CHEMBL1064,19.1769313487,56.4500366169,0,True
CHEMBL1065,26.9794844759,53.0472489552,1994,True
CHEMBL106794,-43.1149556079,-11.0308461673,2002,False
CHEMBL1068,35.3289990279,-62.2644887313,0,True
CHEMBL1069,27.7189170276,-31.3703971792,0,True
CHEMBL106911,-45.225499138,-11.9874698435,2002,False
CHEMBL107,30.2750970369,-17.1976155501,0,True
CHEMBL1070,-20.7239851382,-21.3149025981,0,True
CHEMBL1071,-6.60356009599,27.1275174992,0,True
CHEMBL1072,3.92497122604,3.36113645608,0,True
CHEMBL1073,-4.65131479815,12.7164110163,0,True
CHEMBL1075,-11.5879991849,-7.06003659089,0,True
CHEMBL1077,-13.0468164613,-3.40600405581,0,True
CHEMBL1077896,-23.989740601,-4.84184035869,0,True
CHEMBL1078,22.3728650838,39.3606099069,0,True
CHEMBL107847,-43.6590921568,-12.0963149209,2002,False
CHEMBL107860,-44.2668170966,-11.1218532747,2002,False
CHEMBL1079,8.07621003664,15.8719704084,0,True
CHEMBL107912,-43.9721736096,-11.088838522,2002,False
CHEMBL1079460,-26.156164319,34.4964875052,2009,False
CHEMBL1079604,-31.7558264299,-6.52291516694,0,True
