,x,y,year,in_drugbank
CHEMBL1000,-12.5408778204,-0.728275686315,0,True
CHEMBL100086,7.63161607559,-1.15439942029,2002,False
CHEMBL1004,-7.07662453008,-2.41233820536,0,True
CHEMBL1005,-13.4232019175,-17.9797113705,0,True
CHEMBL1006,-8.70278514378,15.2339054423,0,True
CHEMBL1008,-24.6237372339,8.23679243361,0,True
CHEMBL10085,-1.40893343001,32.2474867313,1994,False
CHEMBL100875,7.54426476179,-1.86483941615,2002,False
CHEMBL1009,5.21171306107,-10.5156241331,0,True
CHEMBL101,11.2392343252,-12.5276103866,0,True
CHEMBL1013,31.9667638219,14.5877317801,0,True
CHEMBL1016,15.0000835279,-14.1948083161,0,True
CHEMBL101686,-24.6280107345,20.0402876687,2003,False
CHEMBL101690,-8.63207931367,-24.5074518835,2003,False
CHEMBL1017,15.3587620707,-13.8667440481,0,True
CHEMBL1018,3.97599517583,5.56003642629,0,True
CHEMBL1020,-11.2468997836,7.34035041507,0,True
CHEMBL1021,-8.56350429671,5.80437207158,0,True
CHEMBL102250,-26.3287727863,20.7270868362,2003,False
CHEMBL1023,-8.88171095206,-11.4026944991,0,True
CHEMBL1024,8.17052804284,13.1680741255,0,True
CHEMBL1025,1.16119384545,8.08065797723,0,True
CHEMBL1027,2.68067273335,-17.1309938335,0,True
CHEMBL1029,22.5809059559,-0.996574418026,0,True
CHEMBL102970,7.21068832802,7.9600860448,0,True
CHEMBL103,25.0753981401,24.1137935186,0,True
CHEMBL103424,-25.9091670862,-5.19568807755,2003,False
CHEMBL103479,-26.1076040305,22.6843505689,2003,False
CHEMBL103503,-25.7022112084,22.5938596305,2003,False
CHEMBL103550,-25.7797915615,20.662225755,2003,False
CHEMBL1037,-5.06643313703,-6.35157888805,0,True
CHEMBL104,-15.2980644016,-3.79154219918,0,True
CHEMBL104158,-24.4997417623,21.6685195865,2003,False
CHEMBL1042,22.9301230404,23.8917284118,0,True
CHEMBL1043,-18.444364775,11.9303131896,0,True
CHEMBL104374,-25.2349099756,19.0540716361,2003,False
CHEMBL104484,-26.6142223281,21.4606275574,2003,False
CHEMBL1046,3.8269213003,-14.2083353458,0,True
CHEMBL104692,-26.6062455978,21.7471837956,2003,False
CHEMBL104720,-24.7422254224,20.0714064051,2003,False
CHEMBL104753,-26.3289604197,20.7272987849,2003,False
CHEMBL105,0.734823111181,10.7445268197,0,True
CHEMBL105025,-26.7819079522,21.236958633,2003,False
CHEMBL105091,-26.1061249789,20.5507901325,2003,False
CHEMBL105118,-26.6315068668,21.8684142997,2003,False
CHEMBL105261,-24.828782745,20.1249327576,2003,False
CHEMBL105327,-25.2450012658,19.0012263978,2003,False
CHEMBL105369,-25.2356783145,21.1119449351,2003,False
CHEMBL1054,-8.16036977598,-15.5666425204,0,True
CHEMBL1055,-7.51229069311,-14.000844529,0,True
CHEMBL105556,-25.2322811082,18.9940652871,2003,False
CHEMBL105722,-26.1190336087,20.9591951246,2003,False
CHEMBL105743,-26.9911052045,22.0346890876,2003,False
CHEMBL1059,1.94812324611,-16.4265316633,0,True
CHEMBL105958,-25.9833232793,20.985885315,2003,False
CHEMBL106,-23.1783441571,-2.18235526347,0,True
CHEMBL1064,19.3540637333,-8.61015929501,0,True
CHEMBL1065,-25.3680118562,3.56815133005,0,True
CHEMBL1068,-0.850319565303,-6.16821728399,0,True
CHEMBL1069,15.3724310197,-14.9332088576,0,True
CHEMBL107,20.3200045864,-6.66181950248,0,True
CHEMBL1070,-16.396844132,-16.0853973328,0,True
CHEMBL1071,3.54510837967,-11.7100036733,0,True
CHEMBL1072,-6.0065674258,-15.7597382746,0,True
CHEMBL1073,-17.4080635866,-10.4939354384,0,True
CHEMBL107487,-22.9675248257,-20.9000838621,1996,False
CHEMBL1075,7.51402276579,-6.50741157961,0,True
CHEMBL107511,8.4631499482,-26.2700284874,1996,False
CHEMBL107617,-24.5176022575,-20.8785500032,1996,False
CHEMBL1077,-8.90586560685,8.76544192406,0,True
CHEMBL1077896,-6.91740979249,12.0086060621,0,True
CHEMBL1078,10.6884045001,-19.8591832869,0,True
CHEMBL1079,-11.8556321836,11.8464290473,0,True
CHEMBL1079604,-2.29728060378,12.712773305,0,True
CHEMBL108,-0.29558356599,-11.2821288974,0,True
CHEMBL1082,18.4986194839,1.45097144851,0,True
CHEMBL1082407,-8.74346838823,-20.3706644495,0,True
CHEMBL108337,-20.8427811409,-17.877545828,1996,False
CHEMBL1083659,-12.8692543598,-5.25913213593,0,True
CHEMBL108395,-22.4988866539,-20.0044923509,1996,False
CHEMBL1085,-8.44717329115,1.21168111589,0,True
CHEMBL1087,-6.98450630667,11.9900008065,0,True
CHEMBL10878,-16.8523620809,-16.4980492465,0,True
CHEMBL1088,-9.62555256924,1.19402149728,0,True
