,x,y,year,in_drugbank
CHEMBL1000,-15.4329807938,-20.4656659145,0,True
CHEMBL100086,-45.7355689194,38.7695517683,2002,False
CHEMBL100149,-47.0733797141,36.9702777501,2002,False
CHEMBL1004,-12.398710808,-16.792931774,0,True
CHEMBL10048,55.6227441445,72.8201146774,1993,False
CHEMBL1005,8.08735992384,-46.5845388294,0,True
CHEMBL1006,38.4191298627,41.2056815643,0,True
CHEMBL100626,3.59878770911,56.7740788005,1996,False
CHEMBL1008,-14.2599951546,-0.506327684414,0,True
CHEMBL10085,-57.6824159577,-7.75396183301,1994,False
CHEMBL100875,-45.069222468,35.2330500084,2002,False
CHEMBL1009,18.2096716405,40.4286986334,0,True
CHEMBL100928,-43.7556381244,35.6204400783,2002,False
CHEMBL101,-1.51185852069,5.52679954448,0,True
CHEMBL101008,2.92256045822,54.3367549791,1996,False
CHEMBL10105,-70.7256186446,-10.4580359501,1994,False
CHEMBL101189,8.68648157467,65.2497026054,1996,False
CHEMBL1013,-86.8421155402,-17.9135109149,0,True
CHEMBL101483,-1.12298361276,-67.1319102409,1992,False
CHEMBL101535,-1.67360131536,-68.3710666086,1992,False
CHEMBL1016,58.7005926811,-19.6190925638,0,True
CHEMBL101690,-70.6008684771,42.4975503401,2003,False
CHEMBL1017,49.5446755681,-26.2053722957,0,True
CHEMBL1018,33.1521234147,44.4668744941,0,True
CHEMBL101933,-41.9550720337,35.6952484185,2002,False
CHEMBL10194,-49.8921107124,32.8365259389,1991,False
CHEMBL1020,-11.2934830108,-34.4801819569,0,True
CHEMBL10207,39.0857082607,76.8256535848,1993,False
CHEMBL1021,-19.5368818355,-35.283483308,0,True
CHEMBL102175,1.24822732213,-67.5901740063,1992,False
CHEMBL102250,-99.5919066989,57.087544275,2003,False
CHEMBL1023,44.5863784739,52.3316069998,0,True
CHEMBL102347,0.0977395326339,56.1844180021,1997,False
CHEMBL1024,-47.7545072723,-24.7563474905,0,True
CHEMBL1025,0.609654128325,25.2907914407,0,True
CHEMBL1027,-3.0391110635,-12.4721273132,0,True
CHEMBL10270,28.3025380434,86.6488497204,1993,False
CHEMBL10289,38.4114149278,78.1784151156,1993,False
CHEMBL1029,37.1386138856,52.8823429193,0,True
CHEMBL102970,44.4483883244,-18.0876131196,0,True
CHEMBL103,-90.3700880989,41.9518671255,0,True
CHEMBL10327,-62.1300976282,-2.17060779322,1994,False
CHEMBL103424,-70.0410787716,46.0379855472,2003,False
CHEMBL103479,-102.048068792,58.840051815,2003,False
CHEMBL103503,-97.9718619979,59.3012313111,2003,False
CHEMBL10355,-30.1661702989,48.0145723709,1991,False
CHEMBL103550,-100.251502568,57.2045838469,2003,False
CHEMBL10366,-26.7679392034,45.35000855,1991,False
CHEMBL1037,65.8618708697,55.3947192987,0,True
CHEMBL103772,5.73512909744,-17.3065159396,1997,False
CHEMBL103983,-0.235461512833,-69.8327640945,1992,False
CHEMBL104,-17.0687490713,-45.8627310322,0,True
CHEMBL104026,-98.2552515698,60.0188167012,2003,False
CHEMBL10408,32.959116129,78.2803539833,1993,False
CHEMBL104144,108.329277674,-45.5856800931,2002,False
CHEMBL104158,-95.4876179079,58.1317678597,2003,False
CHEMBL10417,-60.8304769488,-2.25612322658,1994,False
CHEMBL1042,-88.0508592089,48.6985243326,0,True
CHEMBL104204,-66.1669203486,20.5358144738,1997,False
CHEMBL104229,101.934571875,-45.7613527862,2002,False
CHEMBL1043,58.5261583435,30.525158067,0,True
CHEMBL104384,-103.124029915,55.1440758431,2003,False
CHEMBL104484,-102.008202916,58.729797492,2003,False
CHEMBL104496,-101.103766341,58.5275038487,2003,False
CHEMBL104515,18.0692958516,-23.2355113125,1997,False
CHEMBL104578,-66.2685577098,24.4211250977,1997,False
CHEMBL104591,23.7034879091,-8.92776492544,1997,False
CHEMBL104593,-70.0770152421,22.9201883077,1997,False
CHEMBL1046,1.00989668824,36.0329187688,0,True
CHEMBL104692,-101.754628912,58.3545327645,2003,False
CHEMBL104720,-103.242274434,58.1552364499,2003,False
CHEMBL104753,-101.113139975,58.1422434716,2003,False
CHEMBL104805,21.3036327966,-26.1523899058,1997,False
CHEMBL105,3.85511578955,20.5465068189,0,True
CHEMBL105025,-106.79457352,58.1099893606,2003,False
CHEMBL105091,-102.6864418,57.1031672811,2003,False
CHEMBL105118,-97.8066309238,54.4202600736,2003,False
CHEMBL105204,105.308445545,-45.6086608872,2002,False
CHEMBL105261,-103.301451007,62.4270100064,2003,False
CHEMBL105345,18.7747935305,-25.1453724476,1997,False
CHEMBL105390,107.252976449,-44.7721995194,2002,False
CHEMBL1054,-0.0090653598205,1.16551863455,0,True
CHEMBL10546,-62.2738774103,92.9389701533,1991,False
CHEMBL1055,-2.16084277214,-1.04689249749,0,True
CHEMBL10561,28.0777208291,79.5976063199,1993,False
CHEMBL10570,36.2645571657,85.770717322,1993,False
CHEMBL105722,-102.790707853,55.50165555,2003,False
CHEMBL105743,-103.58943347,58.3576468511,2003,False
CHEMBL105747,0.159887596434,-28.8110911429,1997,False
CHEMBL105812,-24.5727954235,-110.154500519,2003,False
