,x,y,year,in_drugbank
CHEMBL550348,-10.6323916798,4.8334236086,0,True
CHEMBL551654,31.0701398871,-20.0044821499,0,True
CHEMBL551978,-10.9311113647,19.0328359862,0,True
CHEMBL553,-3.7220419858,35.4100049925,0,True
CHEMBL554,-3.96043486226,36.3844102719,0,True
CHEMBL55400,18.4502737402,-7.66951244598,0,True
CHEMBL555146,12.3246241299,19.7254239093,2012,False
CHEMBL556,-12.5771066705,-23.3360099373,0,True
CHEMBL557217,-23.4510505344,-27.446283436,0,True
CHEMBL558,-17.5312966012,6.32900091752,0,True
CHEMBL56,-31.965222355,7.21553963737,1995,False
CHEMBL560,-27.5005210724,12.8986169295,0,True
CHEMBL561,29.6129912976,-8.0564076882,0,True
CHEMBL562,-24.5667777885,12.0462274926,0,True
CHEMBL563,-6.40867079094,-4.26980047772,0,True
CHEMBL564,2.47101064257,-5.71916703055,0,True
CHEMBL564085,8.70143209431,-29.9830463318,0,True
CHEMBL565,1.51299593503,2.57735637408,0,True
CHEMBL566534,-4.66795900491,-28.807589123,0,True
CHEMBL567,2.13577021493,-8.84382038626,0,True
CHEMBL568,6.95420456528,-3.35159240805,0,True
CHEMBL56898,-25.5374425723,24.9175075002,1998,False
CHEMBL569,-4.88560613804,4.94032894817,0,True
CHEMBL569270,22.4739794134,30.4153238166,2013,False
CHEMBL57,34.0096775838,4.93070342191,0,True
CHEMBL570,3.27835882491,-9.21030094638,0,True
CHEMBL570071,16.110041362,17.3036591789,0,True
CHEMBL571,-5.21519205233,-2.82695324565,0,True
CHEMBL572,13.0317224815,27.1394455795,0,True
CHEMBL573,10.398648608,7.87012930839,0,True
CHEMBL576,-11.6092857462,-17.1839563248,0,True
CHEMBL578,-21.2897856225,-22.0017933563,0,True
CHEMBL58,12.4949524454,-2.6886024109,0,True
CHEMBL580,8.86551070911,-2.54873128232,0,True
CHEMBL582887,20.8540837714,-26.71225136,0,True
CHEMBL58323,-15.6783927659,-21.2311951629,0,True
CHEMBL585,10.492540734,3.86796615861,0,True
CHEMBL588,-22.5325076831,10.8001938433,0,True
CHEMBL58832,-10.7775752712,-22.4453165293,0,True
CHEMBL589,-32.9062760176,10.5761081922,0,True
CHEMBL59,-23.0041551805,12.8698476921,0,True
CHEMBL590,3.67620521748,-4.66468801278,0,True
CHEMBL591,-11.4514448646,-33.6207116701,0,True
CHEMBL592,-27.7133401557,14.2510678903,0,True
CHEMBL593,2.6595331564,29.928172067,0,True
CHEMBL594,0.174031568573,16.9732400038,0,True
CHEMBL595,16.2190240776,2.06686056427,0,True
CHEMBL595449,-10.5442615147,4.94365488004,2009,False
CHEMBL596,4.09717546592,18.7814119452,0,True
CHEMBL597,-23.6260843284,23.2513087391,0,True
CHEMBL599,9.87085157763,12.8286360978,0,True
CHEMBL599411,-15.375689991,13.8656912201,2008,False
CHEMBL6,2.73091923749,21.8383063015,0,True
CHEMBL600,-13.8097395082,-22.4981325879,0,True
CHEMBL601,-11.9555991941,-15.6461486498,0,True
CHEMBL601719,-35.4905125266,-1.78597609795,0,True
CHEMBL602,-7.77078276468,-14.0466778651,0,True
CHEMBL603,25.1672621931,30.1785797626,0,True
CHEMBL604102,24.0529061885,4.65275225855,2010,False
CHEMBL605846,-25.2680975264,8.89005484125,0,True
CHEMBL606,-1.42925781508,-28.2843889748,0,True
CHEMBL606547,-16.2043437392,-12.4758508656,2005,False
CHEMBL606556,-15.8073451159,-13.4720556606,2005,False
CHEMBL606759,14.4635723717,-27.3340539147,0,True
CHEMBL607,0.163735815718,15.2258712265,0,True
CHEMBL607710,-11.5837043233,22.8083768688,0,True
CHEMBL608,-25.7500380407,21.4497450908,0,True
CHEMBL609,-7.64065337462,-15.7057020496,0,True
CHEMBL609742,-15.8302950552,-14.5304646649,2005,False
CHEMBL61,11.9638902835,-19.5199175375,0,True
CHEMBL611,-16.3128519248,22.6960545573,0,True
CHEMBL611494,11.7932293851,-19.046125062,0,True
CHEMBL612,-20.9735282769,4.34305124023,0,True
CHEMBL614,19.7276872495,-2.5664214002,0,True
CHEMBL615,24.9769162883,-13.9321868753,0,True
CHEMBL61593,14.720303135,-12.6285177778,0,True
CHEMBL617,31.8017118447,-16.2106102913,0,True
CHEMBL621,15.7599934268,8.69666846017,0,True
CHEMBL62193,21.6331570143,-8.22914903137,0,True
CHEMBL622,-4.30189795798,-13.4755904994,0,True
CHEMBL62274,31.9388503938,1.62185945383,1996,False
CHEMBL623,15.7889102751,8.69822206316,0,True
CHEMBL62366,31.6659126575,1.24414359687,1996,False
CHEMBL62445,31.5997157704,-2.06449635963,1996,False
CHEMBL625,-17.9688584712,21.1490892545,0,True
CHEMBL626,-7.98296901328,4.38580962155,0,True
CHEMBL62612,34.5151883564,-0.388163941076,1996,False
CHEMBL6273,29.306985456,-7.14247368888,0,True
CHEMBL628,23.701328151,-22.5572461429,0,True
CHEMBL629,0.535552078962,-7.11976282419,0,True
CHEMBL62902,30.412450322,-1.12590696384,1996,False
CHEMBL62911,31.2105409829,0.776390210681,1996,False
CHEMBL631,-9.47040724722,23.59903044,0,True
CHEMBL6310,2.09834707717,23.5481522074,2003,False
CHEMBL63114,30.7815235987,1.70371244839,1996,False
CHEMBL63167,-30.2863776074,-14.0004636991,1999,False
CHEMBL632,0.267105015916,-35.7162319653,0,True
CHEMBL63258,-25.5064207587,-12.052902889,1999,False
CHEMBL63289,31.1376647286,2.30324516923,1996,False
CHEMBL633,-14.442109402,25.9200749046,0,True
CHEMBL63323,9.39357084059,9.55864022186,0,True
CHEMBL63354,-2.11573070899,-10.1082620683,2003,False
CHEMBL634,4.51440967854,20.8300284576,0,True
CHEMBL63432,-25.2511000977,-13.946063029,1998,False
CHEMBL635,-3.1106098145,-37.3444030468,0,True
CHEMBL63588,31.2065360182,0.665088748027,1996,False
CHEMBL636,-12.7605908247,-3.88302838717,0,True
CHEMBL637,-15.1328807981,16.0620006852,0,True
CHEMBL63713,31.96030346,0.316650473654,1996,False
CHEMBL63790,33.4651153415,-0.450608638478,1996,False
CHEMBL63799,-29.4239384764,-15.1120983993,1998,False
CHEMBL638,0.143988773021,12.7111413933,0,True
CHEMBL63845,30.4458385764,-1.40159417008,1996,False
CHEMBL639,-1.7677097493,-2.01738700129,0,True
CHEMBL63905,30.4700392791,0.322076638417,1996,False
CHEMBL64,17.39533065,13.6611205313,0,True
CHEMBL640,-1.21667618955,5.95079963519,0,True
