,x,y,year,in_drugbank
CHEMBL1000,8.45253362002,-2.43918941273,0,True
CHEMBL1004,0.304617039285,-1.33553632295,0,True
CHEMBL1005,-38.2339753983,-5.67686411141,0,True
CHEMBL1006,-17.5621145669,0.345345524556,0,True
CHEMBL1008,13.0359677212,12.2711772505,0,True
CHEMBL1009,-34.8156843411,4.33923641691,0,True
CHEMBL101,-30.8940670118,12.1693555777,0,True
CHEMBL1013,47.3602015086,30.5052408262,0,True
CHEMBL1016,-19.5386244744,-7.24543053107,0,True
CHEMBL1017,-18.8245003469,-4.3918357016,0,True
CHEMBL1018,-2.50640094295,20.7367679585,0,True
CHEMBL1020,-28.896147052,23.2445408774,0,True
CHEMBL1021,-33.8163804669,20.0060833307,0,True
CHEMBL1023,18.9648920381,16.1231850068,0,True
CHEMBL1024,-53.7451980116,4.52571675355,0,True
CHEMBL1025,-14.8652220493,12.7000994017,0,True
CHEMBL1027,-28.0974858982,-34.8629773049,0,True
CHEMBL1029,-12.9116474403,-44.3302861971,0,True
CHEMBL102970,-11.2381086201,27.169898713,0,True
CHEMBL103,-11.036248399,-73.306794148,0,True
CHEMBL103479,1.75010470828,79.8824421612,2003,False
CHEMBL1037,-25.5663334256,-0.0907467669135,0,True
CHEMBL104,11.0999602767,-5.1471783904,0,True
CHEMBL1042,-14.1087731431,-63.0307375359,0,True
CHEMBL1043,33.9037949836,-13.5598229042,2013,True
CHEMBL1046,-22.6567258603,-33.6670553838,0,True
CHEMBL105,-18.1993170007,14.4415024743,0,True
CHEMBL105261,0.881183384747,79.6720339569,2003,False
CHEMBL1054,33.1417479477,13.9757730021,0,True
CHEMBL1055,33.4324076432,18.0848226181,0,True
CHEMBL1059,-26.7961429268,-34.3150310741,0,True
CHEMBL106,24.1110293877,-19.0635967915,0,True
CHEMBL1064,-6.59077782998,-55.8090019058,0,True
CHEMBL1065,-74.8270951266,-38.8581169416,0,True
CHEMBL1068,-32.972006322,16.5353194983,0,True
CHEMBL1069,-20.7459523134,-5.54208514643,0,True
CHEMBL107,-7.99104001029,-16.2385504718,0,True
CHEMBL1070,-13.6312310732,-8.66027061354,0,True
CHEMBL1071,-19.0636576265,-35.6687373655,0,True
CHEMBL1072,16.6168354587,11.8909763705,0,True
CHEMBL1073,-23.2798642012,28.8740601372,0,True
CHEMBL1075,-45.4050322336,18.6753098937,0,True
CHEMBL1076583,16.3731779366,-24.2619659223,2009,False
CHEMBL1076665,15.5958160432,-21.9150658043,2009,False
CHEMBL1076684,16.951852973,-28.7377715283,2009,False
CHEMBL1076687,14.6699880639,-28.5227785339,2009,False
CHEMBL1077,-28.3330763126,23.4146028168,0,True
CHEMBL1077896,-30.6835291985,-0.0646132569003,0,True
CHEMBL1078,3.80536650953,-30.9244380496,0,True
CHEMBL1078207,-11.0137707309,79.4473218576,2009,False
CHEMBL1078208,-10.8657455065,79.6505744533,2009,False
CHEMBL1078491,-10.0547177135,80.1154856488,2009,False
CHEMBL1078492,-9.25375529915,79.2969431135,2009,False
CHEMBL1078595,-11.0637805164,79.4586460467,2009,False
CHEMBL1079,56.2837254367,6.62048841407,0,True
CHEMBL1079311,-10.1978869142,78.2096328992,2009,False
CHEMBL1079604,9.22664695359,27.7471742525,0,True
CHEMBL1079976,18.2553048703,-26.9789752257,2009,False
CHEMBL1079977,17.2760643946,-23.4255799491,2009,False
CHEMBL1079978,18.9016527026,-26.9565882341,2009,False
CHEMBL108,-32.6145303653,19.431464128,0,True
CHEMBL1080316,11.5290991365,-26.4284488737,2009,False
CHEMBL1080331,13.0698069022,-24.3718695071,2009,False
CHEMBL1080380,15.4179895842,-25.2136330117,2009,False
CHEMBL1080381,18.7754913283,-26.6026138253,2009,False
CHEMBL1080574,13.6387714095,-24.0592421875,2009,False
