,x,y,year,in_drugbank
CHEMBL1167,-10.7117405703,-51.8406709075,0,True
CHEMBL1168,-31.680763332,22.6648554525,0,True
CHEMBL1169,15.3698453444,10.3910011531,0,True
CHEMBL1170,38.9948828825,42.8416915855,0,True
CHEMBL1171837,22.7508176545,5.34373196803,0,True
CHEMBL1172,37.641593385,-27.2709731447,0,True
CHEMBL1173655,8.916847004,-30.7672878194,0,True
CHEMBL1174,-46.4465722178,29.1336469831,0,True
CHEMBL1175,4.54706946002,10.0924829427,0,True
CHEMBL117785,-23.2827889971,18.7083839702,0,True
CHEMBL1179,-1.78634294993,8.91424026188,0,True
CHEMBL118,-3.92062694331,-29.0150371215,0,True
CHEMBL1180725,9.91798752613,-2.58467171062,0,True
CHEMBL1182833,-19.6352534329,19.5335125956,0,True
CHEMBL1183349,30.2399194708,-6.04313914785,0,True
CHEMBL1183717,17.1504069888,-7.39589383606,0,True
CHEMBL1185,-17.1858543799,29.6181574643,0,True
CHEMBL1186579,17.9685615236,32.0623971569,0,True
CHEMBL1186610,14.6703408669,-1.93324968554,0,True
CHEMBL1189432,-3.96257936988,-17.8963985285,0,True
CHEMBL1189679,-1.45503840769,-5.99524697787,0,True
CHEMBL119,-34.9160183204,5.23382776257,0,True
CHEMBL1190,-36.386932016,-12.3315078153,0,True
CHEMBL1191,0.272974209596,-34.6062539604,0,True
CHEMBL1193,25.0114897579,-13.4119922936,0,True
CHEMBL1194,-7.26621873296,-8.9278906042,0,True
CHEMBL1194287,20.1828209926,-13.2026674752,0,True
CHEMBL119443,-17.7086409067,35.1645081558,0,True
CHEMBL1194666,27.7190031472,-36.2373123706,0,True
CHEMBL1195,2.40815473576,-24.8955381452,0,True
CHEMBL1196,-1.71321944723,-23.504124062,0,True
CHEMBL1197,0.997943833747,-19.9674358626,0,True
CHEMBL1199080,29.6740664469,-19.8275391277,0,True
CHEMBL12,33.4243902943,-35.5100211911,0,True
CHEMBL1200356,-15.7132014851,49.2963023444,0,True
CHEMBL1200368,10.8597544662,10.6768358867,0,True
CHEMBL1200370,1.6693653719,-18.608226422,0,True
CHEMBL1200374,44.9374995878,35.6103402829,0,True
CHEMBL1200386,49.3067517573,32.6127109737,0,True
CHEMBL1200394,-29.4995646151,0.934616009608,0,True
CHEMBL1200412,37.8658174846,42.1997572463,0,True
CHEMBL1200436,36.4123316541,38.9010991815,0,True
CHEMBL1200438,37.4999498127,-19.0195771361,0,True
CHEMBL1200453,-31.2479983037,1.92877809059,0,True
CHEMBL1200455,-8.73250487577,-39.0661734078,0,True
CHEMBL1200468,-26.9348359725,26.8465793347,0,True
CHEMBL1200472,32.5289739396,-33.8207821973,0,True
CHEMBL1200490,-50.8846277947,21.6140724942,0,True
CHEMBL1200500,51.7629915617,29.8660829891,0,True
CHEMBL1200507,-10.7101510324,-41.5311214324,0,True
CHEMBL1200515,-9.31751093382,31.1964464422,0,True
CHEMBL1200522,-9.30226265096,13.9338769199,0,True
CHEMBL1200558,-46.0206074319,23.2528548735,0,True
CHEMBL1200572,-29.5507059336,-13.5606976935,0,True
CHEMBL1200585,39.9143375412,37.7859192235,0,True
CHEMBL1200596,22.0609570571,-4.61956272367,0,True
CHEMBL1200600,52.8588792614,36.2706912991,0,True
CHEMBL1200604,-8.28770587273,-13.0324789018,0,True
CHEMBL1200617,48.0187181174,33.8381506818,0,True
CHEMBL1200622,43.2004535379,31.8404461496,0,True
CHEMBL1200647,39.2853136193,13.3575394216,0,True
CHEMBL1200649,-48.199301147,17.3643401027,0,True
CHEMBL1200656,40.5883414922,14.9044043568,0,True
CHEMBL1200680,31.4456477901,3.99495542116,0,True
CHEMBL1200686,42.5689931021,19.9207032119,0,True
CHEMBL1200689,27.1920948853,14.858487047,0,True
CHEMBL1200694,-45.0415253728,-9.04943816887,0,True
CHEMBL1200709,-6.83816146203,-7.13456041276,0,True
CHEMBL1200714,18.2895960309,-22.9381686627,0,True
CHEMBL1200732,52.6722104797,33.9911059883,0,True
CHEMBL1200733,-43.3756474623,-8.25113230184,0,True
CHEMBL1200761,-9.2787361304,15.1628183813,0,True
CHEMBL1200790,-15.2964547171,-19.6175290364,0,True
CHEMBL1200799,32.831849292,18.4839057929,0,True
CHEMBL1200802,-20.7298943921,-21.6343899133,0,True
CHEMBL1200807,40.2261424548,45.7486079641,0,True
CHEMBL1200810,40.8978724626,30.7082692431,0,True
CHEMBL1200845,47.6527799101,38.4012352012,0,True
