,x,y,year
CHEMBL247325,41.8736906969,-2.14266393962,2006
CHEMBL247477,-29.295679007,16.1424838755,2006
CHEMBL247673,-35.3121653841,14.052216806,2006
CHEMBL247871,-34.4708767665,22.8602104097,2006
CHEMBL247872,-32.6633467022,22.3185982883,2006
CHEMBL247885,-29.7994102408,23.760108407,2006
CHEMBL247886,-30.1777260799,23.7443723849,2006
CHEMBL248071,-35.2654221358,13.9370899103,2006
CHEMBL248085,-30.2842317311,23.3620372129,2006
CHEMBL248268,-34.1114680846,21.5730907339,2006
CHEMBL248658,32.3602465418,9.41864192941,2007
CHEMBL248844,29.8972164352,10.0385285592,2007
CHEMBL248845,29.984616621,8.63901609807,2007
CHEMBL248846,30.702400108,10.5828887099,2007
CHEMBL248985,25.969516376,11.8127318417,2007
CHEMBL248994,27.3910818652,9.91514064195,2007
CHEMBL249034,29.8091099868,10.7876877981,2007
CHEMBL249628,31.1235067276,9.79240509581,2007
CHEMBL250401,27.3856320692,12.366918482,2007
CHEMBL250661,29.1597916897,8.82144556122,2007
CHEMBL250677,29.9444132128,10.0072363189,2007
CHEMBL250804,29.0637283778,14.005600986,2007
CHEMBL251005,30.0185398505,12.3526049683,2007
CHEMBL251857,24.0426720088,2.95557627134,2007
CHEMBL251861,22.2596490273,3.73818742228,2007
CHEMBL252496,20.477031513,3.41683586031,2007
CHEMBL252673,22.9433203607,3.10641127012,2007
CHEMBL252774,25.1884303716,-7.56925623744,2008
CHEMBL252902,21.4683609749,3.69496443118,2007
CHEMBL253061,19.923381958,2.99728206689,2007
CHEMBL253095,20.3669325226,4.14105808685,2007
CHEMBL253096,21.7670333222,1.8715961309,2007
CHEMBL253397,-31.5949082298,22.7935595591,2008
CHEMBL253502,21.8169791147,2.91030641097,2007
CHEMBL253708,20.5266403983,2.38079975239,2007
CHEMBL253709,20.6983924567,2.81152417855,2007
CHEMBL253718,20.3835427895,2.05956114303,2007
CHEMBL253826,26.5389611599,-8.91843297653,2008
CHEMBL254298,20.8951722802,2.75008257383,2007
CHEMBL254330,20.127708167,5.9991928222,2007
CHEMBL254331,21.1883363065,2.03489212232,2007
CHEMBL260994,-2.78927504933,-30.0517909293,2008
CHEMBL261917,34.6715211259,-32.8705789113,2001
CHEMBL263700,-25.4048805476,21.1165182983,2001
CHEMBL26379,-1.24198187073,-2.07863140416,2012
CHEMBL263881,-13.1616909832,23.383826165,2002
CHEMBL266018,29.8156976486,-7.40782696705,2006
CHEMBL26655,22.4819581311,24.3697336161,2004
CHEMBL266591,1.77231294557,-7.39549357715,2000
CHEMBL267615,4.15996190508,-4.53002182792,2000
CHEMBL268800,0.113093549732,-6.86425480727,2000
CHEMBL274384,-14.2259743491,25.0996712641,2003
CHEMBL277120,3.59377636898,14.0571078674,2003
CHEMBL281937,22.8747681756,24.7980455437,2004
CHEMBL282971,33.2673584079,-23.9375205364,2002
CHEMBL291618,34.4407505038,-18.1015451646,1999
CHEMBL292759,34.4632290047,-19.9770303549,1999
CHEMBL29410,32.6589831541,-24.0836117702,2002
CHEMBL29433,32.3469065554,-24.2930509972,2002
CHEMBL298274,10.9665596015,-3.39836959023,2000
CHEMBL29846,31.1830062271,-23.5199967823,1999
CHEMBL299569,12.7270220977,-2.94126493405,2000
CHEMBL299822,11.3660942092,-4.64767976947,2000
CHEMBL302845,35.1398956591,-18.3734662171,1999
CHEMBL3040139,-4.1399561365,33.4687755523,2013
CHEMBL3040182,-3.39956670673,33.5377909964,2013
CHEMBL3040183,-2.09727480666,32.8620718675,2013
CHEMBL3040186,-4.41977742428,33.4769954936,2013
CHEMBL3040288,-45.9008548173,-13.537090876,2012
CHEMBL3040324,-45.7443093657,-13.5062487902,2012
CHEMBL3040325,-46.1851175336,-12.9516972949,2012
CHEMBL3040361,-45.6955051379,-13.5573527634,2012
CHEMBL304039,33.9894737591,-19.8723761338,1999
CHEMBL3040578,4.85705070151,4.66895380125,2013
CHEMBL306478,-10.2031245387,-23.6628206907,2002
CHEMBL306569,-27.4158400021,15.2310516918,2000
CHEMBL30713,8.52561720091,-11.0673299461,2013
CHEMBL3104091,18.652154003,9.67974653747,2013
CHEMBL3104092,18.7476569392,9.80214163017,2013
CHEMBL3113349,41.5605403907,10.5836732213,2013
CHEMBL3113350,41.9024122511,10.4264262955,2013
CHEMBL3113351,41.8130168585,10.6541792853,2013
CHEMBL3113352,40.3139379748,9.57271959895,2013
CHEMBL3113353,40.6629966825,9.27173368973,2013
CHEMBL3113354,40.8302100455,8.64518101348,2013
CHEMBL3113355,40.7121873734,11.1042806906,2013
CHEMBL3113356,39.5805829604,11.0744908792,2013
CHEMBL3113357,39.9256967551,11.2726775577,2013
CHEMBL3113358,40.4774836684,7.59220596534,2013
CHEMBL3113359,40.8758192307,6.01989823366,2013
CHEMBL3113360,39.5754005144,7.85915044761,2013
CHEMBL3113361,41.3041659239,6.68145503836,2013
CHEMBL3113362,42.1856547388,6.276494049,2013
CHEMBL3113363,41.6543707689,6.90883901666,2013
CHEMBL3113364,42.5992645028,7.78907510847,2013
CHEMBL3113365,41.9104007608,10.0807673606,2013
CHEMBL3113553,42.9652555269,9.38677341213,2013
CHEMBL3113554,42.7521306709,9.20592560292,2013
CHEMBL3113555,41.4991759449,12.1413275592,2013
CHEMBL3113556,41.5518975184,12.2381554121,2013
CHEMBL3113557,43.2412405857,11.4255629425,2013
CHEMBL3113558,43.1042206766,12.2577277483,2013
CHEMBL3113559,43.7660652873,10.2630626149,2013
CHEMBL3113560,44.2919449844,10.2570125797,2013
CHEMBL3113561,43.5552301217,9.1608517658,2013
CHEMBL3113562,44.3716324167,9.68858497988,2013
CHEMBL3113563,44.184649442,11.5731141325,2013
CHEMBL314055,3.04068993296,6.89087175612,2002
