,x,y,year
CHEMBL101686,-10.4201071458,17.0656478542,2003
CHEMBL101690,-6.77231504475,14.6214149504,2003
CHEMBL102250,-11.1308653928,15.6796443813,2003
CHEMBL103424,-7.62684241818,17.4516886722,2003
CHEMBL103503,-8.21785421953,14.4010486661,2003
CHEMBL104374,-11.9122319063,17.1896874776,2003
CHEMBL104484,-10.9948019256,14.930416417,2003
CHEMBL104692,-10.5435622102,14.9805455068,2003
CHEMBL104753,-11.3651965493,15.7861592343,2003
CHEMBL105025,-11.1869241415,15.2010796026,2003
CHEMBL105118,-10.5340808197,14.9356912723,2003
CHEMBL105261,-10.6082965259,16.8613650547,2003
CHEMBL105327,-11.7116371405,17.5074608568,2003
CHEMBL105369,-10.0909019935,16.2301589723,2003
CHEMBL105556,-11.9699947367,17.1887447865,2003
CHEMBL105722,-11.6200542309,15.5657399715,2003
CHEMBL105743,-11.0653999183,15.2769110581,2003
CHEMBL105958,-11.2091542019,15.5161723377,2003
CHEMBL107487,-11.3703706791,0.865067873138,1996
CHEMBL107511,-10.4726451642,-5.03008238721,1996
CHEMBL107617,-9.59945217066,-0.0531431948442,1996
CHEMBL108337,-10.2797260179,3.05696499926,1996
CHEMBL108818,-10.3638184647,2.81224883176,1996
CHEMBL109360,-14.0830924252,-2.14381042238,1996
CHEMBL109526,-10.4977096345,-0.925373689587,1996
CHEMBL109839,-10.6399228198,0.0118697359849,1996
CHEMBL110317,-10.912242793,-3.42549974859,1996
CHEMBL110318,-9.95820156203,-0.233562617134,1996
CHEMBL111107,-10.3637835874,2.81217711484,1996
CHEMBL111150,-9.59961428747,-0.0563391973542,1996
CHEMBL111283,-9.8841952788,-0.202225438046,1996
CHEMBL111284,-10.6399051969,0.0151542860608,1996
CHEMBL111316,-10.1934360164,4.12851961906,1996
CHEMBL111376,-10.6479956656,0.0129209323026,1996
CHEMBL111899,12.7111218181,-12.0371729645,1999
CHEMBL112507,17.888857482,-9.22802289107,1999
CHEMBL112558,15.5719641761,-9.79679711911,1999
CHEMBL113831,12.9141150529,-11.4113632794,1999
CHEMBL113868,-21.4563314581,-3.23347948399,2003
CHEMBL113893,-23.7618387632,-3.1910573238,2003
CHEMBL113950,-21.2556859838,-3.26346557643,2003
CHEMBL113994,-23.7659430898,-2.65943664589,2003
CHEMBL114303,12.8294581761,-10.085025695,1999
CHEMBL114571,-23.7375134272,-3.09378587715,2003
CHEMBL114780,-23.7568192264,-3.09473126098,2003
CHEMBL114877,12.8501379129,-10.1657565153,1999
CHEMBL115352,12.393116325,-11.6762228276,1999
CHEMBL115415,-20.9966375782,-7.15083236232,2003
CHEMBL115444,6.89917034143,-6.83560107363,2001
CHEMBL115496,13.7469325893,-11.6601716412,1999
CHEMBL115663,-21.2468239136,-3.27372124994,2003
CHEMBL115750,20.1474598849,-11.5011195305,1997
CHEMBL115941,-21.9957645693,-4.8661882184,2003
CHEMBL1159649,1.04300908956,7.75166162133,2003
CHEMBL115989,12.7299398454,-12.0022084012,1999
CHEMBL116031,20.3331910956,-11.8550709673,1997
CHEMBL116092,11.462559757,-14.6211787567,1997
CHEMBL116153,20.1430706386,-12.3592956955,1997
CHEMBL116161,12.2374931017,-11.5365322531,1999
CHEMBL116448,5.3857832727,-8.8384074269,2000
CHEMBL116876,-21.994284875,-4.86129563964,2003
CHEMBL1169435,1.03939694965,7.7621339317,2003
CHEMBL117046,16.1599995703,-8.52088005832,1997
CHEMBL117249,16.2943359498,-12.7846869942,1997
CHEMBL117397,-21.2352074578,-3.30787059187,2003
CHEMBL117579,-2.04455980843,-18.609961932,1997
CHEMBL117633,19.1970699938,-10.5955737895,1997
CHEMBL118012,16.573818669,-3.38327288393,1997
CHEMBL1181665,4.28177812072,-5.59822291135,2005
CHEMBL1181680,4.27219561793,-5.60692556349,2005
CHEMBL1181770,4.28474714721,-5.65348531924,2005
CHEMBL118360,4.6273863143,2.54953303588,1997
CHEMBL1185,-7.95030645719,-6.67537945281,1999
CHEMBL119264,4.65994881245,2.09276961644,1997
CHEMBL1194956,-13.0222792614,-10.9894107599,2000
CHEMBL1195096,-13.63308169,-13.5769923408,1994
CHEMBL119668,20.212391008,-11.972993017,1997
CHEMBL119785,10.3479274828,-7.24703901014,1997
CHEMBL119800,5.33740052493,3.20109312406,1997
CHEMBL120216,6.94158299613,7.52669431566,1997
CHEMBL12028,2.74915789719,18.8427079434,1997
CHEMBL12129,9.36307282019,-0.248668480393,1988
CHEMBL12152,9.22739919002,-0.100383507014,1988
CHEMBL12311,9.78406717156,-0.372692328379,1988
CHEMBL1241546,9.05592023331,-21.262071892,2010
CHEMBL1241547,8.57555067879,-22.0309398283,2010
CHEMBL1241548,8.502705641,-21.9780788236,2010
CHEMBL1241639,8.5918823899,-21.4030176509,2010
CHEMBL1241640,10.657960516,-21.6053866294,2010
CHEMBL1241641,8.53471783467,-22.1053685084,2010
CHEMBL1241642,9.82884436173,-21.8237890737,2010
CHEMBL1241736,10.4022208185,-21.8763610704,2010
CHEMBL1241737,10.6670002999,-21.6031108983,2010
CHEMBL1241738,8.66643167635,-21.6573319352,2010
CHEMBL1241824,10.9158466669,-22.2815384633,2010
CHEMBL1241825,9.84497472305,-21.8008625356,2010
CHEMBL1241912,10.6081378525,-22.5794509551,2010
CHEMBL1241913,10.6372929302,-22.3097001173,2010
CHEMBL1241998,10.5746777531,-22.817100062,2010
CHEMBL1242081,10.5304869428,-22.9559317326,2010
CHEMBL1242167,10.5311541279,-23.0452923091,2010
CHEMBL1242257,10.5317553122,-23.0448954727,2010
CHEMBL1242345,10.981001341,-22.8020893493,2010
CHEMBL1242436,11.2304937281,-22.3136083221,2010
CHEMBL1242533,11.2542717955,-22.3143953868,2010
CHEMBL1242623,11.3175362503,-22.3466690825,2010
CHEMBL1242717,11.3113952202,-22.2877763809,2010
CHEMBL1242904,8.62800957985,-22.0020354531,2010
CHEMBL125745,-13.9600392956,3.40173895581,2001
CHEMBL1258223,-9.74987392636,-15.85214992,2010
CHEMBL1259203,9.97992459473,17.8753279663,2012
CHEMBL126340,-14.0245069954,3.4138885951,2001
CHEMBL12713,11.2581902405,18.7858191613,2003
CHEMBL1275709,-4.75172439536,21.0134769893,2010
CHEMBL1275791,-4.72827128932,21.0276215398,2010
CHEMBL1278,-7.94734048068,18.3673972772,1999
CHEMBL1279,-10.1955891919,4.25654071506,1999
CHEMBL128,-10.3557956338,-6.57017534871,1994
CHEMBL128546,-8.99537122653,-19.2861930263,1995
CHEMBL128699,1.46394682428,-8.93239760956,1997
CHEMBL1287827,6.94875655267,-26.1361816707,2010
CHEMBL1289047,6.9141235845,-24.3562901533,2010
CHEMBL1289048,7.0469691303,-25.2191478907,2010
CHEMBL1289163,7.14601856523,-25.3803114189,2010
CHEMBL1289164,7.16342556333,-25.3544030414,2010
CHEMBL1289394,6.88037373655,-26.3797562617,2010
CHEMBL1289510,6.88037380322,-26.3797566793,2010
CHEMBL1290486,4.62623484399,-21.9288848426,2010
CHEMBL1290487,4.75237843496,-21.7030336095,2010
CHEMBL1290596,4.61578142952,-21.9572521222,2010
CHEMBL1290597,4.7459856539,-21.7294994788,2010
CHEMBL1290715,6.93556971869,-24.3627105524,2010
CHEMBL1290716,7.07789058854,-25.35080692,2010
CHEMBL129661,-2.8495660843,2.19322540612,1997
CHEMBL129813,1.13728352475,-8.7726422369,1997
CHEMBL129947,-8.1826993025,-16.4005439199,1995
CHEMBL129993,-8.78127658007,-17.9286982352,1995
