,x,y,year
CHEMBL1189601,26.2823802433,-0.0342633301649,1995
CHEMBL1190993,45.3421321286,-1.2218042995,1995
CHEMBL1191350,-16.4461677129,45.3065600391,1991
CHEMBL1192194,-13.3452832547,44.8421271483,1991
CHEMBL1193072,47.1418528984,-2.26007960211,1995
CHEMBL119323,-70.8266537419,26.4332447664,2003
CHEMBL1193970,-63.2858329435,15.1756361977,1995
CHEMBL1195497,45.5450659986,-0.390070492607,1995
CHEMBL1195797,42.8376027501,-0.0141618853099,1995
CHEMBL119584,-67.0746274653,19.5420545334,2003
CHEMBL1196433,48.4577097324,-0.474142061031,1995
CHEMBL119709,29.4912565279,-19.8783863998,2014
CHEMBL1197475,49.2116719048,33.9807684861,2009
CHEMBL1197521,51.1078575968,30.4731103572,2009
CHEMBL1197581,49.3264791967,32.3360270145,2009
CHEMBL1199172,-65.6207607315,-14.5554703032,2009
CHEMBL1201756,10.6491554981,-23.9917996282,2013
CHEMBL120216,-3.88048954883,82.4811273114,1997
CHEMBL12028,-9.87104271493,-12.5272087325,1997
CHEMBL120903,35.3010533696,22.0969251398,2002
CHEMBL1212957,64.6014838461,60.992240143,2010
CHEMBL1213674,62.436063791,55.6214651853,2010
CHEMBL1213675,65.7141756337,54.2507025711,2010
CHEMBL1213676,67.6858875009,45.9079767621,2010
CHEMBL1213856,61.4574859342,60.1995114931,2010
CHEMBL1213931,60.9945498043,63.7826724069,2010
CHEMBL1213932,58.8018332531,63.8525400472,2010
CHEMBL1213933,62.8892283961,61.8729498923,2010
CHEMBL1213934,58.5992580782,63.6171106826,2010
CHEMBL1213985,63.3773961017,61.5313273611,2010
CHEMBL1214046,58.3793908143,61.2421500991,2010
CHEMBL1214047,56.6449262713,62.2550335512,2010
CHEMBL1214113,55.554749281,64.7818538826,2010
CHEMBL1214114,56.175505434,62.9881456768,2010
CHEMBL1214115,58.0724617382,63.0009165612,2010
CHEMBL1214175,59.700698368,63.4015573697,2010
CHEMBL1214176,55.0517965245,58.1372589617,2010
CHEMBL1214177,64.1006002556,51.981545376,2010
CHEMBL1214428,61.2951748258,57.0153930755,2010
CHEMBL1214546,64.4284718455,57.9609848457,2010
CHEMBL1214547,61.3455539199,59.5296972338,2010
CHEMBL1214594,62.4798991635,55.3483735742,2010
CHEMBL1214595,68.5468068774,44.6908878402,2010
CHEMBL1214596,66.3509745071,43.7596269232,2010
CHEMBL1214655,-52.5998086332,-38.7400566751,2010
CHEMBL1214656,-54.3869607543,-41.1821354094,2010
CHEMBL1214657,-50.3997725638,-38.9429747097,2010
CHEMBL1214658,-52.0438701957,-40.3975769655,2010
CHEMBL1214659,-53.27306871,-39.5947615402,2010
CHEMBL1214729,-53.4514590387,-40.2458352507,2010
CHEMBL1214730,-51.6367193498,-41.6850375784,2010
CHEMBL1214731,-53.1208136139,-43.4943500569,2010
CHEMBL1214732,-51.1324671993,-45.2829372511,2010
CHEMBL1214733,-52.0687316889,-46.2715524703,2010
CHEMBL1214806,-52.7980345617,-46.269353546,2010
CHEMBL1214807,-51.5871781718,-42.7998828053,2010
CHEMBL1214808,-54.1489502523,-39.9966226412,2010
CHEMBL1214809,-56.4501960556,-42.3663881867,2010
CHEMBL1214810,-54.0563177222,-47.6219305038,2010
CHEMBL1214878,-54.3269317553,-48.0142649066,2010
CHEMBL1214879,-53.6490480413,-46.4880115263,2010
CHEMBL1214880,-56.9462885682,-48.4387727164,2010
CHEMBL1214881,-55.8599888561,-45.9579682729,2010
CHEMBL1214882,-58.1027004402,-45.851532891,2010
CHEMBL1214946,-53.6553658662,-47.5264755967,2010
CHEMBL1214947,-55.0463111277,-49.4383878931,2010
CHEMBL1214948,-54.7178708858,-49.7609051568,2010
CHEMBL1214949,-53.7410944817,-48.1462753651,2010
CHEMBL1214950,-56.5739359931,-46.5114019707,2010
CHEMBL1215019,-55.9966154793,-45.6596405589,2010
CHEMBL1215661,-46.2895897477,-36.6362106528,2010
CHEMBL1215725,21.5187444551,70.5758392967,2010
CHEMBL1215726,-54.4905897505,-36.7468902618,2010
CHEMBL1215727,-53.3966411455,-38.4370694574,2010
CHEMBL1215728,-50.5157506944,-39.1260686665,2010
CHEMBL121744,38.2226102339,8.9836483497,2002
CHEMBL12177,-12.8380748334,-11.6167038343,1997
CHEMBL1221449,9.84237112042,56.3283818103,2010
CHEMBL1221450,7.46318233293,55.2884812817,2010
CHEMBL1221451,11.6476243359,57.388828206,2010
CHEMBL1221452,8.86869396749,56.3133221788,2010
CHEMBL1221496,8.40252099703,58.133315056,2010
CHEMBL1221497,8.13324940672,56.6245347516,2010
CHEMBL1222028,9.24256894909,55.3073975918,2010
CHEMBL1222134,11.7722764802,56.9689610402,2010
CHEMBL1222135,11.7666508588,57.1741946822,2010
CHEMBL1222136,11.9088778084,54.7614631682,2010
CHEMBL1222137,12.4122177478,54.0578357885,2010
CHEMBL1222138,13.4455916991,57.3534056501,2010
CHEMBL1222230,50.2485445482,16.1151327632,2010
CHEMBL1222231,14.0803345071,57.6008373448,2010
CHEMBL1222232,48.4956026797,15.7774573029,2010
CHEMBL1222233,47.2925224741,16.1222744875,2010
CHEMBL1222234,11.4296991483,59.5260969945,2010
CHEMBL1222292,14.6966626752,57.5858228031,2010
CHEMBL1222293,11.4419384525,59.9642323579,2010
CHEMBL1222294,49.3291292816,17.5251366128,2010
CHEMBL1222295,13.713927475,57.3300611732,2010
CHEMBL1222296,47.8047069989,16.4450931502,2010
CHEMBL1222361,9.7907699771,58.6006151609,2010
