,x,y,year
CHEMBL1173286,7.99705562784,-19.5629817074,2010
CHEMBL1173359,2.60159941386,-19.6848175202,2010
CHEMBL1173360,0.633881077737,-23.4307969122,2010
CHEMBL1173361,1.15915222215,-24.3672737411,2010
CHEMBL1173362,0.285498194227,-24.3056360647,2010
CHEMBL1173364,7.47103218564,-18.2035286991,2010
CHEMBL1173365,10.9418356733,-19.7641382446,2010
CHEMBL1173431,6.96165864405,-19.744117207,2010
CHEMBL1173432,5.13415695646,-25.6939838727,2010
CHEMBL1173433,4.4462633129,-23.7232388097,2010
CHEMBL1173434,-1.77856884872,-21.2757372347,2010
CHEMBL1173435,9.94269002233,-14.9495186143,2010
CHEMBL1173501,12.0645575345,-24.7125286405,2010
CHEMBL1173502,7.43398323095,-20.6047963249,2010
CHEMBL1173503,5.09819253716,-26.367164873,2010
CHEMBL1173504,1.33958285001,-21.4770738602,2010
CHEMBL1173505,0.504667918158,-23.2274538818,2010
CHEMBL1173506,4.25901467917,-25.692266556,2010
CHEMBL1173507,-0.00435792719151,-22.7103165863,2010
CHEMBL1173508,4.84378161636,-16.3046272668,2010
CHEMBL1173569,1.61746402688,-21.8500250687,2010
CHEMBL1173570,5.09782073101,-19.6845431462,2010
CHEMBL1173575,4.08591289765,-17.4109762456,2010
CHEMBL1173576,3.89285425375,-17.088223624,2010
CHEMBL1173577,4.70713740776,-22.6366259028,2010
CHEMBL1173578,4.1790131656,-26.2803270724,2010
CHEMBL1173579,12.1971634712,-21.8314226421,2010
CHEMBL1173706,3.16648356794,-16.1524549461,2010
CHEMBL1173709,5.10328724333,-16.1270738778,2010
CHEMBL1173774,4.51195239102,-15.3953433285,2010
CHEMBL1173775,3.00925638512,-23.3018895824,2010
CHEMBL1173777,0.130911007084,-23.2133990067,2010
CHEMBL117537,-9.35445590455,9.79016687785,2001
CHEMBL1181566,11.1801570251,14.1050567186,2004
CHEMBL1181573,10.3567634842,13.9639832644,2004
CHEMBL1181578,11.8225438627,13.0976538797,2004
CHEMBL1181599,17.2460561049,20.1027181177,2004
CHEMBL1181665,-22.7203205267,-0.709193920412,2005
