,x,y,year
CHEMBL101138,-0.470154010175,6.657724269,1994
CHEMBL102548,-1.4692830957,8.25443912886,1994
CHEMBL102586,-2.93269792125,9.24327430571,1994
CHEMBL102645,-0.923849640707,8.19531421077,1994
CHEMBL103205,-2.25460941856,8.74452750592,1994
CHEMBL103371,-2.51798784217,7.70021618743,1994
CHEMBL103388,-1.59144315185,9.36744240368,1994
CHEMBL103549,-2.08437992889,7.53381655856,1994
CHEMBL103854,-3.04523006054,8.96954299165,1994
CHEMBL1179769,8.9473522048,0.824025344435,2005
CHEMBL1181620,8.47232856274,-2.04371343354,2005
CHEMBL1181625,7.92271750373,1.48202093867,2005
CHEMBL1181632,8.90805615084,1.404503438,2005
CHEMBL1181641,7.60565847183,-1.85065853586,2005
CHEMBL1181643,6.76314662275,-0.15408707622,2005
CHEMBL1181665,8.56899952516,1.27536003475,2005
CHEMBL1181677,6.14134700511,0.487324486547,2005
CHEMBL1181680,7.3458611996,0.870719783735,2005
CHEMBL1181770,7.72356136971,-1.54291133976,2005
CHEMBL1181776,7.01779786418,-0.714381282539,2005
CHEMBL1184673,7.41472000559,-2.07236376073,2005
CHEMBL1184710,7.15716070232,0.0371541241112,2005
CHEMBL1184719,7.34205724241,-2.1543113627,2005
CHEMBL1188440,-0.368939395455,-3.97293370836,2007
CHEMBL1188501,-2.89619296314,-3.2052825636,2007
CHEMBL1188517,-1.05472124495,-2.23811567084,2007
CHEMBL1188595,-0.50938289457,-3.30723681891,2007
CHEMBL1188596,-1.25491028957,-2.20745163266,2007
CHEMBL1188681,-1.48320926887,-9.44012398573,2007
CHEMBL1188759,-1.14324484937,-4.24100586163,2007
CHEMBL1189631,-1.68630610635,-2.45256386628,2007
CHEMBL1190709,-1.40186480777,-7.66317344446,2007
CHEMBL1194499,0.379727275627,-4.81452989634,2007
CHEMBL1196644,-0.669432575246,-3.36656132244,2007
CHEMBL1210154,5.25246730939,2.51584861676,2010
CHEMBL125417,3.41561995597,4.75456573467,2003
CHEMBL126138,4.61269053791,4.6126227097,2003
CHEMBL126667,6.54097747551,5.77099193285,2003
CHEMBL126737,5.58169644446,6.72184522732,2003
CHEMBL126823,4.10569829382,8.01647790213,2003
CHEMBL126897,4.47398029657,7.18885534041,2003
CHEMBL126898,4.50748589689,7.06514632271,2003
CHEMBL126994,4.80579149202,5.53827942232,2003
CHEMBL128,-1.60140481164,7.12455849824,1994
CHEMBL128099,3.44393261042,7.27808127312,2003
CHEMBL128185,5.25790104948,6.1880908074,2003
CHEMBL128848,4.04392085389,6.57561446348,2003
CHEMBL129476,3.47143407396,5.28626428517,2003
CHEMBL130585,3.30459548202,6.59779174627,2003
CHEMBL137781,-1.55528896262,3.44259650579,2002
CHEMBL13816,-2.38932104565,6.07113977386,2003
CHEMBL13864,-2.76894054964,-2.96231545814,2007
CHEMBL138989,-1.55528891178,3.44259665978,2002
CHEMBL1548,-3.40704013543,-4.07451402313,2007
CHEMBL187415,4.56238743217,0.591785564745,2005
CHEMBL187621,7.11100681511,1.37847407519,2005
CHEMBL18840,-4.25344122266,7.80005855858,2003
CHEMBL189262,4.57285577903,0.589103945149,2005
CHEMBL189689,8.38111666191,-1.07301612132,2005
CHEMBL190382,8.38403319325,-1.08343514128,2005
CHEMBL2068762,3.51853022143,-1.77245941751,2006
CHEMBL2104993,4.19863456119,-3.91343496267,2011
CHEMBL2111848,2.60861033753,3.74990022821,2003
CHEMBL2442270,-5.94067021355,4.95554795926,2013
CHEMBL2442271,-6.04694250509,5.1664178029,2013
CHEMBL2442272,-6.3612446449,5.14102817205,2013
CHEMBL2442273,-6.43462538339,5.00348059132,2013
CHEMBL2442274,-6.29586042258,4.718915926,2013
CHEMBL24462,4.0222661759,-2.79112644456,2003
CHEMBL25212,-1.22982272675,-3.685515988,2007
CHEMBL256047,-6.93986579101,-5.49187705614,2007
CHEMBL256048,-2.3733802573,-10.6478761331,2007
CHEMBL256049,-2.07044655712,-10.8721910382,2007
CHEMBL256693,-0.374004535426,-9.0989170493,2007
CHEMBL256694,-6.93986763362,-5.49188067022,2007
CHEMBL257302,-0.755112491402,-10.2407755289,2007
CHEMBL257450,-1.86864063179,-9.4202992862,2007
CHEMBL257744,-5.57459966564,-7.58520114531,2007
CHEMBL258073,-5.36596439281,-6.9728297777,2007
CHEMBL258075,1.21638796922,-7.20346166021,2007
CHEMBL263881,-3.29511417287,2.96322324307,2002
CHEMBL269964,-3.67080908897,-7.78087768855,2007
