,x,y,year
CHEMBL1065,-11.4637608881,1.65130551641,2000
CHEMBL1086626,15.0739829481,-17.4711560922,2009
CHEMBL1086754,15.0774501248,-17.4699066708,2009
CHEMBL1086756,15.0841141184,-17.4715738899,2009
CHEMBL1088313,15.0838081889,-17.4814374825,2009
CHEMBL1088314,15.0659032613,-17.4590914809,2009
CHEMBL1091933,-6.28206523198,10.5644292609,2010
CHEMBL1094908,-6.27167505556,10.5491288642,2010
CHEMBL1112,-14.4909908922,-12.8184539842,2003
CHEMBL1113,1.74567580402,0.26767242382,2003
CHEMBL111922,-6.4342378333,-3.36633885737,2002
CHEMBL111956,-6.28312813677,-3.3256760235,2002
CHEMBL112150,-6.72241950407,-3.24781519629,2002
CHEMBL112765,-6.4823360922,-3.31365415929,2002
CHEMBL112876,-6.68421218514,-3.24968120036,2002
CHEMBL113192,-5.87636055637,-3.27524461828,2002
CHEMBL114012,-4.61141512207,-4.28578334664,2000
CHEMBL114345,-7.67976990317,-2.17487358583,2002
CHEMBL114379,8.59776459838,6.62457446958,2001
CHEMBL114484,8.59082864095,6.63233068174,2001
CHEMBL115262,-7.67489403575,-2.59175188083,2002
CHEMBL1161324,2.05027631224,15.7932085516,2003
CHEMBL116292,-7.64931713992,-2.16686668343,2002
CHEMBL116448,-5.73273673316,-3.3718959105,2000
CHEMBL116463,0.615984863021,6.20924244961,2001
CHEMBL1181680,-3.33758932913,4.3524663544,2005
CHEMBL1190414,3.85181120521,-14.3609370094,2002
CHEMBL1192985,3.59116638086,-14.3355576942,2002
CHEMBL1199172,-5.57581798288,-6.14638421549,2009
CHEMBL1209157,0.573744506585,-6.74761508359,2010
CHEMBL120927,-20.3344230917,-3.20651874566,2001
CHEMBL121340,-20.5729780404,-4.71103072499,2001
CHEMBL122423,-20.5594306885,-4.72854285617,2001
CHEMBL122453,-20.3344425157,-3.20650531511,2001
CHEMBL122485,-20.7529281997,-2.81753697199,2001
CHEMBL122536,-2.05622139698,2.84697837693,2012
CHEMBL12259,14.5137490058,-6.85337539577,2000
CHEMBL12264,-4.52474975227,-2.75694485334,1998
CHEMBL12314,-11.6889280929,3.71263675654,2000
CHEMBL12389,-3.56240665181,-3.41205036348,1998
CHEMBL12427,-10.4876453649,-10.84576017,1999
CHEMBL1255588,-4.5750511857,-7.37006953313,2003
CHEMBL125745,-6.64254227049,2.36961941905,2001
CHEMBL12624,-5.70542071809,-3.36556701866,2000
CHEMBL12654,-3.56245560874,-3.4133095058,1998
CHEMBL12702,-11.1050620365,-11.1455252893,1999
CHEMBL12771,-4.49756766126,-2.68988416482,1998
CHEMBL1277104,4.09008078126,-6.46386602708,2010
CHEMBL12777,-4.26141672552,-3.21258005004,1998
CHEMBL1277917,4.12744371092,-6.48393723647,2010
CHEMBL1278088,11.2897301061,-16.7169366539,2010
CHEMBL12846,-9.73190382677,-9.66615350213,2000
CHEMBL12908,12.6989014079,-4.0492465601,2000
CHEMBL12933,12.5870812562,-4.07140063546,2000
CHEMBL13032,12.6983243335,-4.04579525243,2000
CHEMBL13049,-4.19644865645,-4.37862915511,1998
CHEMBL13052,-10.5053005163,-10.8871014701,1999
CHEMBL131495,-11.2445433784,-4.05872655299,2007
CHEMBL137781,-10.4682684583,1.93335138418,2002
CHEMBL13816,-11.7863247807,3.66083464615,2003
CHEMBL138989,-10.4674841549,1.93332618266,2002
CHEMBL1423,17.6563482094,-6.87528180336,2003
CHEMBL146942,3.81570254794,16.5863356682,2003
CHEMBL151405,15.5636123639,-5.74593893134,2003
CHEMBL151858,-2.18391871887,-4.67916183905,2003
CHEMBL152042,14.506934648,-6.85128495587,2003
CHEMBL152292,-2.66777083111,-4.69197651898,2003
CHEMBL152309,12.5870812603,-4.07140063821,2003
CHEMBL152595,-5.07773217261,-3.98288514658,2000
CHEMBL152853,14.1457958585,-6.58571738387,2003
CHEMBL152873,-2.18382604536,-4.67925925085,2003
CHEMBL153132,14.506542537,-6.86516693599,2003
CHEMBL153156,-6.05708978264,-3.8284027663,2003
CHEMBL153398,-5.84252574656,-2.90258603163,2003
CHEMBL154090,-2.6647044781,-4.7105903929,2003
CHEMBL154274,16.8083301032,-0.23335036708,2001
CHEMBL1548,3.49314840642,2.20239029638,2007
CHEMBL155861,11.5374433623,-0.0599289410094,2003
CHEMBL156089,11.0637776907,0.236890411395,2003
CHEMBL156385,10.1761761874,0.863861736208,2003
CHEMBL157081,11.131313779,0.197332055519,2003
CHEMBL157362,10.3747353084,0.470878995308,2003
CHEMBL157840,9.51525196244,1.54021004461,2003
CHEMBL157910,16.8042238418,-0.24708052691,2001
CHEMBL158285,-3.69214881082,0.897891899231,2004
CHEMBL158332,10.2751679465,0.802093497482,2003
CHEMBL158402,-3.57792021421,0.724524991958,2004
CHEMBL158592,10.0342394142,1.05371784106,2003
CHEMBL158770,11.5833435724,-0.083102607097,2003
CHEMBL158850,11.6442976413,-0.109571122685,2003
CHEMBL158973,-4.48131790909,1.1904719557,2004
CHEMBL159022,9.45025548275,1.5974564718,2003
CHEMBL159143,-3.56534304747,0.707255313884,2004
CHEMBL160194,11.5743647242,-0.0818575323872,2003
CHEMBL160286,11.7700707667,-0.159242591068,2003
CHEMBL160706,9.38885445829,1.61932942241,2003
CHEMBL160817,9.50486185797,1.53152032776,2003
CHEMBL160903,-4.96835464116,0.824261855455,2004
CHEMBL160906,11.6173134351,-0.101568594962,2003
CHEMBL161203,-5.03905214564,0.792246996278,2004
CHEMBL161765,-3.78847135709,1.09532771901,2004
CHEMBL161846,-5.02055359667,0.770076544408,2004
CHEMBL162071,-4.02209598411,1.31051102415,2004
CHEMBL1631532,11.1106864311,8.92795172677,2010
CHEMBL1631535,11.0933073652,8.93399715101,2010
CHEMBL1631540,11.1127775778,8.92484915085,2010
CHEMBL1631542,11.1129837263,8.92561623478,2010
CHEMBL1631545,11.1162486386,8.92182790159,2010
CHEMBL1632206,11.1025577504,8.9333888312,2010
CHEMBL1632210,11.1114713363,8.92620158882,2010
CHEMBL1632217,11.1143115803,8.93151694357,2010
CHEMBL1632220,11.1105610105,8.92675982673,2010
CHEMBL1632223,11.1109503966,8.92568904334,2010
CHEMBL1642116,11.1729686187,-2.74040785987,2010
CHEMBL1642117,11.1779208079,-2.73830042971,2010
CHEMBL1644267,5.96535499703,-19.471736045,2010
CHEMBL1644268,5.28972970284,-19.7674051851,2010
CHEMBL1644269,5.36965437905,-19.5257290936,2010
CHEMBL1644272,5.27915920031,-19.8169151234,2010
CHEMBL1644274,5.28071441707,-19.8747301009,2010
CHEMBL1644275,5.27822933084,-19.7860160228,2010
CHEMBL1644279,5.26791887928,-19.8256736654,2010
CHEMBL1644280,5.29812800519,-19.8556270462,2010
CHEMBL1644486,5.36960902737,-19.5256316632,2010
CHEMBL1644487,5.37439124553,-19.5200133677,2010
CHEMBL1644488,4.97288493828,-18.8747390086,2010
CHEMBL1644489,5.04770496152,-18.9470938928,2010
CHEMBL1644490,5.04847881304,-18.9516249758,2010
CHEMBL177064,15.1961656207,3.2831282631,2005
CHEMBL1774991,8.97646093955,4.31541316989,2011
CHEMBL1774995,8.91081362076,4.30099449701,2011
CHEMBL1782809,-5.64470933965,-15.0720718356,2011
CHEMBL1788231,-5.07772791763,-3.98274565334,2000
CHEMBL180086,-0.379728594481,-19.1734527426,2004
CHEMBL180087,-2.75006194559,-20.3489851867,2004
CHEMBL180946,-0.476457173093,-20.8651127283,2004
CHEMBL181356,-2.35259647032,-21.4121768179,2004
CHEMBL181605,-3.08663057378,-21.1252445572,2004
CHEMBL181874,15.161471203,3.24485828761,2005
CHEMBL181950,-3.10823943344,-21.103322425,2004
CHEMBL182006,-2.32201977354,-22.4243218006,2004
CHEMBL182070,-1.62729758713,-19.3025044877,2004
CHEMBL182071,-1.44753640319,-19.6118734149,2004
CHEMBL182121,-0.387591306804,-19.1483404732,2004
CHEMBL182174,-0.585123969401,-21.3588170969,2004
CHEMBL182322,-0.466531423927,-19.4887721571,2004
CHEMBL182356,-2.33528859152,-22.4567011964,2004
CHEMBL182418,-0.203202533233,-20.5502292016,2004
CHEMBL182680,-2.71352080695,-20.3945662672,2004
CHEMBL182792,0.0437030803079,15.8391244871,2004
CHEMBL182797,-0.432350728328,-19.4738039869,2004
CHEMBL182805,-0.640731702254,-21.5826523138,2004
CHEMBL182840,-0.641367366763,-21.5817905995,2004
CHEMBL182923,-3.12290034201,-21.1256717735,2004
CHEMBL182937,-0.476457168215,-20.8651131288,2004
CHEMBL182943,-2.00663739152,-20.859467103,2004
CHEMBL183277,-1.25736814213,-20.6634145557,2004
CHEMBL183329,-0.00864016206288,15.2065558101,2004
CHEMBL183423,-2.32931663779,-21.3459240083,2004
CHEMBL183460,-2.70738456323,18.625904621,2006
CHEMBL183462,-0.493073407386,-19.2422288604,2004
CHEMBL183676,-0.130139976243,14.7875959785,2004
CHEMBL1836782,-11.4861177815,-16.1332510431,2011
CHEMBL1836783,-13.8870900925,-15.4251063003,2011
CHEMBL1836784,-11.9235551108,-13.7690719893,2011
CHEMBL1836785,-10.3495380741,-15.3559048672,2011
CHEMBL1836786,-12.4638138849,-13.1520032023,2011
CHEMBL1836787,-13.6601023136,-13.511403062,2011
CHEMBL1836788,-9.48502883338,-13.6268851886,2011
CHEMBL1836789,-9.85145707207,-12.7225948206,2011
CHEMBL1836790,-9.43781125615,-13.7407922828,2011
CHEMBL1836791,-11.8695392035,-4.53370144523,2011
CHEMBL1836792,-11.8451327014,-4.52835188615,2011
CHEMBL1836793,-11.5614312527,-5.13826148165,2011
CHEMBL1836794,-11.7553422963,-4.65350570456,2011
CHEMBL1836856,-10.4525380825,-15.3001712134,2011
CHEMBL1836857,-10.8020319441,-15.7216346363,2011
CHEMBL1836858,-13.8728948351,-15.3914076487,2011
CHEMBL1836859,-10.6305043501,-15.6433446036,2011
CHEMBL1836860,-10.7738977218,-15.7417460785,2011
CHEMBL183862,-0.655995943456,-21.5560137683,2004
CHEMBL184310,-0.0760008794994,-7.88097015773,2004
CHEMBL184535,1.77632651807,16.8030716582,2004
CHEMBL184607,-2.33427434667,-21.3921278167,2004
CHEMBL184666,1.48776096107,16.6311525074,2004
CHEMBL184789,-1.82264141775,-22.2040763053,2004
CHEMBL1851658,17.2551761059,-12.3410372811,2011
CHEMBL1851686,17.261275699,-12.1805264106,2011
CHEMBL1851703,17.1338078059,-12.301099678,2011
CHEMBL1851771,16.9439395026,-12.3312618196,2011
CHEMBL1851772,17.2573864952,-12.2096920521,2011
CHEMBL1851835,16.8912296005,-12.3355449679,2011
CHEMBL1851948,17.05200191,-12.3462075719,2011
CHEMBL1852341,14.2167258994,-16.816580032,2011
CHEMBL1852516,14.17866747,-16.7858367972,2011
CHEMBL1852767,17.2019018521,-12.3284724405,2011
