,x,y,year
CHEMBL100088,0.764626890182,9.7526612524,1999
CHEMBL100199,-2.11047024577,12.3328804125,1999
CHEMBL100313,-1.71166046607,12.7763625313,1999
CHEMBL100317,-1.44204747619,9.75227348311,1999
CHEMBL103479,3.00489511079,4.62610035139,2003
CHEMBL105261,2.54131130002,3.16536115102,2003
CHEMBL1083787,6.20155541336,-10.9444699867,2010
CHEMBL114112,-7.45815486715,0.0335441573332,2010
CHEMBL1162955,-22.7368712413,9.22794618997,2007
CHEMBL1163015,-15.8055129748,1.89881739479,2009
CHEMBL116448,20.5404284265,-4.61956459211,2000
CHEMBL116913,-24.2522369637,-2.05761237926,2003
CHEMBL117287,-24.8963683243,0.0496362525073,2003
CHEMBL1179716,-0.978799193304,8.61866745888,1999
CHEMBL1179748,-1.89091982047,7.3850267274,1999
CHEMBL1179774,-0.668850987512,8.64743117279,1999
CHEMBL1181946,-18.7117689347,-0.820629049317,2006
CHEMBL1188501,1.67043268527,26.2321845319,2013
CHEMBL120216,17.2087762276,-7.84982100507,1997
CHEMBL121766,8.36292862851,21.7941619455,2000
CHEMBL121776,9.68327726618,19.149427982,2000
CHEMBL121913,8.35239353625,19.6650755788,2000
CHEMBL12264,20.8167483272,-3.78704835323,1998
CHEMBL122818,8.60214721355,15.1560222595,2000
CHEMBL122914,8.72381696191,20.2186352715,2000
CHEMBL122973,8.35641999003,22.3423474949,2000
CHEMBL123377,8.67796841219,21.4418097076,1997
CHEMBL1242923,-2.96862055714,21.1792341326,2010
CHEMBL1242950,-14.2283850966,-7.07126889451,2010
CHEMBL124485,9.04610820222,21.1336068326,2000
CHEMBL125005,6.5134406891,17.9237704298,2000
CHEMBL1255606,-7.65563564603,0.762699966967,2010
CHEMBL1255781,-3.00951613884,-3.77021104976,1997
CHEMBL125670,8.76288532393,21.6156318448,2000
CHEMBL125716,7.25201875037,20.5308597301,2000
CHEMBL1257991,-6.90944409731,0.419790911541,2010
CHEMBL1258108,-6.38396727925,-0.176172596687,2010
CHEMBL1258109,-6.95134158291,-0.42257385155,2010
CHEMBL1258222,-7.09414751302,0.421781643661,2010
CHEMBL1258223,-8.00377681621,-0.117139159205,2010
CHEMBL1258338,-6.90786158752,-0.843420102966,2010
CHEMBL1258339,-7.40324895752,-0.701274269356,2010
CHEMBL1258450,-6.41201636814,-0.292974140817,2010
