,x,y,year
CHEMBL101138,-8.17740511525,14.3681882409,1994
CHEMBL102548,-10.3680143564,13.8213171592,1994
CHEMBL102586,-12.3035687842,13.8212381856,1994
CHEMBL102645,-9.86392942998,14.1139625992,1994
CHEMBL103205,-11.4042820082,13.8776241242,1994
CHEMBL103371,-11.043766856,12.7225390276,1994
CHEMBL103388,-11.0571926737,14.8379058234,1994
CHEMBL103549,-10.4761012939,12.8229456898,1994
CHEMBL103854,-12.3132940512,14.0942192061,1994
CHEMBL1170237,-11.5147459496,2.33336561503,2013
CHEMBL117537,6.69948064363,4.03199577241,2001
CHEMBL1179769,15.1132667459,2.37741022712,2005
CHEMBL1181620,14.1692268803,7.11613322284,2005
CHEMBL1181625,13.6640902337,3.40109365913,2005
CHEMBL1181632,14.4801366368,1.8976665575,2005
CHEMBL1181634,14.1996764315,1.99956231955,2005
CHEMBL1181641,15.8398099035,6.88674856745,2005
CHEMBL1181643,13.3273405949,5.59441980711,2005
CHEMBL1181665,14.295493895,2.30942216721,2005
CHEMBL1181669,15.49774876,7.6421363943,2005
CHEMBL1181677,12.7445047686,4.62545250183,2005
CHEMBL1181680,13.9280723203,4.18435014192,2005
CHEMBL1181770,14.8397801219,6.69473540789,2005
CHEMBL1181776,13.9192494525,5.91571917483,2005
CHEMBL1184673,15.1288553421,7.2057222135,2005
CHEMBL1184710,13.5947620177,5.07888924763,2005
CHEMBL1184719,15.1736904809,7.53549546285,2005
CHEMBL1188440,-5.40609275316,-8.28406026052,2007
CHEMBL1188501,-8.12015944212,-8.11679459644,2007
CHEMBL1188516,-4.28341316067,-7.93047784439,2007
CHEMBL1188517,-6.15861085153,-6.91262201603,2007
CHEMBL1188595,-6.10863720391,-8.33997188505,2007
CHEMBL1188596,-6.47944550558,-6.79305009696,2007
CHEMBL1188597,-4.85073774026,-10.6736740302,2007
CHEMBL1188681,-6.96397628447,-15.4590581828,2007
CHEMBL1188759,-6.25421154175,-9.46614819803,2007
CHEMBL1189631,-7.06497531839,-6.8266263135,2007
CHEMBL1190707,-5.5724724382,-7.20311235347,2007
CHEMBL1190709,-6.69433839668,-13.3115504233,2007
CHEMBL1194499,-4.19693199802,-8.11872800403,2007
CHEMBL1196644,-6.15084064986,-8.55602350471,2007
CHEMBL1196896,-6.59926275983,-10.552356763,2007
CHEMBL1210154,9.31107634691,7.45838650605,2010
