,x,y,year
CHEMBL103479,-20.9514259846,11.061332637,2003
CHEMBL1065,-37.1700293717,8.68574173426,2000
CHEMBL1086626,-24.3360430414,46.4461241498,2009
CHEMBL1086754,-24.4376296654,49.1476544209,2009
CHEMBL1086756,-24.5176279142,48.0996606727,2009
CHEMBL1088313,-24.0352677936,47.5731101579,2009
CHEMBL1088314,-24.4006022717,46.9864313239,2009
CHEMBL1088874,25.3559388242,-16.8666795547,2009
CHEMBL1089793,24.126472254,-16.946571463,2009
CHEMBL1089881,25.2825282462,-17.347192136,2009
CHEMBL1091933,6.0881377348,6.37046919605,2010
CHEMBL1092238,24.4482625937,-16.0315385469,2009
CHEMBL1092921,25.1814826859,-17.4748943722,2009
CHEMBL1092929,25.3699915488,-16.986163377,2009
CHEMBL1093469,24.2647382172,-16.5667873418,2009
CHEMBL1093802,24.7356175008,-17.3903582628,2009
CHEMBL1094908,4.69186226491,6.83654975344,2010
CHEMBL1112,22.1823485769,34.1923421894,2003
CHEMBL1113,13.8641194888,19.2726486199,2003
CHEMBL111922,11.486064313,0.61141702677,2002
CHEMBL111956,11.9042207811,2.33162333026,2002
CHEMBL112150,11.2362146467,1.21035866014,2002
CHEMBL112765,11.4220682849,0.463042182499,2002
CHEMBL112876,10.5750662782,0.304189250932,2002
CHEMBL113192,11.9757037517,2.67643262035,2002
CHEMBL113956,-4.78673148255,-2.30256240759,2001
CHEMBL114012,14.2527396417,-1.29900279697,2000
CHEMBL114345,7.85105769753,-1.34973912096,2002
CHEMBL114379,31.3991917148,-21.386466671,2001
CHEMBL114484,30.2853261707,-17.8063223985,2001
CHEMBL115229,30.1436084434,-18.3351376282,2001
CHEMBL115249,-3.25656003848,-3.02667453739,2001
CHEMBL115262,9.08696543994,-1.08754202671,2002
CHEMBL1161324,-6.13515926824,23.7228669021,2003
CHEMBL1161325,-5.9782895572,24.0065422998,2003
CHEMBL116292,8.77941164237,0.587277104331,2002
CHEMBL116448,16.5196145256,2.88847736652,2000
CHEMBL116463,-3.18620741319,-3.28793306109,2001
CHEMBL116735,-5.88453772617,-2.74931182293,2001
CHEMBL117537,-4.98037572357,-1.15632646242,2001
CHEMBL1181665,10.4732980757,6.92954253411,2005
CHEMBL1181680,13.3898364126,6.76121191634,2005
CHEMBL1181770,12.0701752284,6.9600704708,2005
CHEMBL1188501,-48.0157176504,-7.76411867586,2013
CHEMBL1190414,2.77216909309,-14.1635988781,2002
CHEMBL1192985,0.851744512601,-13.4920984286,2002
CHEMBL1199172,-29.2646041547,8.13928641163,2009
CHEMBL1209157,25.8490165782,14.2584123907,2010
CHEMBL120927,35.3972442422,31.2065868091,2001
CHEMBL1210154,4.06045954052,-11.5413311197,2010
CHEMBL121340,28.8162421459,30.2302865978,2001
CHEMBL1221449,-10.0824080412,-41.2812993125,2010
CHEMBL1221452,-10.4251020755,-40.6598112511,2010
CHEMBL1221497,-9.94921592142,-40.507381232,2010
CHEMBL1222138,-12.9572162684,-41.8318163905,2010
CHEMBL1222234,-10.5857891268,-42.0483434875,2010
CHEMBL1222362,-10.2965112712,-41.0758872871,2010
CHEMBL1222363,-10.1044761904,-41.2896844714,2010
CHEMBL1222364,-10.1661206713,-41.0008458001,2010
CHEMBL122423,28.8128998213,30.2055656748,2001
CHEMBL1224527,-6.30216460678,29.3711599497,2010
CHEMBL122453,36.3947181808,31.6113046503,2001
CHEMBL122485,37.929631883,30.2595609567,2001
CHEMBL122536,16.9069976293,15.7258874353,2012
CHEMBL12259,-22.6290698457,-35.2963443895,2000
CHEMBL12264,15.1853532926,1.7991278932,1998
CHEMBL12314,-37.5752614173,14.9664877509,2000
CHEMBL12389,17.6113264259,0.570381086297,1998
CHEMBL12427,28.6147834262,-4.86408334931,1999
CHEMBL1242923,29.9687859209,-28.9327540171,2010
CHEMBL1242950,-2.22017587457,-20.5090364401,2010
CHEMBL124419,37.4824116647,34.5551735958,2001
CHEMBL12535,-6.23439921233,-38.0591293215,2000
CHEMBL1255588,25.5981471186,20.4157691619,2003
CHEMBL125745,-16.3081954741,9.51548164594,2001
CHEMBL1258223,-28.6534906292,-15.3481389324,2010
CHEMBL1258452,-27.8674014232,-15.5200875963,2010
CHEMBL1258671,-29.8711072339,-16.5905717292,2010
CHEMBL12624,12.9962067352,2.34096833265,2000
CHEMBL126340,-15.9459256871,9.61580191465,2001
CHEMBL12654,16.3428057301,-0.64184615419,1998
CHEMBL12656,-5.24724623231,-37.7198478484,2000
CHEMBL12702,26.7734699896,-2.98656989656,1999
CHEMBL127411,-16.6354406503,10.3550044346,2001
CHEMBL1275630,-31.7749059999,-1.3937797258,2010
CHEMBL1275709,-26.0667860235,20.0223581274,2010
CHEMBL12771,15.6167835225,1.56604851583,1998
CHEMBL1277104,-30.7864925706,-3.16744512778,2010
CHEMBL1277105,-30.6828534027,-1.19466798593,2010
CHEMBL1277565,-31.6457711628,-1.20865388895,2010
CHEMBL12777,16.3078718403,0.0999863388086,1998
CHEMBL1277837,-31.9135892356,-1.08715606419,2010
CHEMBL1277917,-25.3761793851,-3.86804162607,2010
CHEMBL1278001,-31.6583507977,-1.1589192157,2010
CHEMBL1278088,-31.2837513542,-7.21368372627,2010
CHEMBL12846,30.7864374249,-3.76503927691,2000
CHEMBL12868,-5.31642914417,-37.5955067177,2000
CHEMBL12908,-4.56695824035,-39.739961516,2000
CHEMBL12933,-5.67820405616,-39.6155261981,2000
CHEMBL13032,-4.54003760201,-40.7742901283,2000
CHEMBL13049,15.2857014235,-2.16421632452,1998
CHEMBL13052,30.9640318536,-4.42079154075,1999
CHEMBL131495,-24.5028370149,8.49197221359,2007
CHEMBL1319488,-28.2996221023,-9.3227134159,2015
CHEMBL1323386,4.94534399459,-0.504337112763,2015
CHEMBL1336,-6.27862271737,6.69941491597,2012
CHEMBL133868,-27.9022182097,14.6458118469,2003
CHEMBL137781,-32.8423731849,8.70527868273,2002
CHEMBL13816,-39.1536134911,13.434683676,2003
CHEMBL138989,-33.4355107943,9.93516252212,2002
CHEMBL1423,-27.7373772922,-27.0690651414,2003
CHEMBL14460,-32.9644445675,19.653476488,2008
CHEMBL146942,-5.3287436534,29.1475828263,2003
CHEMBL151405,-20.7669240223,-37.8965680346,2003
CHEMBL151858,15.9303822651,-3.99085501226,2003
CHEMBL152029,-5.24733185879,-37.7162690633,2003
CHEMBL152042,-25.0323995868,-34.5959959263,2003
CHEMBL152292,17.1356319545,-6.20651723927,2003
CHEMBL152309,-5.67196101979,-39.6448897881,2003
CHEMBL152421,-21.4489522902,-32.2556254956,2003
CHEMBL152483,-19.443481712,-35.9856764131,2003
CHEMBL152503,-21.6087430997,-32.0278517004,2003
CHEMBL152595,13.8613524848,1.06460814141,2000
CHEMBL152853,-22.2671135167,-30.6018777665,2003
CHEMBL152873,15.6675428506,-5.1016845109,2003
CHEMBL153132,-23.4904231928,-33.2296739996,2003
CHEMBL153156,12.7324166739,2.21420946978,2003
CHEMBL153398,11.9463877482,2.01510405417,2003
CHEMBL154090,15.9837969281,-6.60939932734,2003
CHEMBL154274,-10.4410022309,-32.0941301953,2001
CHEMBL1548,-48.7688108598,-5.99720745207,2007
CHEMBL1550957,-26.1622878666,5.15938775514,2012
CHEMBL155395,-18.6732709096,-35.353032957,2003
CHEMBL155860,-1.73509839238,-22.7018845411,2003
CHEMBL155861,-3.15162547533,-25.9439078522,2003
CHEMBL155916,-1.06065121322,-24.2611975369,2003
CHEMBL156089,-2.72245061032,-24.1343218985,2003
CHEMBL156385,-1.96110165011,-23.3736697295,2003
CHEMBL157081,-1.58466199799,-25.8437490935,2003
CHEMBL157362,-1.87812027008,-25.5914969227,2003
CHEMBL1576791,-30.136683564,-10.1512264722,2015
CHEMBL157840,0.961951426754,-23.225430282,2003
CHEMBL157910,-11.5226051271,-30.7306191801,2001
CHEMBL1580288,8.47050924012,4.38034981762,2015
CHEMBL158285,-8.76329708708,12.0457304179,2004
CHEMBL158287,-9.8748497703,14.8671240784,2004
CHEMBL158332,-1.07457042529,-24.5997421724,2003
CHEMBL158402,-8.7360200056,12.411934102,2004
CHEMBL158592,-0.475541264506,-24.1739588573,2003
CHEMBL158627,-27.2839609373,21.7916762654,2001
CHEMBL158770,-3.53804625966,-25.971838655,2003
CHEMBL158850,-4.13121140249,-26.6459216035,2003
CHEMBL158973,-11.1137663684,13.0680266788,2004
CHEMBL159022,1.40415110789,-23.0051694628,2003
CHEMBL159143,-9.79506502874,10.448602462,2004
CHEMBL159223,-10.5169377339,15.4034065855,2004
CHEMBL15928,4.92255462858,-41.1389868159,2005
CHEMBL160194,-3.36517772703,-26.6262860471,2003
CHEMBL160286,-4.17349303503,-25.8848985,2003
CHEMBL160706,1.16940133421,-23.2916068124,2003
CHEMBL160817,-0.360277697882,-22.9952679734,2003
CHEMBL160903,-11.8777553937,15.9829698229,2004
CHEMBL160906,-3.27187037761,-25.9410471683,2003
CHEMBL161031,-12.2826379165,14.0121230702,2004
CHEMBL161203,-11.8463200472,14.1009840836,2004
CHEMBL16171,-0.350220500949,-6.03687258909,2003
CHEMBL161765,-9.80241763794,10.2968723174,2004
CHEMBL161846,-11.9494032003,15.0945258004,2004
CHEMBL162071,-8.57771590897,14.4992436516,2004
CHEMBL1631532,-37.5586276441,-23.9277144147,2010
CHEMBL1631535,-37.4330231859,-23.1912376125,2010
CHEMBL1631540,-38.3986827287,-24.1442313494,2010
CHEMBL1631542,-38.1650316796,-23.5997214166,2010
CHEMBL1631545,-36.7392791291,-23.5461845477,2010
CHEMBL1632158,-17.2383276696,-38.3574116605,2009
CHEMBL1632174,-17.0031163044,-38.6669032912,2009
CHEMBL1632206,-37.4718908945,-24.1079496323,2010
CHEMBL1632210,-37.1866224563,-24.4472855493,2010
CHEMBL1632217,-36.935113977,-24.6479695645,2010
CHEMBL1632220,-38.0261089061,-24.5658627879,2010
CHEMBL1632223,-37.8128017231,-24.3157305381,2010
CHEMBL1642116,-13.4508384143,-38.681548289,2010
CHEMBL1642117,-11.2298427059,-38.3264712111,2010
CHEMBL1642118,-10.9395948453,-39.6568479432,2010
CHEMBL1642123,-8.40310278848,-39.1381243311,2010
CHEMBL1642126,-12.5846692529,-38.1667279889,2010
CHEMBL1642128,-12.9477767006,-37.8415364984,2010
