,x,y,year
CHEMBL100086,-37.5720924628,-27.1355843488,2002
CHEMBL10085,41.8830520471,1.17068082294,1994
CHEMBL100875,-38.1119429108,-26.1095229387,2002
CHEMBL101686,41.7700120895,28.6095184302,2003
CHEMBL101690,28.5847227757,28.0954243657,2003
CHEMBL102250,42.5793396114,24.16688814,2003
CHEMBL103424,32.2654830786,32.0144746622,2003
CHEMBL103479,40.0816702728,23.921748199,2003
CHEMBL103503,35.9408324153,25.3221766817,2003
CHEMBL103550,41.0489012769,24.0098219685,2003
CHEMBL104158,37.482786757,26.5954425136,2003
CHEMBL104374,40.8369617973,30.5470256368,2003
CHEMBL104484,39.9457982292,20.7705717006,2003
CHEMBL104692,38.5057919465,24.9148954973,2003
CHEMBL104720,39.3065549737,28.1103467549,2003
CHEMBL104753,41.8384771851,25.2052920218,2003
CHEMBL105025,42.5623009937,22.3811634071,2003
CHEMBL105091,43.2063802176,22.9884111805,2003
CHEMBL105118,37.9814265967,24.262810944,2003
CHEMBL105261,42.9265040946,27.2612464769,2003
CHEMBL105327,44.6026745988,30.6977708919,2003
CHEMBL105369,39.7959465086,26.7123681165,2003
CHEMBL105556,40.254798243,31.3057831294,2003
CHEMBL105722,43.3878375776,25.3132924495,2003
CHEMBL105743,40.7973526324,22.7460594645,2003
CHEMBL105958,41.7842771151,24.6317363168,2003
CHEMBL107487,7.56908192609,-36.8592477923,1996
CHEMBL107511,4.98805926317,-25.8368780405,1996
CHEMBL107617,11.8713280705,-36.7670917484,1996
CHEMBL108337,6.09895410946,-30.6071211561,1996
CHEMBL108395,6.9774685064,-35.9323336532,1996
CHEMBL108818,5.31104585351,-33.9252067314,1996
CHEMBL109360,20.4589402764,-32.095772547,1996
CHEMBL109526,13.3760425543,-37.4458804008,1996
CHEMBL109839,8.46896081988,-38.6112159643,1996
CHEMBL110317,11.5851658409,-33.2240811776,1996
CHEMBL110318,12.6511081431,-35.0836553016,1996
CHEMBL110942,7.95502015968,-30.4784130856,1996
CHEMBL111107,4.85623719511,-34.0229032835,1996
CHEMBL111150,13.3199823245,-37.3199374579,1996
CHEMBL111283,11.9388566824,-37.1233514159,1996
CHEMBL111284,11.4975594468,-35.1415564959,1996
CHEMBL111316,3.0238543784,-31.6494424943,1996
CHEMBL111376,8.54496311982,-39.0947600959,1996
CHEMBL111899,-41.5815067913,-15.4445749656,1999
CHEMBL112507,-36.4407280336,-0.946794725625,1999
CHEMBL112558,-41.0093557543,-8.16752227366,1999
CHEMBL11265,-23.5472316293,26.5080329897,1996
CHEMBL113831,-41.7786679272,-13.2453148543,1999
CHEMBL113868,6.08888576746,-10.670403212,2003
CHEMBL113893,10.5946107265,-13.0877842206,2003
CHEMBL113950,5.85069247362,-10.8290241836,2003
CHEMBL113994,10.8669064615,-13.9040238095,2003
CHEMBL114012,-2.48067003282,-39.326846334,2000
CHEMBL114303,-40.6024063404,-11.5691290909,1999
CHEMBL114571,10.3428689364,-13.9106112934,2003
CHEMBL114780,12.0737583825,-12.4502803104,2003
CHEMBL114877,-40.0305843679,-11.6487729503,1999
CHEMBL115352,-38.9201332203,-14.4106677042,1999
CHEMBL115415,14.3590122092,-10.1783372887,2003
CHEMBL115444,-16.4258414106,5.24935831038,2001
CHEMBL115496,-42.6669951805,-14.1207141033,1999
CHEMBL115663,7.72991179048,-11.4825120815,2003
CHEMBL115750,-33.0631896426,-1.23298372705,1997
CHEMBL11592,-21.855835062,26.6342077762,1994
CHEMBL115941,8.96364709649,-8.30598463255,2003
CHEMBL1159649,50.2025339848,-38.3009819238,2003
CHEMBL115989,-45.0798847708,-10.2098013281,1999
CHEMBL116031,-30.7927619794,0.90433967048,1997
CHEMBL116092,-28.4557684768,-4.0001489492,1997
CHEMBL116153,-31.3872491752,-1.75900036063,1997
CHEMBL116161,-39.0870960795,-14.641486727,1999
CHEMBL116448,-1.9605012837,-37.3893895034,2000
CHEMBL116463,-7.63441080097,14.9561135852,2001
CHEMBL116876,8.96981819578,-7.68704076104,2003
CHEMBL1169435,49.6278457066,-34.0425370222,2003
CHEMBL117046,-43.2356897626,-4.59672752915,1997
CHEMBL117249,-36.9759760044,-6.96221604919,1997
CHEMBL117397,6.15448772401,-10.5124401395,2003
CHEMBL117579,-24.3947167889,-6.97174070529,1997
CHEMBL11760,-16.6113719295,-18.5603853715,1988
CHEMBL117633,-34.2533825487,0.859668771266,1997
CHEMBL11787,-23.8993376371,33.1682584244,1988
CHEMBL1178932,-21.7638245453,22.7096500102,1994
CHEMBL1178971,-23.0786967204,28.3583243484,1994
CHEMBL1178987,-20.3216909011,26.8715395697,1994
CHEMBL118012,-44.818427756,3.98513431498,1997
CHEMBL1181152,25.8512701687,-7.64746061417,2000
CHEMBL1181665,-6.72831536664,0.0725759625756,2005
CHEMBL1181680,-6.14906015038,-2.96101082218,2005
CHEMBL1181770,-6.63348731776,-0.23603368874,2005
CHEMBL1183429,-23.4510241695,21.0061781347,1994
CHEMBL1183479,-18.7973610571,23.4470710379,1994
CHEMBL118360,17.9685510019,29.53766516,1997
CHEMBL1185,-11.4062494905,-7.48642276603,1999
CHEMBL1185501,-21.211892835,23.6628514721,1994
CHEMBL1188501,11.6350943301,21.3515753337,2013
CHEMBL1189234,20.2775881627,4.04406116005,2012
CHEMBL119264,23.2992226332,29.4783354735,1997
CHEMBL1194956,-16.2814414503,-11.4821870585,2000
CHEMBL1195096,-22.0714096849,18.5833039136,1994
CHEMBL119668,-32.4701552558,2.93970822803,1997
CHEMBL119785,-50.5676207686,-12.5810487684,1997
CHEMBL119800,17.9921896996,29.0105520805,1997
CHEMBL120216,-59.8120826754,21.9326055478,1997
CHEMBL12028,-7.59293674947,37.0590039752,1997
CHEMBL1210154,24.0615574129,-23.876995767,2010
CHEMBL12124,-26.091480875,32.4961029762,1988
CHEMBL12129,-26.0484493439,31.1870248393,1988
CHEMBL12152,-23.997668831,32.533404146,1988
CHEMBL12264,-4.30394021402,-34.8817109305,1998
CHEMBL12311,-24.4454213669,31.8649918336,1988
CHEMBL12314,3.12887920442,-7.59864209983,1987
CHEMBL1241546,36.8361516737,-31.4365582682,2010
CHEMBL1241547,34.0868636562,-31.3032069439,2010
CHEMBL1241548,34.3149876177,-32.446596963,2010
CHEMBL1241639,35.8559249319,-30.7903466967,2010
CHEMBL1241640,31.6849988955,-34.841271815,2010
CHEMBL1241641,35.4786456062,-32.1466359399,2010
CHEMBL1241642,34.617348606,-32.1860468856,2010
