,,extra_tooltip,which,x,y
24,WO2013_102249compoundLDT8,WO 2013/102249 compound LDT8,drugbank,-120.434593201,-505.552398682
25,WO2013_102249compoundLDT39,WO 2013/102249 compound LDT39,drugbank,-23488.9785156,-20781.9199219
26,WO2013_102249compoundLDT66,WO 2013/102249 compound LDT66,drugbank,-389.382568359,46.432849884
27,WO2013_102249compoundLDT68,WO 2013/102249 compound LDT68,drugbank,-333.770202637,-679.759765625
28,WO2013_102249compoundLDT69,WO 2013/102249 compound LDT69,drugbank,-506.182617188,-146.669082642
29,WO2014_180165compoundI-1,WO 2014/180165 compound I-1,drugbank,1660.11657715,-128.389587402
30,WO2014_180165compoundI-2,WO 2014/180165 compound I-2,drugbank,-503.515991211,-625.465515137
31,WO2014_180165compoundI-6,WO 2014/180165 compound I-6,drugbank,-899.117553711,-393.218963623
32,WO2014_180165compoundII-4,WO 2014/180165 compound II-4,drugbank,-51.646648407,-252.873947144
33,WO2014_180165compoundII-24,WO 2014/180165 compound II-24,drugbank,377.342590332,-567.869995117
34,WO2014_180165compoundIII-2,WO 2014/180165 compound III-2,drugbank,-718.591796875,-524.10144043
35,WO2014_180165compoundIV-5,WO 2014/180165 compound IV-5,drugbank,203.621047974,-349.868041992
36,US2016_244429compound1,US 2016/244429 compound 1,drugbank,-427.881103516,-320.861053467
37,US2016_244429compound31,US 2016/244429 compound 31,drugbank,171.580703735,493.414794922
38,US2016_244429compound33,US 2016/244429 compound 33,drugbank,-804.965087891,443.602874756
39,US2016_244429compound10,US 2016/244429 compound 10,drugbank,-200.132080078,-592.964599609
40,US2016_244429compound34,US 2016/244429 compound 34,drugbank,162.269592285,111.390129089
41,US2016_244429compound14,US 2016/244429 compound 14,drugbank,-184.99559021,-259.274597168
42,US2016_244429compound64,US 2016/244429 compound 64,drugbank,4.34685373306,-844.254455566
43,US2016_244429compound58,US 2016/244429 compound 58,drugbank,396.890716553,943.644958496
44,WO2016_003296compound13,WO 2016/003296 compound 13,drugbank,-793.219299316,406.045623779
45,WO2016_003296compound23,WO 2016/003296 compound 23,drugbank,63.8683166504,-315.818267822
46,WO2016_003296compound24,WO 2016/003296 compound 24,drugbank,288.557281494,518.29296875
47,WO2016_003296compound66,WO 2016/003296 compound 66,drugbank,-693.91003418,336.902496338
48,WO2016_003296compound34,WO 2016/003296 compound 34,drugbank,-663.58416748,-700.894104004
49,WO2016_003296compound30,WO 2016/003296 compound 30,drugbank,-77.9577102661,-597.502075195
50,WO2016_003296compound41,WO 2016/003296 compound 41,drugbank,814.983581543,-242.281082153
51,CHEMBL10048,CHEMBL10048,chembl,-617.714111328,89.477935791
52,CHEMBL10085,CHEMBL10085,chembl,-141.713485718,762.861999512
53,CHEMBL10085,CHEMBL10085,chembl,-110.409568787,-842.460449219
54,CHEMBL101483,CHEMBL101483,chembl,725.337402344,475.647979736
55,CHEMBL101535,CHEMBL101535,chembl,-430.341522217,-1411.70361328
56,CHEMBL101690,CHEMBL101690,chembl,572.824401855,-68.1856079102
57,CHEMBL101690,CHEMBL101690,chembl,-854.868591309,-1223.19128418
58,CHEMBL102175,CHEMBL102175,chembl,-849.572509766,-463.076049805
59,CHEMBL10270,CHEMBL10270,chembl,-162.876419067,1243.4552002
60,CHEMBL103424,CHEMBL103424,chembl,-240.123794556,642.375183105
61,CHEMBL103479,CHEMBL103479,chembl,-552.438293457,-331.66104126
62,CHEMBL103503,CHEMBL103503,chembl,-1.33030104637,712.741699219
63,CHEMBL103983,CHEMBL103983,chembl,-1148.67102051,304.26965332
64,CHEMBL104026,CHEMBL104026,chembl,315.889068604,857.649536133
65,CHEMBL10408,CHEMBL10408,chembl,-306.030548096,-117.904602051
66,CHEMBL104144,CHEMBL104144,chembl,847.677429199,539.26763916
67,CHEMBL104144,CHEMBL104144,chembl,-402.947357178,828.182250977
68,CHEMBL104144,CHEMBL104144,chembl,-418.106506348,813.161193848
69,CHEMBL104229,CHEMBL104229,chembl,-641.426391602,250.621276855
70,CHEMBL104229,CHEMBL104229,chembl,873.939025879,635.24786377
71,CHEMBL104229,CHEMBL104229,chembl,80.1740875244,-388.307067871
72,CHEMBL104384,CHEMBL104384,chembl,743.183166504,-985.075622559
73,CHEMBL104484,CHEMBL104484,chembl,-385.995819092,-519.007507324
74,CHEMBL104496,CHEMBL104496,chembl,-642.001159668,378.036651611
75,CHEMBL104692,CHEMBL104692,chembl,328.269592285,7508.84228516
76,CHEMBL105204,CHEMBL105204,chembl,62.0452651978,544.541809082
77,CHEMBL10561,CHEMBL10561,chembl,303.333007812,200.954086304
78,CHEMBL105722,CHEMBL105722,chembl,1069.39672852,-86.9765853882
79,CHEMBL105743,CHEMBL105743,chembl,179.58253479,447.73614502
80,CHEMBL105958,CHEMBL105958,chembl,717.783203125,-346.140869141
81,CHEMBL10603,CHEMBL10603,chembl,91.3262252808,-526.828735352
82,CHEMBL106283,CHEMBL106283,chembl,273.633453369,878.74810791
83,CHEMBL10677,CHEMBL10677,chembl,432.371948242,197.591659546
84,CHEMBL107511,CHEMBL107511,chembl,-210.908905029,2734.4777832
85,CHEMBL107617,CHEMBL107617,chembl,1140.84619141,1914.03942871
86,CHEMBL1077168,CHEMBL1077168,chembl,157.895782471,596.814331055
87,CHEMBL1078751,CHEMBL1078751,chembl,-289.940002441,527.744812012
88,CHEMBL1078772,CHEMBL1078772,chembl,1128.51623535,-1903.93395996
89,CHEMBL1078773,CHEMBL1078773,chembl,-288.043212891,-835.350463867
90,CHEMBL1078953,CHEMBL1078953,chembl,-1960.04638672,-492.597106934
91,CHEMBL1079065,CHEMBL1079065,chembl,1097.21948242,-22.4647941589
92,CHEMBL1079066,CHEMBL1079066,chembl,-238.199203491,598.552185059
93,CHEMBL10793,CHEMBL10793,chembl,133.979751587,-1006.29187012
94,CHEMBL10796,CHEMBL10796,chembl,229.081176758,-584.925476074
95,CHEMBL1082862,CHEMBL1082862,chembl,26.2331924438,804.288085938
96,CHEMBL1082862,CHEMBL1082862,chembl,-212.2134552,610.497619629
97,CHEMBL1083181,CHEMBL1083181,chembl,1333.53149414,-26.0880260468
98,CHEMBL1083181,CHEMBL1083181,chembl,-460.402526855,182.261505127
99,CHEMBL1083182,CHEMBL1083182,chembl,888.786376953,-787.812194824
100,CHEMBL1084658,CHEMBL1084658,chembl,-1038.35327148,-417.262390137
101,CHEMBL1086156,CHEMBL1086156,chembl,1172.96118164,-1772.84887695
102,CHEMBL1086626,CHEMBL1086626,chembl,-2337.29272461,7234.95849609
103,CHEMBL1086754,CHEMBL1086754,chembl,-396.570739746,-98.8474121094
104,CHEMBL1086756,CHEMBL1086756,chembl,-772.481506348,855.989746094
105,CHEMBL1087942,CHEMBL1087942,chembl,-182.201965332,-724.63684082
106,CHEMBL1088072,CHEMBL1088072,chembl,-169.63444519,154.645690918
107,CHEMBL1091933,CHEMBL1091933,chembl,280.376190186,25.3553562164
108,CHEMBL1094556,CHEMBL1094556,chembl,184.844161987,798.300537109
109,CHEMBL1094556,CHEMBL1094556,chembl,-354.20324707,-358.465148926
110,CHEMBL1094557,CHEMBL1094557,chembl,933.420654297,-453.870635986
111,CHEMBL1094557,CHEMBL1094557,chembl,519.550292969,-430.383636475
112,CHEMBL1094558,CHEMBL1094558,chembl,893.159240723,-433.908905029
113,CHEMBL1094558,CHEMBL1094558,chembl,4672.07080078,934.406799316
114,CHEMBL1094872,CHEMBL1094872,chembl,190.160995483,-485.781066895
115,CHEMBL1094872,CHEMBL1094872,chembl,300.611999512,-132.458969116
116,CHEMBL1094908,CHEMBL1094908,chembl,304.215942383,54.2401161194
117,CHEMBL1095256,CHEMBL1095256,chembl,502.326538086,-771.757629395
118,CHEMBL109526,CHEMBL109526,chembl,-428.40447998,262.729370117
119,CHEMBL1096155,CHEMBL1096155,chembl,1091.67028809,56.8356666565
120,CHEMBL1096155,CHEMBL1096155,chembl,3257.31152344,1823.88928223
121,CHEMBL1096156,CHEMBL1096156,chembl,331.108764648,-485.983306885
122,CHEMBL1096156,CHEMBL1096156,chembl,-389.308837891,-719.711242676
123,CHEMBL1096476,CHEMBL1096476,chembl,106.352096558,-813.67010498
124,CHEMBL1096476,CHEMBL1096476,chembl,-120.906692505,1167.57214355
125,CHEMBL1096477,CHEMBL1096477,chembl,51.8769798279,480.139221191
126,CHEMBL1096477,CHEMBL1096477,chembl,712.770324707,1056.28063965
127,CHEMBL1096529,CHEMBL1096529,chembl,521.809387207,-468.052978516
128,CHEMBL1096529,CHEMBL1096529,chembl,403.841156006,-989.722106934
129,CHEMBL1096540,CHEMBL1096540,chembl,-1848.12805176,44.6958236694
130,CHEMBL1096540,CHEMBL1096540,chembl,2022.41870117,734.801940918
131,CHEMBL1096671,CHEMBL1096671,chembl,407.040466309,-494.109161377
132,CHEMBL1096671,CHEMBL1096671,chembl,706.473388672,-265.147949219
133,CHEMBL1096802,CHEMBL1096802,chembl,230.720046997,-504.075866699
134,CHEMBL1096802,CHEMBL1096802,chembl,912.510559082,211.59437561
135,CHEMBL1096903,CHEMBL1096903,chembl,-1119.95812988,1345.47521973
136,CHEMBL1097181,CHEMBL1097181,chembl,-365.228607178,-297.077789307
137,CHEMBL1097181,CHEMBL1097181,chembl,632.476623535,-376.608764648
138,CHEMBL1097484,CHEMBL1097484,chembl,955.577392578,54.4701347351
139,CHEMBL1097484,CHEMBL1097484,chembl,-738.277893066,64.1267318726
140,CHEMBL1098133,CHEMBL1098133,chembl,-521.522583008,-280.114044189
141,CHEMBL1098133,CHEMBL1098133,chembl,-1111.76184082,-155.55847168
142,CHEMBL1098134,CHEMBL1098134,chembl,220.634887695,-70.8028945923
143,CHEMBL1098134,CHEMBL1098134,chembl,230.994354248,-50.8220825195
144,CHEMBL1098483,CHEMBL1098483,chembl,134.176971436,-3777.05493164
145,CHEMBL1098483,CHEMBL1098483,chembl,646.973510742,114.271812439
146,CHEMBL1099255,CHEMBL1099255,chembl,318.841369629,481.340881348
147,CHEMBL110317,CHEMBL110317,chembl,-828.286376953,-214.836669922
148,CHEMBL110365,CHEMBL110365,chembl,-677.850402832,625.411254883
149,CHEMBL11066,CHEMBL11066,chembl,56.4662628174,113.267730713
150,CHEMBL11066,CHEMBL11066,chembl,30.0814571381,-79.3001785278
151,CHEMBL111021,CHEMBL111021,chembl,-507.616973877,237.801483154
152,CHEMBL111065,CHEMBL111065,chembl,1111.20996094,-17623.921875
153,CHEMBL1112,CHEMBL1112,chembl,734.946105957,397.645568848
154,CHEMBL1112,CHEMBL1112,chembl,-256.669128418,-353.982177734
155,CHEMBL1112,CHEMBL1112,chembl,784.130432129,-576.024108887
156,CHEMBL1112,CHEMBL1112,chembl,90.4556655884,567.517272949
157,CHEMBL111376,CHEMBL111376,chembl,-330.727233887,892.337524414
158,CHEMBL11170,CHEMBL11170,chembl,70.4855728149,-729.223754883
159,CHEMBL11170,CHEMBL11170,chembl,40.7281188965,384.082702637
160,CHEMBL111713,CHEMBL111713,chembl,-1274.55249023,-540.649047852
161,CHEMBL11265,CHEMBL11265,chembl,-67.2330856323,222.299987793
162,CHEMBL112841,CHEMBL112841,chembl,231.422637939,288.820220947
163,CHEMBL113326,CHEMBL113326,chembl,0.351969003677,-4.73397159576
164,CHEMBL113752,CHEMBL113752,chembl,-452.678985596,456.152618408
165,CHEMBL11386,CHEMBL11386,chembl,-5771.68554688,1318.34082031
166,CHEMBL11388,CHEMBL11388,chembl,359.395080566,1105.60961914
167,CHEMBL11388,CHEMBL11388,chembl,-23.9164466858,443.918029785
168,CHEMBL11388,CHEMBL11388,chembl,393.454345703,-258.008514404
169,CHEMBL113960,CHEMBL113960,chembl,-756.453430176,-497.680755615
170,CHEMBL11425,CHEMBL11425,chembl,-932.449157715,179.139144897
171,CHEMBL114452,CHEMBL114452,chembl,-3589.98266602,-5698.65820312
172,CHEMBL114453,CHEMBL114453,chembl,-519.25592041,-545.099060059
173,CHEMBL114893,CHEMBL114893,chembl,546.378051758,-907.50177002
174,CHEMBL115003,CHEMBL115003,chembl,574.970031738,95.3191680908
175,CHEMBL11577,CHEMBL11577,chembl,-2367.94067383,179.217910767
176,CHEMBL11592,CHEMBL11592,chembl,309.062408447,-9.39040374756
177,CHEMBL116314,CHEMBL116314,chembl,921.792663574,286.766082764
178,CHEMBL116626,CHEMBL116626,chembl,198.120941162,-11.7990922928
179,CHEMBL116809,CHEMBL116809,chembl,212.131072998,-465.546783447
180,CHEMBL117157,CHEMBL117157,chembl,347.230926514,-4125.40185547
181,CHEMBL11771,CHEMBL11771,chembl,109.346450806,-166.980682373
182,CHEMBL117972,CHEMBL117972,chembl,542.612609863,1135.18017578
183,CHEMBL1179986,CHEMBL1179986,chembl,-464.477081299,-119.638778687
184,CHEMBL1182155,CHEMBL1182155,chembl,-316.322723389,620.635803223
185,CHEMBL1182155,CHEMBL1182155,chembl,-946.123535156,-325.245544434
186,CHEMBL1184199,CHEMBL1184199,chembl,305.389709473,29.348859787
187,CHEMBL1185,CHEMBL1185,chembl,935.395202637,250.961624146
188,CHEMBL1185,CHEMBL1185,chembl,742.025024414,258.008087158
189,CHEMBL118563,CHEMBL118563,chembl,648.352233887,-126.480682373
190,CHEMBL11866,CHEMBL11866,chembl,437.002227783,891.998046875
191,CHEMBL1190042,CHEMBL1190042,chembl,-1410.91760254,655.783508301
192,CHEMBL119455,CHEMBL119455,chembl,157.662063599,979.737976074
193,CHEMBL1194812,CHEMBL1194812,chembl,-882.000915527,-554.709899902
194,CHEMBL11963,CHEMBL11963,chembl,380.879241943,896.825256348
195,CHEMBL1199172,CHEMBL1199172,chembl,125.920181274,940.098693848
196,CHEMBL119927,CHEMBL119927,chembl,361.441040039,618.630615234
197,CHEMBL120055,CHEMBL120055,chembl,-293.306610107,158.449401855
198,CHEMBL120055,CHEMBL120055,chembl,605.203735352,-103.499107361
199,CHEMBL120055,CHEMBL120055,chembl,-522.839416504,40.065071106
200,CHEMBL120272,CHEMBL120272,chembl,-2265.22680664,-2866.24560547
201,CHEMBL120480,CHEMBL120480,chembl,42.3128814697,-447.547454834
202,CHEMBL120514,CHEMBL120514,chembl,836.732910156,405.708587646
203,CHEMBL120927,CHEMBL120927,chembl,-143.066375732,354.462493896
204,CHEMBL1210154,CHEMBL1210154,chembl,-1092.96582031,-664.75
205,CHEMBL121207,CHEMBL121207,chembl,535.705383301,-113.112838745
206,CHEMBL12157,CHEMBL12157,chembl,498.419708252,108.282203674
207,CHEMBL121901,CHEMBL121901,chembl,469.392242432,1180.6887207
208,CHEMBL1221497,CHEMBL1221497,chembl,-72.5150222778,-360.03137207
209,CHEMBL1221498,CHEMBL1221498,chembl,-562.392822266,292.230743408
210,CHEMBL1221499,CHEMBL1221499,chembl,1169.87390137,-238.011672974
211,CHEMBL1221544,CHEMBL1221544,chembl,227.486129761,-839.427246094
212,CHEMBL1221545,CHEMBL1221545,chembl,242.35017395,474.581329346
213,CHEMBL1221591,CHEMBL1221591,chembl,-183.572570801,-12.3896198273
214,CHEMBL1221592,CHEMBL1221592,chembl,-293.193939209,579.018127441
215,CHEMBL1221594,CHEMBL1221594,chembl,682.846130371,269.321777344
216,CHEMBL1222362,CHEMBL1222362,chembl,92.6211700439,-421.207733154
217,CHEMBL122453,CHEMBL122453,chembl,279.418945312,233.861541748
218,CHEMBL12366,CHEMBL12366,chembl,-5297.07910156,-2113.83129883
219,CHEMBL124069,CHEMBL124069,chembl,-273.424743652,-93.8595733643
220,CHEMBL124069,CHEMBL124069,chembl,-931.904907227,-183.69720459
221,CHEMBL124069,CHEMBL124069,chembl,-244.32333374,-39.8332824707
222,CHEMBL1241546,CHEMBL1241546,chembl,-1253.8996582,-289.253295898
223,CHEMBL1241547,CHEMBL1241547,chembl,78.0914154053,262.018035889
224,CHEMBL1241548,CHEMBL1241548,chembl,-94.8858413696,757.427978516
225,CHEMBL1241557,CHEMBL1241557,chembl,-755.21295166,797.030273438
226,CHEMBL1241639,CHEMBL1241639,chembl,-444.850372314,-182.059432983
227,CHEMBL1241640,CHEMBL1241640,chembl,-132.549407959,-1249.40124512
228,CHEMBL1241641,CHEMBL1241641,chembl,-119.770462036,728.701477051
229,CHEMBL1241642,CHEMBL1241642,chembl,-524.882385254,-505.18939209
230,CHEMBL1241736,CHEMBL1241736,chembl,778.032226562,-96.9152374268
231,CHEMBL1241737,CHEMBL1241737,chembl,-638.508117676,-87.1168289185
232,CHEMBL1241738,CHEMBL1241738,chembl,-196.573944092,-1263.90869141
233,CHEMBL1241824,CHEMBL1241824,chembl,-467.789123535,62.8286094666
234,CHEMBL1241825,CHEMBL1241825,chembl,-288.940612793,194.958572388
235,CHEMBL1241912,CHEMBL1241912,chembl,-971.285522461,64.7322540283
236,CHEMBL1241913,CHEMBL1241913,chembl,59.2971611023,1316.18200684
237,CHEMBL1241913,CHEMBL1241913,chembl,-659.873840332,-137.317047119
238,CHEMBL1241998,CHEMBL1241998,chembl,1221.2734375,-431.905822754
239,CHEMBL1242081,CHEMBL1242081,chembl,-2169.33984375,40.8036308289
240,CHEMBL1242167,CHEMBL1242167,chembl,-533.125366211,-31.6262779236
241,CHEMBL1242257,CHEMBL1242257,chembl,975.756591797,-247.121459961
242,CHEMBL1242345,CHEMBL1242345,chembl,860.273803711,-250.049285889
243,CHEMBL1242352,CHEMBL1242352,chembl,203.241317749,2532.36230469
244,CHEMBL1242352,CHEMBL1242352,chembl,-848.03125,-938.8828125
245,CHEMBL1242436,CHEMBL1242436,chembl,95.2690429688,136.331573486
246,CHEMBL1242444,CHEMBL1242444,chembl,-396.327911377,11.7624235153
247,CHEMBL1242445,CHEMBL1242445,chembl,-170.478713989,854.191101074
248,CHEMBL1242533,CHEMBL1242533,chembl,-661.109313965,-62.2289657593
249,CHEMBL1242541,CHEMBL1242541,chembl,437.011932373,-265.005706787
250,CHEMBL1242542,CHEMBL1242542,chembl,898.539794922,579.128173828
251,CHEMBL1242623,CHEMBL1242623,chembl,-829.524047852,-121.870109558
252,CHEMBL1242632,CHEMBL1242632,chembl,4917.66210938,-1805.38757324
253,CHEMBL1242633,CHEMBL1242633,chembl,2395.02270508,-633.87890625
254,CHEMBL1242717,CHEMBL1242717,chembl,78.3939208984,691.678039551
255,CHEMBL1242724,CHEMBL1242724,chembl,392.467468262,-1389.1496582
256,CHEMBL1242725,CHEMBL1242725,chembl,410.388427734,-1365.21142578
257,CHEMBL1242818,CHEMBL1242818,chembl,1764.04101562,-702.515686035
258,CHEMBL1242819,CHEMBL1242819,chembl,-50.9618606567,122.909996033
259,CHEMBL1242904,CHEMBL1242904,chembl,-415.845092773,593.550537109
260,CHEMBL1242912,CHEMBL1242912,chembl,1067.86767578,468.50881958
261,CHEMBL124444,CHEMBL124444,chembl,-793.38671875,-305.618865967
262,CHEMBL124638,CHEMBL124638,chembl,753.315368652,186.576477051
263,CHEMBL124638,CHEMBL124638,chembl,-300.151184082,-478.160186768
264,CHEMBL124700,CHEMBL124700,chembl,36.9137268066,170.252105713
265,CHEMBL124818,CHEMBL124818,chembl,137.170455933,829.325500488
266,CHEMBL125349,CHEMBL125349,chembl,1405.20227051,-649.459350586
267,CHEMBL125349,CHEMBL125349,chembl,-633.589904785,1039.73095703
268,CHEMBL125365,CHEMBL125365,chembl,-543.706848145,-152.369262695
269,CHEMBL1254582,CHEMBL1254582,chembl,403.818115234,998.059326172
270,CHEMBL1254659,CHEMBL1254659,chembl,-418.667907715,-135.62147522
271,CHEMBL1254660,CHEMBL1254660,chembl,272.354248047,-426.253723145
272,CHEMBL1254742,CHEMBL1254742,chembl,305.74609375,-742.989196777
273,CHEMBL1254743,CHEMBL1254743,chembl,417.7550354,237.531982422
274,CHEMBL1254828,CHEMBL1254828,chembl,-560.046936035,-465.767608643
275,CHEMBL1254829,CHEMBL1254829,chembl,4832.19775391,9614.21972656
276,CHEMBL1254914,CHEMBL1254914,chembl,69.7870101929,395.18145752
277,CHEMBL1254915,CHEMBL1254915,chembl,191.018493652,-518.997375488
278,CHEMBL1255002,CHEMBL1255002,chembl,515.940063477,1094.73364258
279,CHEMBL1255003,CHEMBL1255003,chembl,585.82421875,-222.237823486
280,CHEMBL1255085,CHEMBL1255085,chembl,104.542388916,892.476074219
281,CHEMBL1255086,CHEMBL1255086,chembl,118.189613342,-137.870498657
282,CHEMBL12562,CHEMBL12562,chembl,1206.86828613,2707.98486328
283,CHEMBL1257144,CHEMBL1257144,chembl,123.942306519,-437.990020752
284,CHEMBL1257145,CHEMBL1257145,chembl,-875.646972656,-278.616851807
285,CHEMBL1257146,CHEMBL1257146,chembl,102.796234131,172.581863403
286,CHEMBL1257147,CHEMBL1257147,chembl,121.061088562,165.300186157
287,CHEMBL1257261,CHEMBL1257261,chembl,169.935791016,-227.956481934
288,CHEMBL1257262,CHEMBL1257262,chembl,836.990478516,-550.951599121
289,CHEMBL1257263,CHEMBL1257263,chembl,-648.553222656,-9.99113178253
290,CHEMBL1257264,CHEMBL1257264,chembl,662.171936035,-256.261016846
291,CHEMBL1257382,CHEMBL1257382,chembl,218.512283325,-978.928527832
292,CHEMBL1257383,CHEMBL1257383,chembl,941.239807129,-159.263534546
293,CHEMBL1257384,CHEMBL1257384,chembl,-66.0358810425,0.278044581413
294,CHEMBL1257385,CHEMBL1257385,chembl,-142.762985229,-582.213439941
295,CHEMBL1257492,CHEMBL1257492,chembl,-263.755706787,-1286.82055664
296,CHEMBL1257493,CHEMBL1257493,chembl,472.893157959,-1233.74560547
297,CHEMBL1257494,CHEMBL1257494,chembl,-3239.97949219,-3275.24487305
298,CHEMBL1257495,CHEMBL1257495,chembl,935.788574219,656.015930176
299,CHEMBL1257613,CHEMBL1257613,chembl,-2173.00439453,326.145629883
300,CHEMBL1257614,CHEMBL1257614,chembl,587.299194336,-462.985076904
301,CHEMBL1257615,CHEMBL1257615,chembl,275.609741211,555.140869141
302,CHEMBL1257616,CHEMBL1257616,chembl,312.664459229,265.02947998
303,CHEMBL1257734,CHEMBL1257734,chembl,-72.9711837769,424.240905762
304,CHEMBL1257735,CHEMBL1257735,chembl,-756.58215332,304.088195801
305,CHEMBL1257736,CHEMBL1257736,chembl,-577.985717773,-383.247955322
306,CHEMBL1257737,CHEMBL1257737,chembl,30.439081192,1049.64074707
307,CHEMBL1257856,CHEMBL1257856,chembl,623.759643555,-471.124725342
308,CHEMBL1257857,CHEMBL1257857,chembl,-95.1362838745,-565.848632812
309,CHEMBL1257858,CHEMBL1257858,chembl,-227.490600586,-2.54587459564
310,CHEMBL1257859,CHEMBL1257859,chembl,377.413391113,-524.322265625
311,CHEMBL1257968,CHEMBL1257968,chembl,-79.7175445557,-301.883178711
312,CHEMBL1257969,CHEMBL1257969,chembl,-169.620910645,-491.913787842
313,CHEMBL1257970,CHEMBL1257970,chembl,-539.814575195,-397.782318115
314,CHEMBL1257971,CHEMBL1257971,chembl,356.166717529,-512.22845459
315,CHEMBL1258084,CHEMBL1258084,chembl,615.692871094,899.11706543
316,CHEMBL1258085,CHEMBL1258085,chembl,560.129821777,-860.248535156
317,CHEMBL1258086,CHEMBL1258086,chembl,-859.690795898,308.76171875
318,CHEMBL1258087,CHEMBL1258087,chembl,92.6898117065,414.847198486
319,CHEMBL1258199,CHEMBL1258199,chembl,-694.016479492,-26.2109737396
320,CHEMBL1258200,CHEMBL1258200,chembl,-715.064025879,18.2132740021
321,CHEMBL1258312,CHEMBL1258312,chembl,140.695632935,707.989501953
322,CHEMBL1258313,CHEMBL1258313,chembl,354.45892334,-739.197814941
323,CHEMBL1258314,CHEMBL1258314,chembl,-319.115081787,320.079040527
324,CHEMBL1258425,CHEMBL1258425,chembl,-375.157409668,-676.803100586
325,CHEMBL1258426,CHEMBL1258426,chembl,137.051010132,690.132202148
326,CHEMBL1258427,CHEMBL1258427,chembl,-692.301452637,-1.20030164719
327,CHEMBL1258428,CHEMBL1258428,chembl,-50.5500183105,162.927597046
328,CHEMBL1258532,CHEMBL1258532,chembl,-336.590209961,-388.984039307
329,CHEMBL1258533,CHEMBL1258533,chembl,-266.313110352,119.63117981
330,CHEMBL1258533,CHEMBL1258533,chembl,-800.29510498,711.52923584
331,CHEMBL1258534,CHEMBL1258534,chembl,-88.5085449219,-419.462524414
332,CHEMBL1258535,CHEMBL1258535,chembl,-755.337890625,-273.444122314
333,CHEMBL1258647,CHEMBL1258647,chembl,-183.606109619,-346.222137451
334,CHEMBL1258647,CHEMBL1258647,chembl,-124.268577576,545.822509766
335,CHEMBL1258648,CHEMBL1258648,chembl,-228.080001831,-216.77784729
336,CHEMBL1258649,CHEMBL1258649,chembl,-379.474853516,-382.399719238
337,CHEMBL1258650,CHEMBL1258650,chembl,2291.3034668,-750.676147461
338,CHEMBL1258760,CHEMBL1258760,chembl,993.910827637,85.4255065918
339,CHEMBL1258761,CHEMBL1258761,chembl,-902.136230469,-719.751464844
340,CHEMBL1258762,CHEMBL1258762,chembl,1028.47351074,300.288696289
341,CHEMBL1258763,CHEMBL1258763,chembl,-907.940368652,-291.007507324
342,CHEMBL1258879,CHEMBL1258879,chembl,382.852478027,134.648422241
343,CHEMBL1258879,CHEMBL1258879,chembl,9312.01953125,-6891.53271484
344,CHEMBL1258880,CHEMBL1258880,chembl,-148.471923828,190.369888306
345,CHEMBL1258881,CHEMBL1258881,chembl,-137.928161621,-740.523986816
346,CHEMBL1258882,CHEMBL1258882,chembl,529.293945312,-621.293762207
347,CHEMBL125902,CHEMBL125902,chembl,-201.885543823,-183.301086426
348,CHEMBL125989,CHEMBL125989,chembl,293.596466064,-573.485412598
349,CHEMBL126253,CHEMBL126253,chembl,1349.37866211,-104.079376221
350,CHEMBL126396,CHEMBL126396,chembl,-428.01776123,223.234085083
351,CHEMBL126407,CHEMBL126407,chembl,-5.70357656479,-354.132171631
