,,extra_tooltip,which,x,y
112,CHEMBL1094558,,chembl,57.3510055542,-57.6591720581
113,CHEMBL1094558,,chembl,57.3507537842,-57.6590309143
114,CHEMBL1094872,,chembl,56.7493209839,-56.6798858643
115,CHEMBL1094872,,chembl,56.7491836548,-56.680103302
116,CHEMBL1094908,,chembl,10.1352539062,46.6637535095
117,CHEMBL1095256,,chembl,26.5470581055,3.89703178406
118,CHEMBL109526,,chembl,-24.2847614288,12.5637731552
119,CHEMBL1096155,,chembl,57.0340499878,-58.7778434753
120,CHEMBL1096155,,chembl,57.0349273682,-58.7738418579
121,CHEMBL1096156,,chembl,54.4850120544,-59.4779396057
122,CHEMBL1096156,,chembl,54.4854011536,-59.4779205322
123,CHEMBL1096476,,chembl,56.0573883057,-55.511516571
124,CHEMBL1096476,,chembl,56.0547332764,-55.510684967
125,CHEMBL1096477,,chembl,56.8348312378,-56.1818695068
126,CHEMBL1096477,,chembl,56.8350334167,-56.1817817688
127,CHEMBL1096529,,chembl,57.1094093323,-54.9194564819
128,CHEMBL1096529,,chembl,57.1089668274,-54.9205932617
129,CHEMBL1096540,,chembl,54.9010620117,-58.3495101929
130,CHEMBL1096540,,chembl,54.9008598328,-58.3493728638
131,CHEMBL1096671,,chembl,54.0101394653,-58.9866867065
132,CHEMBL1096671,,chembl,54.0101356506,-58.9866905212
133,CHEMBL1096802,,chembl,56.1661872864,-58.0104827881
134,CHEMBL1096802,,chembl,56.1669235229,-58.0028991699
135,CHEMBL1096903,,chembl,25.0415458679,3.80290102959
136,CHEMBL1097181,,chembl,56.8603630066,-59.2119941711
137,CHEMBL1097181,,chembl,56.8603630066,-59.2119941711
138,CHEMBL1097484,,chembl,54.177570343,-57.8379859924
139,CHEMBL1097484,,chembl,54.1797523499,-57.8385658264
140,CHEMBL1098133,,chembl,58.6632957458,-55.5096702576
141,CHEMBL1098133,,chembl,58.6634559631,-55.509765625
142,CHEMBL1098134,,chembl,55.0357398987,-55.715473175
143,CHEMBL1098134,,chembl,55.0367736816,-55.7147331238
144,CHEMBL1098483,,chembl,55.6113395691,-56.5444412231
145,CHEMBL1098483,,chembl,55.6137924194,-56.5443725586
146,CHEMBL1099255,,chembl,26.6062164307,3.86189103127
147,CHEMBL110317,,chembl,-23.1915435791,14.8015317917
148,CHEMBL110365,,chembl,2.68105554581,-26.7477626801
149,CHEMBL11066,,chembl,-59.4207839966,29.0243453979
150,CHEMBL11066,,chembl,-59.4229927063,29.0249462128
151,CHEMBL111021,,chembl,12.6528215408,51.3166122437
152,CHEMBL111065,,chembl,11.7302732468,54.1391143799
153,CHEMBL1112,,chembl,-2.54678297043,-36.1861610413
154,CHEMBL1112,,chembl,-2.54679584503,-36.1854743958
155,CHEMBL1112,,chembl,-2.54780101776,-36.1822242737
156,CHEMBL1112,,chembl,-2.54678583145,-36.1857414246
157,CHEMBL111376,,chembl,-24.4832077026,11.9907417297
158,CHEMBL11170,,chembl,-58.3470420837,31.0193309784
159,CHEMBL11170,,chembl,-58.3461532593,31.020116806
160,CHEMBL111713,,chembl,13.0485010147,51.6471824646
161,CHEMBL11265,,chembl,-11.7290620804,-52.0314903259
162,CHEMBL112841,,chembl,12.5844316483,51.33152771
163,CHEMBL113326,,chembl,11.8324689865,53.1544799805
164,CHEMBL113752,,chembl,11.6903572083,65.6784133911
165,CHEMBL11386,,chembl,-57.9206619263,29.610370636
166,CHEMBL11388,,chembl,-59.036655426,29.8381919861
167,CHEMBL11388,,chembl,-59.0359611511,29.8387889862
168,CHEMBL11388,,chembl,-59.0370559692,29.8381099701
169,CHEMBL113960,,chembl,15.6310806274,60.1183738708
170,CHEMBL11425,,chembl,-11.1506977081,-51.2469215393
171,CHEMBL114452,,chembl,12.3884449005,52.1458435059
172,CHEMBL114453,,chembl,12.207526207,52.4269714355
173,CHEMBL114893,,chembl,19.4369506836,52.9795532227
174,CHEMBL115003,,chembl,19.5261707306,53.0737876892
175,CHEMBL11577,,chembl,-69.4877319336,27.1198444366
176,CHEMBL11592,,chembl,-11.6235427856,-51.8672103882
177,CHEMBL116314,,chembl,-23.4979476929,3.53569817543
178,CHEMBL116626,,chembl,15.3639326096,60.0355529785
179,CHEMBL116809,,chembl,15.631072998,60.1193847656
180,CHEMBL117157,,chembl,-22.7044010162,7.29968214035
181,CHEMBL11771,,chembl,-59.9330711365,29.2442111969
182,CHEMBL117972,,chembl,22.2257289886,53.5386772156
183,CHEMBL1179986,,chembl,9.57260513306,-11.5540733337
184,CHEMBL1182155,,chembl,-4.98924446106,44.4835777283
185,CHEMBL1182155,,chembl,-4.99037694931,44.4827957153
186,CHEMBL1184199,,chembl,31.4842720032,-61.3181533813
187,CHEMBL1185,,chembl,-35.5755577087,16.4392642975
188,CHEMBL1185,,chembl,-35.5755233765,16.4396934509
189,CHEMBL118563,,chembl,-21.5519218445,5.13079404831
190,CHEMBL11866,,chembl,-65.112449646,19.6096935272
191,CHEMBL1190042,,chembl,44.7381324768,8.80160140991
192,CHEMBL119455,,chembl,31.5752658844,16.1186904907
193,CHEMBL1194812,,chembl,31.4693031311,-61.3625831604
194,CHEMBL11963,,chembl,-75.3707046509,32.264465332
195,CHEMBL1199172,,chembl,-72.092414856,13.0074071884
196,CHEMBL119927,,chembl,-19.2560653687,3.84809327126
197,CHEMBL120055,,chembl,-20.3111152649,6.86079645157
198,CHEMBL120055,,chembl,-20.3117465973,6.85980844498
199,CHEMBL120055,,chembl,-20.3115997314,6.86128044128
200,CHEMBL120272,,chembl,-23.6981983185,5.00382709503
201,CHEMBL120480,,chembl,-22.6305732727,7.32778644562
202,CHEMBL120514,,chembl,-23.4985637665,3.53527069092
203,CHEMBL120927,,chembl,31.2253456116,19.7071590424
204,CHEMBL1210154,,chembl,1.61581456661,81.8624420166
205,CHEMBL121207,,chembl,-23.5884971619,4.84371852875
206,CHEMBL12157,,chembl,-65.7487258911,23.6936092377
207,CHEMBL121901,,chembl,-21.8923091888,4.18429040909
208,CHEMBL1221497,,chembl,0.115341126919,-18.5268573761
209,CHEMBL1221498,,chembl,4.294257164,-23.9188137054
210,CHEMBL1221499,,chembl,17.1648025513,-16.8084583282
211,CHEMBL1221544,,chembl,5.18509435654,-24.7817974091
212,CHEMBL1221545,,chembl,16.831111908,-16.015171051
213,CHEMBL1221591,,chembl,5.25114393234,-24.8485202789
214,CHEMBL1221592,,chembl,16.805809021,-16.024766922
215,CHEMBL1221594,,chembl,16.7682571411,-16.0394973755
216,CHEMBL1222362,,chembl,0.114999771118,-18.5305194855
217,CHEMBL122453,,chembl,31.2261295319,19.7030258179
218,CHEMBL12366,,chembl,-69.8477783203,27.2108707428
219,CHEMBL124069,,chembl,-26.16040802,32.7990989685
220,CHEMBL124069,,chembl,-26.1606807709,32.795173645
221,CHEMBL124069,,chembl,-26.1592350006,32.7988586426
222,CHEMBL1241546,,chembl,56.0635490417,11.8592205048
223,CHEMBL1241547,,chembl,57.4060173035,13.5095567703
224,CHEMBL1241548,,chembl,56.8144187927,13.5194120407
225,CHEMBL1241557,,chembl,10.9245271683,-62.8756599426
226,CHEMBL1241639,,chembl,55.9881057739,11.8090076447
227,CHEMBL1241640,,chembl,62.60962677,14.0006628036
228,CHEMBL1241641,,chembl,57.5791854858,13.5988378525
229,CHEMBL1241642,,chembl,59.7127914429,13.0342445374
230,CHEMBL1241736,,chembl,62.2867012024,12.9000434875
231,CHEMBL1241737,,chembl,62.4113235474,13.6413297653
232,CHEMBL1241738,,chembl,56.9485931396,12.3930721283
233,CHEMBL1241824,,chembl,61.4547843933,13.6167535782
234,CHEMBL1241825,,chembl,59.8487052917,12.2377490997
235,CHEMBL1241912,,chembl,61.4141693115,12.9228467941
236,CHEMBL1241913,,chembl,60.6227073669,13.1259689331
237,CHEMBL1241913,,chembl,60.6221466064,13.1267442703
238,CHEMBL1241998,,chembl,62.0124015808,12.0411405563
239,CHEMBL1242081,,chembl,61.3297729492,11.8518295288
240,CHEMBL1242167,,chembl,61.3300666809,11.8408136368
241,CHEMBL1242257,,chembl,61.324306488,11.8182888031
242,CHEMBL1242345,,chembl,61.1642684937,13.0798406601
243,CHEMBL1242352,,chembl,20.1206054688,-10.9730501175
244,CHEMBL1242352,,chembl,20.1206874847,-10.9707994461
245,CHEMBL1242436,,chembl,60.8171424866,14.3350505829
246,CHEMBL1242444,,chembl,13.484087944,-61.2594337463
247,CHEMBL1242445,,chembl,13.4846277237,-61.2597808838
248,CHEMBL1242533,,chembl,60.8887748718,14.2481737137
249,CHEMBL1242541,,chembl,13.0126276016,-60.7536735535
250,CHEMBL1242542,,chembl,13.0126276016,-60.7536735535
251,CHEMBL1242623,,chembl,60.8874588013,14.2504119873
252,CHEMBL1242632,,chembl,13.0082578659,-60.7319259644
253,CHEMBL1242633,,chembl,13.006562233,-60.7327690125
254,CHEMBL1242717,,chembl,61.2541542053,14.9152650833
255,CHEMBL1242724,,chembl,11.5218296051,-62.2344474792
256,CHEMBL1242725,,chembl,11.5220680237,-62.2353820801
257,CHEMBL1242818,,chembl,12.1632108688,-62.745098114
258,CHEMBL1242819,,chembl,12.1619815826,-62.7472724915
259,CHEMBL1242904,,chembl,57.1980285645,13.3859539032
260,CHEMBL1242912,,chembl,10.9248085022,-62.8747749329
261,CHEMBL124444,,chembl,22.3206539154,-34.0826835632
262,CHEMBL124638,,chembl,-27.2624149323,34.4324417114
263,CHEMBL124638,,chembl,-27.2623538971,34.4308166504
264,CHEMBL124700,,chembl,-23.8275661469,36.3861541748
265,CHEMBL124818,,chembl,-20.8509807587,32.9338111877
266,CHEMBL125349,,chembl,17.2996768951,73.6724319458
267,CHEMBL125349,,chembl,17.2994251251,73.6718673706
268,CHEMBL125365,,chembl,9.74443912506,-38.1692466736
269,CHEMBL1254582,,chembl,-4.8705329895,38.8650856018
270,CHEMBL1254659,,chembl,-6.60242033005,38.5579719543
271,CHEMBL1254660,,chembl,-4.89949178696,38.8060264587
272,CHEMBL1254742,,chembl,-9.39616966248,42.0378761292
273,CHEMBL1254743,,chembl,-7.42836427689,40.2429199219
274,CHEMBL1254828,,chembl,-8.70099639893,40.1884155273
275,CHEMBL1254829,,chembl,-7.86583566666,40.8405914307
276,CHEMBL1254914,,chembl,-8.95002555847,41.7380485535
277,CHEMBL1254915,,chembl,-7.5796585083,41.1577682495
278,CHEMBL1255002,,chembl,-9.28192424774,40.12840271
279,CHEMBL1255003,,chembl,-8.59733867645,40.991607666
280,CHEMBL1255085,,chembl,-8.15105056763,42.1239318848
281,CHEMBL1255086,,chembl,-8.32974720001,41.2979774475
282,CHEMBL12562,,chembl,-68.9289169312,27.0113258362
283,CHEMBL1257144,,chembl,-20.4291172028,-30.8730354309
284,CHEMBL1257145,,chembl,-20.9042816162,-29.4618167877
285,CHEMBL1257146,,chembl,-16.2265396118,-29.8468723297
286,CHEMBL1257147,,chembl,-16.2159786224,-29.9001789093
287,CHEMBL1257261,,chembl,-20.0675411224,-30.4034156799
288,CHEMBL1257262,,chembl,-22.8654594421,-31.9243984222
289,CHEMBL1257263,,chembl,-18.556137085,-31.2116947174
290,CHEMBL1257264,,chembl,-19.0380516052,-31.9025287628
291,CHEMBL1257382,,chembl,-22.5972862244,-32.4644851685
292,CHEMBL1257383,,chembl,-24.6318054199,-31.9345569611
293,CHEMBL1257384,,chembl,-18.4735565186,-31.2729701996
294,CHEMBL1257385,,chembl,-18.9779205322,-31.9619235992
295,CHEMBL1257492,,chembl,-24.6565704346,-32.0238189697
296,CHEMBL1257493,,chembl,-24.4681129456,-33.7030792236
297,CHEMBL1257494,,chembl,-21.2233657837,-25.0621871948
298,CHEMBL1257495,,chembl,-22.0405025482,-24.9353523254
299,CHEMBL1257613,,chembl,-22.8184013367,-31.8066272736
300,CHEMBL1257614,,chembl,-22.4662494659,-32.5142860413
301,CHEMBL1257615,,chembl,-21.2220745087,-25.049829483
302,CHEMBL1257616,,chembl,-22.0456638336,-24.9303188324
303,CHEMBL1257734,,chembl,-21.5857639313,-33.6369094849
304,CHEMBL1257735,,chembl,-21.5884952545,-33.6380844116
305,CHEMBL1257736,,chembl,-21.2244338989,-25.0714626312
306,CHEMBL1257737,,chembl,-22.0360813141,-24.9424743652
307,CHEMBL1257856,,chembl,-24.1480312347,-33.0331726074
308,CHEMBL1257857,,chembl,-24.035900116,-33.3043212891
309,CHEMBL1257858,,chembl,-22.584028244,-28.6140460968
310,CHEMBL1257859,,chembl,-23.4021854401,-29.362827301
311,CHEMBL1257968,,chembl,-23.5409412384,-33.4917221069
312,CHEMBL1257969,,chembl,-17.8304004669,-25.6540603638
313,CHEMBL1257970,,chembl,-22.7672634125,-28.4439811707
314,CHEMBL1257971,,chembl,-23.5747909546,-29.1354446411
315,CHEMBL1258084,,chembl,-16.883266449,-26.2058238983
316,CHEMBL1258085,,chembl,-17.6400775909,-25.4404811859
317,CHEMBL1258086,,chembl,-22.4518585205,-28.5846557617
318,CHEMBL1258087,,chembl,-23.322479248,-29.3326797485
319,CHEMBL1258199,,chembl,-16.8252086639,-25.9073352814
320,CHEMBL1258200,,chembl,-17.9374675751,-25.9385185242
321,CHEMBL1258312,,chembl,-10.4606781006,-25.69739151
322,CHEMBL1258313,,chembl,-17.1006336212,-26.43085289
323,CHEMBL1258314,,chembl,-17.9366836548,-25.9387722015
324,CHEMBL1258425,,chembl,-10.0264921188,-25.8527336121
325,CHEMBL1258426,,chembl,-10.4705524445,-25.7130680084
326,CHEMBL1258427,,chembl,-17.102148056,-26.4284305573
327,CHEMBL1258428,,chembl,-20.3411521912,-28.3770637512
328,CHEMBL1258532,,chembl,-10.0549240112,-25.8581428528
329,CHEMBL1258533,,chembl,-21.7309093475,-30.1858081818
330,CHEMBL1258533,,chembl,-21.73138237,-30.1858577728
331,CHEMBL1258534,,chembl,-19.1805152893,-29.4549694061
332,CHEMBL1258535,,chembl,-19.8192462921,-28.0939388275
333,CHEMBL1258647,,chembl,-20.9635257721,-31.3634757996
334,CHEMBL1258647,,chembl,-20.963388443,-31.363483429
335,CHEMBL1258648,,chembl,-21.3809242249,-29.6607303619
336,CHEMBL1258649,,chembl,-18.8503780365,-29.057762146
337,CHEMBL1258650,,chembl,-20.2161178589,-28.413269043
338,CHEMBL1258760,,chembl,-20.4290504456,-30.8757610321
339,CHEMBL1258761,,chembl,-21.9455032349,-30.450674057
340,CHEMBL1258762,,chembl,-19.3222827911,-29.2066802979
341,CHEMBL1258763,,chembl,-20.2155570984,-28.4133434296
342,CHEMBL1258879,,chembl,-20.5117225647,-31.892786026
343,CHEMBL1258879,,chembl,-20.5120849609,-31.8931045532
344,CHEMBL1258880,,chembl,-21.3808116913,-29.6608161926
345,CHEMBL1258881,,chembl,-19.3221797943,-29.2066287994
346,CHEMBL1258882,,chembl,-16.2291488647,-29.8256874084
347,CHEMBL125902,,chembl,-20.1863918304,34.624332428
348,CHEMBL125989,,chembl,9.70563697815,-38.3217353821
349,CHEMBL126253,,chembl,-20.0595359802,32.4218673706
350,CHEMBL126396,,chembl,4.76335763931,76.3054199219
351,CHEMBL126407,,chembl,-24.3638401031,31.0950450897
352,CHEMBL126424,,chembl,-20.9838485718,30.1625404358
353,CHEMBL126484,,chembl,-21.7729434967,33.1649436951
354,CHEMBL126536,,chembl,-21.10455513,30.9657993317
355,CHEMBL1269289,,chembl,23.2164096832,-12.6135292053
356,CHEMBL1271151,,chembl,25.120059967,-10.9206447601
357,CHEMBL12713,,chembl,-48.9253311157,-33.0661010742
358,CHEMBL127171,,chembl,-22.4850273132,33.548992157
359,CHEMBL1276140,,chembl,1.3257226944,26.2270469666
360,CHEMBL1276218,,chembl,-1.54833173752,27.2268466949
361,CHEMBL1276220,,chembl,1.57394611835,26.1313724518
362,CHEMBL1276832,,chembl,43.1960983276,-30.8461456299
363,CHEMBL1276833,,chembl,43.1260871887,-31.1775741577
364,CHEMBL1276834,,chembl,49.5065879822,-34.6654396057
365,CHEMBL1276835,,chembl,48.9060096741,-34.7112846375
366,CHEMBL1276919,,chembl,42.2512741089,-30.642911911
367,CHEMBL1276920,,chembl,42.0487747192,-31.7102165222
368,CHEMBL1276921,,chembl,48.6065292358,-33.4796676636
369,CHEMBL1276922,,chembl,45.4577445984,-32.0214920044
370,CHEMBL1277005,,chembl,42.8883361816,-31.8820152283
371,CHEMBL1277006,,chembl,47.0036697388,-35.0080566406
372,CHEMBL1277007,,chembl,50.4181632996,-34.8981361389
373,CHEMBL1277098,,chembl,42.8812904358,-31.6175117493
374,CHEMBL1277099,,chembl,43.8601264954,-30.2702064514
375,CHEMBL1277100,,chembl,50.6425285339,-36.5848693848
376,CHEMBL1277101,,chembl,50.8166503906,-36.3225822449
377,CHEMBL1277186,,chembl,43.1393127441,-29.3212223053
378,CHEMBL1277187,,chembl,43.3149795532,-29.2739696503
379,CHEMBL1277188,,chembl,51.1590499878,-36.0355033875
380,CHEMBL1277189,,chembl,50.9993286133,-36.1221046448
381,CHEMBL1277280,,chembl,45.558303833,-29.6263580322
382,CHEMBL1277281,,chembl,46.9834289551,-33.7341918945
383,CHEMBL1277282,,chembl,49.7754707336,-36.2971725464
384,CHEMBL1277283,,chembl,48.7662315369,-35.5877799988
385,CHEMBL1277371,,chembl,45.699016571,-29.531539917
386,CHEMBL1277372,,chembl,45.4236946106,-29.4630241394
387,CHEMBL1277373,,chembl,48.6704444885,-35.8490486145
388,CHEMBL1277374,,chembl,47.703704834,-35.6857414246
389,CHEMBL1277462,,chembl,45.153629303,-29.984582901
390,CHEMBL1277463,,chembl,44.1595573425,-30.6740436554
391,CHEMBL1277464,,chembl,47.9763450623,-34.5079193115
392,CHEMBL1277465,,chembl,48.504989624,-34.2084846497
393,CHEMBL1277558,,chembl,44.9876861572,-31.7441864014
394,CHEMBL1277559,,chembl,46.8362350464,-31.6317539215
395,CHEMBL1277560,,chembl,48.8980102539,-34.7097358704
396,CHEMBL1277651,,chembl,48.3152542114,-30.9509315491
397,CHEMBL1277652,,chembl,47.7920074463,-31.0200157166
398,CHEMBL1277745,,chembl,48.1432876587,-30.7322921753
399,CHEMBL1277746,,chembl,47.8980560303,-30.375
400,CHEMBL1277832,,chembl,48.9013671875,-30.9310932159
401,CHEMBL1277833,,chembl,48.8585586548,-30.0088310242
402,CHEMBL1277913,,chembl,48.8626403809,-29.9953708649
403,CHEMBL1277914,,chembl,49.5081062317,-31.0663146973
404,CHEMBL1277995,,chembl,47.9216346741,-31.7178821564
405,CHEMBL1277996,,chembl,48.111038208,-31.0710105896
406,CHEMBL1278,,chembl,-43.8687286377,-29.3059673309
407,CHEMBL1278087,,chembl,48.6800460815,-31.5602836609
408,CHEMBL1278088,,chembl,48.5381278992,-34.7194213867
409,CHEMBL1278088,,chembl,48.5381278992,-34.7194213867
410,CHEMBL1278088,,chembl,48.8047142029,-34.4674987793
411,CHEMBL1278174,,chembl,42.3642196655,-30.7140522003
412,CHEMBL1278175,,chembl,49.6103515625,-33.7838783264
413,CHEMBL1278176,,chembl,49.8669128418,-33.6928863525
414,CHEMBL1279,,chembl,-70.1121444702,12.8773469925
415,CHEMBL1287827,,chembl,55.5882148743,18.3587284088
416,CHEMBL128866,,chembl,4.35339975357,75.3372650146
417,CHEMBL1289047,,chembl,53.2514610291,13.9970779419
418,CHEMBL1289048,,chembl,55.1847229004,17.1638851166
419,CHEMBL1289163,,chembl,54.9485473633,17.0248756409
420,CHEMBL1289164,,chembl,54.9737281799,16.662858963
421,CHEMBL1289276,,chembl,54.4106483459,17.9846115112
422,CHEMBL1289277,,chembl,55.5287666321,18.1252784729
423,CHEMBL1289394,,chembl,54.6889305115,19.0038604736
424,CHEMBL1289509,,chembl,55.5258140564,18.1258945465
425,CHEMBL1289510,,chembl,54.689868927,19.0040740967
426,CHEMBL1289617,,chembl,54.6236076355,18.7921562195
427,CHEMBL1289618,,chembl,56.6091766357,18.3546180725
428,CHEMBL1289721,,chembl,56.0102806091,17.0456447601
429,CHEMBL1290486,,chembl,52.0562515259,16.5818691254
430,CHEMBL1290487,,chembl,51.2450408936,17.4541530609
431,CHEMBL129053,,chembl,4.76266002655,76.306022644
432,CHEMBL1290596,,chembl,52.0551071167,16.5878982544
433,CHEMBL1290597,,chembl,51.2480773926,17.4550743103
434,CHEMBL1290715,,chembl,53.25963974,14.0063123703
435,CHEMBL129082,,chembl,5.32981157303,77.2832946777
436,CHEMBL129233,,chembl,1.14996922016,70.9729385376
437,CHEMBL129238,,chembl,5.80946826935,76.7606048584
438,CHEMBL129433,,chembl,2.87991404533,73.3698806763
