,,extra_tooltip,which,x,y
31,WO2014_180165compoundI-6,WO 2014/180165 compound I-6,drugbank,0.401069521904,-51.0940170288
32,WO2014_180165compoundII-4,WO 2014/180165 compound II-4,drugbank,0.844077646732,-49.6471862793
33,WO2014_180165compoundII-24,WO 2014/180165 compound II-24,drugbank,0.844077646732,-49.6471862793
34,WO2014_180165compoundIII-2,WO 2014/180165 compound III-2,drugbank,-0.504878759384,-50.6972618103
35,WO2014_180165compoundIV-5,WO 2014/180165 compound IV-5,drugbank,0.302588760853,-50.5306739807
36,US2016_244429compound1,US 2016/244429 compound 1,drugbank,-19.4889831543,20.8158683777
37,US2016_244429compound31,US 2016/244429 compound 31,drugbank,4.54845666885,16.3298091888
38,US2016_244429compound33,US 2016/244429 compound 33,drugbank,4.61602115631,16.5753040314
39,US2016_244429compound10,US 2016/244429 compound 10,drugbank,4.31849002838,15.3017053604
40,US2016_244429compound34,US 2016/244429 compound 34,drugbank,4.62050676346,16.5644760132
41,US2016_244429compound14,US 2016/244429 compound 14,drugbank,4.69832468033,15.9893445969
42,US2016_244429compound64,US 2016/244429 compound 64,drugbank,4.91452169418,17.0016326904
43,US2016_244429compound58,US 2016/244429 compound 58,drugbank,3.73682379723,16.9780921936
44,WO2016_003296compound13,WO 2016/003296 compound 13,drugbank,-6.37070941925,-29.9075679779
45,WO2016_003296compound23,WO 2016/003296 compound 23,drugbank,-1.54077219963,-49.020198822
46,WO2016_003296compound24,WO 2016/003296 compound 24,drugbank,-1.57438099384,-49.0283584595
47,WO2016_003296compound66,WO 2016/003296 compound 66,drugbank,-1.54077219963,-49.020198822
48,WO2016_003296compound34,WO 2016/003296 compound 34,drugbank,-7.56541538239,-30.3089065552
49,WO2016_003296compound30,WO 2016/003296 compound 30,drugbank,-7.83106946945,-30.4110584259
50,WO2016_003296compound41,WO 2016/003296 compound 41,drugbank,-7.80302476883,-30.3998966217
51,CHEMBL10048,CHEMBL10048,chembl,-21.9832572937,58.5718688965
52,CHEMBL10085,CHEMBL10085,chembl,-10.3919620514,-8.00021934509
53,CHEMBL10085,CHEMBL10085,chembl,-10.3917760849,-8.00036907196
54,CHEMBL101483,CHEMBL101483,chembl,-36.8922576904,-10.2505102158
55,CHEMBL101535,CHEMBL101535,chembl,-35.3186302185,-11.9073514938
56,CHEMBL101690,CHEMBL101690,chembl,12.8682165146,27.2596569061
57,CHEMBL101690,CHEMBL101690,chembl,12.8682165146,27.2596569061
58,CHEMBL102175,CHEMBL102175,chembl,-36.1188926697,-11.0157556534
59,CHEMBL10270,CHEMBL10270,chembl,-26.8760471344,52.0667190552
60,CHEMBL103424,CHEMBL103424,chembl,13.8528165817,28.2373390198
61,CHEMBL103479,CHEMBL103479,chembl,15.2521705627,24.780834198
62,CHEMBL103503,CHEMBL103503,chembl,14.558131218,26.7297878265
63,CHEMBL103983,CHEMBL103983,chembl,-36.9132728577,-8.99516105652
64,CHEMBL104026,CHEMBL104026,chembl,14.5779876709,27.2124156952
65,CHEMBL10408,CHEMBL10408,chembl,-26.9109535217,52.1719856262
66,CHEMBL104144,CHEMBL104144,chembl,-5.12828969955,12.2269067764
67,CHEMBL104144,CHEMBL104144,chembl,-5.12832021713,12.2269058228
68,CHEMBL104144,CHEMBL104144,chembl,-5.1283454895,12.2269039154
69,CHEMBL104229,CHEMBL104229,chembl,-5.61468410492,9.36781311035
70,CHEMBL104229,CHEMBL104229,chembl,-5.61468410492,9.36781311035
71,CHEMBL104229,CHEMBL104229,chembl,-5.61517477036,9.36786842346
72,CHEMBL104384,CHEMBL104384,chembl,15.0626630783,25.0995578766
73,CHEMBL104484,CHEMBL104484,chembl,14.6182250977,23.9955120087
74,CHEMBL104496,CHEMBL104496,chembl,16.3049983978,24.0792274475
75,CHEMBL104692,CHEMBL104692,chembl,15.4183597565,24.1106777191
76,CHEMBL105204,CHEMBL105204,chembl,-4.96140766144,12.2903547287
77,CHEMBL10561,CHEMBL10561,chembl,-26.2119102478,49.9591293335
78,CHEMBL105722,CHEMBL105722,chembl,16.378911972,25.1827354431
79,CHEMBL105743,CHEMBL105743,chembl,15.3702487946,24.6022205353
80,CHEMBL105958,CHEMBL105958,chembl,15.9278459549,25.213924408
81,CHEMBL10603,CHEMBL10603,chembl,56.8041152954,-0.0560066327453
82,CHEMBL106283,CHEMBL106283,chembl,-35.46616745,-11.429517746
83,CHEMBL10677,CHEMBL10677,chembl,-21.002122879,59.5554275513
84,CHEMBL107511,CHEMBL107511,chembl,-14.4107713699,31.5639343262
85,CHEMBL107617,CHEMBL107617,chembl,-11.4073438644,30.1688499451
86,CHEMBL1077168,CHEMBL1077168,chembl,-42.3974227905,4.96900653839
87,CHEMBL1078751,CHEMBL1078751,chembl,-43.1920089722,3.48397231102
88,CHEMBL1078772,CHEMBL1078772,chembl,-42.9582214355,3.43832397461
89,CHEMBL1078773,CHEMBL1078773,chembl,-43.3489685059,4.47007369995
90,CHEMBL1078953,CHEMBL1078953,chembl,-42.7008781433,4.26585865021
91,CHEMBL1079065,CHEMBL1079065,chembl,-42.0824432373,4.91750001907
92,CHEMBL1079066,CHEMBL1079066,chembl,-41.6905937195,4.28199529648
93,CHEMBL10793,CHEMBL10793,chembl,56.34765625,0.715953826904
94,CHEMBL10796,CHEMBL10796,chembl,56.6646461487,0.204356774688
95,CHEMBL1082862,CHEMBL1082862,chembl,-42.1270256042,4.110932827
96,CHEMBL1082862,CHEMBL1082862,chembl,-42.1265182495,4.10803031921
97,CHEMBL1083181,CHEMBL1083181,chembl,-42.68932724,3.97058916092
98,CHEMBL1083181,CHEMBL1083181,chembl,-42.68932724,3.97058916092
99,CHEMBL1083182,CHEMBL1083182,chembl,-36.5866699219,10.1805648804
100,CHEMBL1084658,CHEMBL1084658,chembl,-42.4265289307,3.56916356087
101,CHEMBL1086156,CHEMBL1086156,chembl,-32.9201278687,11.8705091476
102,CHEMBL1086626,CHEMBL1086626,chembl,24.6443519592,-9.26889228821
103,CHEMBL1086754,CHEMBL1086754,chembl,24.6746921539,-9.33226299286
104,CHEMBL1086756,CHEMBL1086756,chembl,24.7169284821,-9.39728736877
105,CHEMBL1087942,CHEMBL1087942,chembl,-41.6904525757,4.2818646431
106,CHEMBL1088072,CHEMBL1088072,chembl,-41.7723655701,3.39205670357
107,CHEMBL1091933,CHEMBL1091933,chembl,-40.1010704041,-4.19095230103
108,CHEMBL1094556,CHEMBL1094556,chembl,10.4094200134,-65.3640213013
109,CHEMBL1094556,CHEMBL1094556,chembl,10.4093971252,-65.3639373779
110,CHEMBL1094557,CHEMBL1094557,chembl,11.103351593,-65.8238067627
111,CHEMBL1094557,CHEMBL1094557,chembl,11.1033554077,-65.8238754272
112,CHEMBL1094558,CHEMBL1094558,chembl,8.89459323883,-64.2107162476
113,CHEMBL1094558,CHEMBL1094558,chembl,8.89457893372,-64.2105331421
114,CHEMBL1094872,CHEMBL1094872,chembl,9.86625385284,-64.4487380981
115,CHEMBL1094872,CHEMBL1094872,chembl,9.86634063721,-64.4488220215
116,CHEMBL1094908,CHEMBL1094908,chembl,-40.1136054993,-4.2136015892
117,CHEMBL1095256,CHEMBL1095256,chembl,-4.0401301384,-26.532995224
118,CHEMBL109526,CHEMBL109526,chembl,-12.2637319565,29.3703937531
119,CHEMBL1096155,CHEMBL1096155,chembl,8.14712715149,-65.0259017944
120,CHEMBL1096155,CHEMBL1096155,chembl,8.14712715149,-65.0259017944
121,CHEMBL1096156,CHEMBL1096156,chembl,8.30366897583,-67.2959518433
122,CHEMBL1096156,CHEMBL1096156,chembl,8.30354785919,-67.2961120605
123,CHEMBL1096476,CHEMBL1096476,chembl,10.8826551437,-64.4511032104
124,CHEMBL1096476,CHEMBL1096476,chembl,10.8826313019,-64.4511871338
125,CHEMBL1096477,CHEMBL1096477,chembl,9.90402984619,-64.0847549438
126,CHEMBL1096477,CHEMBL1096477,chembl,9.90402984619,-64.0847549438
127,CHEMBL1096529,CHEMBL1096529,chembl,9.43361186981,-63.0703887939
128,CHEMBL1096529,CHEMBL1096529,chembl,9.43360328674,-63.070400238
129,CHEMBL1096540,CHEMBL1096540,chembl,9.11992645264,-66.6089324951
130,CHEMBL1096540,CHEMBL1096540,chembl,9.12002468109,-66.6090621948
131,CHEMBL1096671,CHEMBL1096671,chembl,8.73698997498,-67.4561157227
132,CHEMBL1096671,CHEMBL1096671,chembl,8.73698997498,-67.4561157227
133,CHEMBL1096802,CHEMBL1096802,chembl,9.02687549591,-65.4112472534
134,CHEMBL1096802,CHEMBL1096802,chembl,9.02687549591,-65.4112472534
135,CHEMBL1096903,CHEMBL1096903,chembl,-4.11200284958,-25.2277679443
136,CHEMBL1097181,CHEMBL1097181,chembl,7.88146591187,-65.0886459351
137,CHEMBL1097181,CHEMBL1097181,chembl,7.88146591187,-65.0886459351
138,CHEMBL1097484,CHEMBL1097484,chembl,9.65598201752,-67.0730133057
139,CHEMBL1097484,CHEMBL1097484,chembl,9.65594768524,-67.0731430054
140,CHEMBL1098133,CHEMBL1098133,chembl,11.7135572433,-65.592300415
141,CHEMBL1098133,CHEMBL1098133,chembl,11.7135124207,-65.5924377441
142,CHEMBL1098134,CHEMBL1098134,chembl,11.5047988892,-63.8448257446
143,CHEMBL1098134,CHEMBL1098134,chembl,11.5047988892,-63.8448257446
144,CHEMBL1098483,CHEMBL1098483,chembl,10.6991710663,-63.510181427
145,CHEMBL1098483,CHEMBL1098483,chembl,10.6991872787,-63.5101051331
146,CHEMBL1099255,CHEMBL1099255,chembl,-4.00309181213,-26.5770702362
147,CHEMBL110317,CHEMBL110317,chembl,-10.6017332077,25.5848884583
148,CHEMBL110365,CHEMBL110365,chembl,18.9350357056,-7.51495313644
149,CHEMBL11066,CHEMBL11066,chembl,-19.7210845947,49.7263374329
150,CHEMBL11066,CHEMBL11066,chembl,-19.7210845947,49.7263374329
151,CHEMBL111021,CHEMBL111021,chembl,-43.6990890503,-6.49089002609
152,CHEMBL111065,CHEMBL111065,chembl,-45.9673919678,-5.41369390488
153,CHEMBL1112,CHEMBL1112,chembl,26.8977241516,-1.80344045162
154,CHEMBL1112,CHEMBL1112,chembl,26.8977031708,-1.80347168446
155,CHEMBL1112,CHEMBL1112,chembl,26.897102356,-1.80499255657
156,CHEMBL1112,CHEMBL1112,chembl,26.8977031708,-1.80347168446
157,CHEMBL111376,CHEMBL111376,chembl,-12.0449886322,29.7225780487
158,CHEMBL11170,CHEMBL11170,chembl,-21.5646076202,49.3603782654
159,CHEMBL11170,CHEMBL11170,chembl,-21.5646343231,49.3604850769
160,CHEMBL111713,CHEMBL111713,chembl,-43.8909988403,-6.72074460983
161,CHEMBL11265,CHEMBL11265,chembl,32.3226928711,15.441619873
162,CHEMBL112841,CHEMBL112841,chembl,-43.7203788757,-6.43891382217
163,CHEMBL113326,CHEMBL113326,chembl,-45.260761261,-5.75901222229
164,CHEMBL113752,CHEMBL113752,chembl,-54.2281913757,-5.59211969376
165,CHEMBL11386,CHEMBL11386,chembl,-20.0165653229,48.313999176
166,CHEMBL11388,CHEMBL11388,chembl,-20.2840366364,49.2089080811
167,CHEMBL11388,CHEMBL11388,chembl,-20.2840366364,49.2089080811
168,CHEMBL11388,CHEMBL11388,chembl,-20.2840366364,49.2089080811
169,CHEMBL113960,CHEMBL113960,chembl,-50.431438446,-9.60495376587
170,CHEMBL11425,CHEMBL11425,chembl,32.0459594727,14.7859716415
171,CHEMBL114452,CHEMBL114452,chembl,-44.368812561,-6.24295902252
172,CHEMBL114453,CHEMBL114453,chembl,-44.6105690002,-6.08896350861
173,CHEMBL114893,CHEMBL114893,chembl,-44.9661941528,-13.590918541
174,CHEMBL115003,CHEMBL115003,chembl,-45.0602607727,-13.6725206375
175,CHEMBL11577,CHEMBL11577,chembl,-13.0750598907,56.2795372009
176,CHEMBL11592,CHEMBL11592,chembl,32.2711486816,15.3303594589
177,CHEMBL116314,CHEMBL116314,chembl,-2.73698782921,31.6269741058
178,CHEMBL116626,CHEMBL116626,chembl,-50.3507385254,-9.42205715179
179,CHEMBL116809,CHEMBL116809,chembl,-50.4313621521,-9.60491371155
180,CHEMBL117157,CHEMBL117157,chembl,-5.884973526,30.6902046204
181,CHEMBL11771,CHEMBL11771,chembl,-19.9060897827,49.9902915955
182,CHEMBL117972,CHEMBL117972,chembl,-45.6305885315,-16.2353343964
183,CHEMBL1179986,CHEMBL1179986,chembl,5.36175680161,-14.2916994095
184,CHEMBL1182155,CHEMBL1182155,chembl,-38.6174545288,11.1044845581
185,CHEMBL1182155,CHEMBL1182155,chembl,-38.6173820496,11.1045408249
186,CHEMBL1184199,CHEMBL1184199,chembl,28.1852703094,-45.2283248901
187,CHEMBL1185,CHEMBL1185,chembl,-18.106174469,37.2550773621
188,CHEMBL1185,CHEMBL1185,chembl,-18.106174469,37.2550773621
189,CHEMBL118563,CHEMBL118563,chembl,-3.95987510681,29.6925430298
190,CHEMBL11866,CHEMBL11866,chembl,-8.21934127808,49.5202598572
191,CHEMBL1190042,CHEMBL1190042,chembl,-8.64592170715,-36.5048294067
192,CHEMBL119455,CHEMBL119455,chembl,-23.9055976868,-16.5375576019
193,CHEMBL1194812,CHEMBL1194812,chembl,28.1631946564,-45.2124595642
194,CHEMBL11963,CHEMBL11963,chembl,-15.6250705719,63.0861282349
195,CHEMBL1199172,CHEMBL1199172,chembl,1.77962684631,33.1643257141
196,CHEMBL119927,CHEMBL119927,chembl,-2.8069255352,27.4733886719
197,CHEMBL120055,CHEMBL120055,chembl,-5.35314464569,28.5276699066
198,CHEMBL120055,CHEMBL120055,chembl,-5.35240793228,28.5277843475
199,CHEMBL120055,CHEMBL120055,chembl,-5.35355758667,28.528137207
200,CHEMBL120272,CHEMBL120272,chembl,-3.95268511772,31.6599140167
201,CHEMBL120480,CHEMBL120480,chembl,-5.90404748917,30.629737854
202,CHEMBL120514,CHEMBL120514,chembl,-2.73647475243,31.626411438
203,CHEMBL120927,CHEMBL120927,chembl,-26.9693489075,-16.6585884094
204,CHEMBL1210154,CHEMBL1210154,chembl,-54.7456817627,1.95496845245
205,CHEMBL121207,CHEMBL121207,chembl,-3.84074282646,31.5920238495
206,CHEMBL12157,CHEMBL12157,chembl,-10.6957006454,51.6039543152
207,CHEMBL121901,CHEMBL121901,chembl,-3.17136883736,30.110080719
208,CHEMBL1221497,CHEMBL1221497,chembl,8.43484592438,-4.31372976303
209,CHEMBL1221498,CHEMBL1221498,chembl,15.8124513626,-9.41702270508
210,CHEMBL1221499,CHEMBL1221499,chembl,9.60423374176,-24.3537864685
211,CHEMBL1221544,CHEMBL1221544,chembl,16.8012294769,-9.95710468292
212,CHEMBL1221545,CHEMBL1221545,chembl,9.08156204224,-24.7578468323
213,CHEMBL1221591,CHEMBL1221591,chembl,16.8728981018,-10.0051031113
214,CHEMBL1221592,CHEMBL1221592,chembl,9.07433700562,-24.7430496216
215,CHEMBL1221594,CHEMBL1221594,chembl,9.05913066864,-24.7243804932
216,CHEMBL1222362,CHEMBL1222362,chembl,8.43409919739,-4.32393693924
217,CHEMBL122453,CHEMBL122453,chembl,-26.9693489075,-16.6585884094
218,CHEMBL12366,CHEMBL12366,chembl,-13.0524215698,56.5749969482
219,CHEMBL124069,CHEMBL124069,chembl,-27.505859375,24.3695850372
220,CHEMBL124069,CHEMBL124069,chembl,-27.5059337616,24.369726181
221,CHEMBL124069,CHEMBL124069,chembl,-27.5059490204,24.3692989349
222,CHEMBL1241546,CHEMBL1241546,chembl,-14.7838945389,-46.5521965027
223,CHEMBL1241547,CHEMBL1241547,chembl,-16.1528320312,-47.6936340332
224,CHEMBL1241548,CHEMBL1241548,chembl,-16.1175785065,-47.2704429626
225,CHEMBL1241557,CHEMBL1241557,chembl,39.4228744507,5.15086078644
226,CHEMBL1241639,CHEMBL1241639,chembl,-14.764591217,-46.4794425964
227,CHEMBL1241640,CHEMBL1241640,chembl,-17.5440769196,-51.9263381958
228,CHEMBL1241641,CHEMBL1241641,chembl,-16.2657222748,-47.7977600098
229,CHEMBL1241642,CHEMBL1241642,chembl,-16.0742530823,-49.8116989136
230,CHEMBL1241736,CHEMBL1241736,chembl,-16.5924491882,-52.0058555603
231,CHEMBL1241737,CHEMBL1241737,chembl,-17.3089542389,-51.824382782
232,CHEMBL1241738,CHEMBL1241738,chembl,-15.1555891037,-47.4104194641
233,CHEMBL1241824,CHEMBL1241824,chembl,-16.4324817657,-51.3342323303
234,CHEMBL1241825,CHEMBL1241825,chembl,-15.4798469543,-50.029964447
235,CHEMBL1241912,CHEMBL1241912,chembl,-16.8543376923,-51.0167388916
236,CHEMBL1241913,CHEMBL1241913,chembl,-16.3431854248,-50.5761833191
237,CHEMBL1241913,CHEMBL1241913,chembl,-16.3432121277,-50.5758476257
238,CHEMBL1241998,CHEMBL1241998,chembl,-17.6864490509,-50.7557144165
239,CHEMBL1242081,CHEMBL1242081,chembl,-17.497543335,-50.3293418884
240,CHEMBL1242167,CHEMBL1242167,chembl,-17.5036811829,-50.326713562
241,CHEMBL1242257,CHEMBL1242257,chembl,-17.5163326263,-50.3129043579
242,CHEMBL1242345,CHEMBL1242345,chembl,-16.5954494476,-50.8976593018
243,CHEMBL1242352,CHEMBL1242352,chembl,9.72513961792,-16.8334026337
244,CHEMBL1242352,CHEMBL1242352,chembl,9.72505187988,-16.8332862854
245,CHEMBL1242436,CHEMBL1242436,chembl,-15.6308784485,-51.3869247437
246,CHEMBL1242444,CHEMBL1242444,chembl,40.7009048462,2.77360415459
247,CHEMBL1242445,CHEMBL1242445,chembl,40.7009048462,2.77360415459
248,CHEMBL1242533,CHEMBL1242533,chembl,-15.7012939453,-51.3609962463
249,CHEMBL1242541,CHEMBL1242541,chembl,40.2895050049,2.56490182877
250,CHEMBL1242542,CHEMBL1242542,chembl,40.2895050049,2.56490182877
251,CHEMBL1242623,CHEMBL1242623,chembl,-15.6986837387,-51.3623046875
252,CHEMBL1242632,CHEMBL1242632,chembl,40.2847633362,2.55725359917
253,CHEMBL1242633,CHEMBL1242633,chembl,40.2847633362,2.55725359917
254,CHEMBL1242717,CHEMBL1242717,chembl,-15.382311821,-51.8650093079
255,CHEMBL1242724,CHEMBL1242724,chembl,39.7696151733,4.48265028
256,CHEMBL1242725,CHEMBL1242725,chembl,39.7696151733,4.48265028
257,CHEMBL1242818,CHEMBL1242818,chembl,40.3523979187,4.4799580574
258,CHEMBL1242819,CHEMBL1242819,chembl,40.3523979187,4.4799580574
259,CHEMBL1242904,CHEMBL1242904,chembl,-15.9674959183,-47.6211242676
260,CHEMBL1242912,CHEMBL1242912,chembl,39.4229431152,5.15106391907
261,CHEMBL124444,CHEMBL124444,chembl,25.1105422974,-17.1353359222
262,CHEMBL124638,CHEMBL124638,chembl,-28.95038414,25.0207977295
263,CHEMBL124638,CHEMBL124638,chembl,-28.9504413605,25.020772934
264,CHEMBL124700,CHEMBL124700,chembl,-30.3941326141,21.8592472076
265,CHEMBL124818,CHEMBL124818,chembl,-27.5533943176,19.2604751587
266,CHEMBL125349,CHEMBL125349,chembl,-61.9417381287,-8.98421096802
267,CHEMBL125349,CHEMBL125349,chembl,-61.9417381287,-8.98421096802
268,CHEMBL125365,CHEMBL125365,chembl,12.3177490234,-12.9253234863
269,CHEMBL1254582,CHEMBL1254582,chembl,-37.6365203857,13.7905397415
270,CHEMBL1254659,CHEMBL1254659,chembl,-33.7775154114,10.7658653259
271,CHEMBL1254660,CHEMBL1254660,chembl,-37.6347999573,13.8027191162
272,CHEMBL1254742,CHEMBL1254742,chembl,-35.5212669373,14.3799295425
273,CHEMBL1254743,CHEMBL1254743,chembl,-35.8715744019,13.0509500504
274,CHEMBL1254828,CHEMBL1254828,chembl,-34.0263252258,12.8409881592
275,CHEMBL1254829,CHEMBL1254829,chembl,-34.9636993408,12.9180135727
276,CHEMBL1254914,CHEMBL1254914,chembl,-35.3573951721,13.927400589
277,CHEMBL1254915,CHEMBL1254915,chembl,-35.20520401,12.7129640579
278,CHEMBL1255002,CHEMBL1255002,chembl,-33.6310806274,13.1441860199
279,CHEMBL1255003,CHEMBL1255003,chembl,-34.7259368896,13.4937171936
280,CHEMBL1255085,CHEMBL1255085,chembl,-34.4123306274,13.9407787323
281,CHEMBL1255086,CHEMBL1255086,chembl,-34.9703369141,13.4150362015
282,CHEMBL12562,CHEMBL12562,chembl,-13.1165828705,55.8014907837
283,CHEMBL1257144,CHEMBL1257144,chembl,17.6163406372,3.2370223999
284,CHEMBL1257145,CHEMBL1257145,chembl,16.2738056183,3.41030716896
285,CHEMBL1257146,CHEMBL1257146,chembl,12.8758077621,2.64147520065
286,CHEMBL1257147,CHEMBL1257147,chembl,12.8799362183,2.61549496651
287,CHEMBL1257261,CHEMBL1257261,chembl,17.6155834198,3.73371934891
288,CHEMBL1257262,CHEMBL1257262,chembl,19.8289432526,2.31015062332
289,CHEMBL1257263,CHEMBL1257263,chembl,14.9131755829,2.33854055405
290,CHEMBL1257264,CHEMBL1257264,chembl,14.9047956467,1.7073456049
291,CHEMBL1257382,CHEMBL1257382,chembl,19.8622493744,2.50758838654
292,CHEMBL1257383,CHEMBL1257383,chembl,19.4229774475,4.83050680161
293,CHEMBL1257384,CHEMBL1257384,chembl,14.8356933594,2.32529354095
294,CHEMBL1257385,CHEMBL1257385,chembl,14.8423318863,1.72144937515
295,CHEMBL1257492,CHEMBL1257492,chembl,19.4770469666,4.80962181091
296,CHEMBL1257493,CHEMBL1257493,chembl,20.5619449615,4.38282442093
297,CHEMBL1257494,CHEMBL1257494,chembl,12.3850030899,4.98128938675
298,CHEMBL1257495,CHEMBL1257495,chembl,12.1250276566,5.54243659973
299,CHEMBL1257613,CHEMBL1257613,chembl,19.5200881958,2.40503883362
300,CHEMBL1257614,CHEMBL1257614,chembl,19.5419464111,2.69013333321
301,CHEMBL1257615,CHEMBL1257615,chembl,12.3822584152,4.98467636108
302,CHEMBL1257616,CHEMBL1257616,chembl,12.12611866,5.54977416992
303,CHEMBL1257734,CHEMBL1257734,chembl,19.1825561523,1.20020699501
304,CHEMBL1257735,CHEMBL1257735,chembl,19.1982307434,1.23870074749
305,CHEMBL1257736,CHEMBL1257736,chembl,12.399307251,5.00974988937
306,CHEMBL1257737,CHEMBL1257737,chembl,12.1400766373,5.56028747559
307,CHEMBL1257856,CHEMBL1257856,chembl,20.0826969147,4.13257646561
308,CHEMBL1257857,CHEMBL1257857,chembl,20.2110328674,4.0637178421
309,CHEMBL1257858,CHEMBL1257858,chembl,16.2634925842,1.01362431049
310,CHEMBL1257859,CHEMBL1257859,chembl,17.1850357056,0.885511219501
311,CHEMBL1257968,CHEMBL1257968,chembl,20.2119617462,3.68858623505
312,CHEMBL1257969,CHEMBL1257969,chembl,14.6166124344,7.15702581406
313,CHEMBL1257970,CHEMBL1257970,chembl,16.2546424866,0.967238366604
314,CHEMBL1257971,CHEMBL1257971,chembl,17.1990966797,0.888654589653
315,CHEMBL1258084,CHEMBL1258084,chembl,15.3900356293,7.60628986359
316,CHEMBL1258085,CHEMBL1258085,chembl,14.5340089798,7.3170375824
317,CHEMBL1258086,CHEMBL1258086,chembl,16.2788028717,1.06332397461
318,CHEMBL1258087,CHEMBL1258087,chembl,17.1971664429,0.940441429615
319,CHEMBL1258199,CHEMBL1258199,chembl,15.2757644653,7.77569293976
320,CHEMBL1258200,CHEMBL1258200,chembl,14.6855049133,7.12222576141
321,CHEMBL1258312,CHEMBL1258312,chembl,9.51510715485,0.896643459797
322,CHEMBL1258313,CHEMBL1258313,chembl,15.4051132202,7.54318237305
323,CHEMBL1258314,CHEMBL1258314,chembl,14.6854934692,7.12228393555
324,CHEMBL1258425,CHEMBL1258425,chembl,9.41373825073,1.1057202816
325,CHEMBL1258426,CHEMBL1258426,chembl,9.51790618896,0.932189166546
326,CHEMBL1258427,CHEMBL1258427,chembl,15.4051132202,7.54318237305
327,CHEMBL1258428,CHEMBL1258428,chembl,15.6694936752,4.24669837952
328,CHEMBL1258532,CHEMBL1258532,chembl,9.42065525055,1.12257218361
329,CHEMBL1258533,CHEMBL1258533,chembl,16.2514953613,2.55307793617
330,CHEMBL1258533,CHEMBL1258533,chembl,16.2514762878,2.55375218391
331,CHEMBL1258534,CHEMBL1258534,chembl,16.963350296,4.70694589615
332,CHEMBL1258535,CHEMBL1258535,chembl,15.5326690674,4.40081262589
333,CHEMBL1258647,CHEMBL1258647,chembl,17.7590065002,2.78145313263
334,CHEMBL1258647,CHEMBL1258647,chembl,17.7594032288,2.78175091743
335,CHEMBL1258648,CHEMBL1258648,chembl,16.228307724,2.99387407303
336,CHEMBL1258649,CHEMBL1258649,chembl,16.8708515167,4.95279216766
337,CHEMBL1258650,CHEMBL1258650,chembl,15.7875185013,4.45051574707
338,CHEMBL1258760,CHEMBL1258760,chembl,17.6163406372,3.23708152771
339,CHEMBL1258761,CHEMBL1258761,chembl,16.2735862732,2.41278553009
